Serial Number,WE0281117
Sample ID,00012
Start Time,2023-04-21 12:02:13 UTC
Duration,0:04:44
Total Volume (l),3.3
Distance (m),153
Peak Pressure (psi),11.9
Avg Flow (l/min),0.7
Avg Rate (mL/m),22.1
Avg Speed (m/s),0.5


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 12:03:43,90,0.99,11.55,0.84,30.78,0.44,44.663575,-62.346782,0.0,8.5
2023-04-21 12:03:45,92,1.02,11.56,0.84,32.04,0.45,44.663571,-62.346783,0.0,8.5
2023-04-21 12:03:47,94,1.05,11.52,0.84,30.85,0.46,44.663566,-62.346781,-0.6,8.5
2023-04-21 12:03:49,96,1.07,11.39,0.82,28.73,0.47,44.663558,-62.346779,-1.2,6.3
2023-04-21 12:03:51,98,1.10,11.34,0.79,27.89,0.48,44.663561,-62.346774,0.7,6.3
2023-04-21 12:03:53,100,1.13,11.43,0.79,27.55,0.49,44.663555,-62.346780,2.3,6.3
2023-04-21 12:03:55,102,1.15,11.52,0.80,26.36,0.51,44.663549,-62.346783,2.9,6.3
2023-04-21 12:03:57,104,1.18,11.55,0.81,26.11,0.52,44.663538,-62.346778,0.7,6.3
2023-04-21 12:03:59,106,1.21,11.65,0.81,25.18,0.53,44.663527,-62.346772,0.5,6.3
2023-04-21 12:04:01,108,1.24,11.52,0.80,24.51,0.56,44.663516,-62.346772,0.2,6.3
2023-04-21 12:04:03,110,1.26,11.63,0.82,24.68,0.55,44.663508,-62.346776,-0.7,6.3
2023-04-21 12:04:05,112,1.29,11.56,0.80,23.06,0.58,44.663518,-62.346766,0.8,6.3
2023-04-21 12:04:07,114,1.32,11.51,0.80,23.80,0.55,44.663516,-62.346770,0.1,6.3
2023-04-21 12:04:09,116,1.34,11.61,0.81,25.66,0.52,44.663517,-62.346773,1.5,6.3
2023-04-21 12:04:11,118,1.37,11.59,0.81,26.04,0.51,44.663512,-62.346768,2.1,6.3
2023-04-21 12:04:13,120,1.40,11.61,0.80,26.17,0.49,44.663507,-62.346767,2.3,6.3
2023-04-21 12:04:15,122,1.43,11.59,0.81,28.03,0.47,44.663501,-62.346765,2.6,6.3
2023-04-21 12:04:17,124,1.45,11.48,0.78,28.95,0.45,44.663493,-62.346765,1.5,6.3
2023-04-21 12:04:19,126,1.48,11.54,0.78,30.31,0.42,44.663492,-62.346757,4.3,6.3
2023-04-21 12:04:21,128,1.50,11.59,0.79,32.83,0.36,44.663490,-62.346750,3.8,6.3
2023-04-21 12:04:23,130,1.53,11.64,0.81,37.54,0.36,44.663482,-62.346753,2.3,6.3
2023-04-21 12:04:25,132,1.56,11.55,0.80,39.37,0.34,44.663474,-62.346751,2.7,6.3
2023-04-21 12:04:27,134,1.58,11.27,0.76,35.88,0.35,44.663468,-62.346749,2.4,6.3
2023-04-21 12:04:29,136,1.61,11.34,0.76,35.07,0.36,44.663464,-62.346749,1.3,6.3
2023-04-21 12:04:31,138,1.63,11.61,0.80,37.94,0.36,44.663453,-62.346754,0.7,6.3
2023-04-21 12:04:33,140,1.66,11.49,0.77,35.86,0.36,44.663447,-62.346750,0.4,6.3
2023-04-21 12:04:35,142,1.69,11.45,0.77,35.10,0.39,44.663437,-62.346749,0.4,6.3
2023-04-21 12:04:37,144,1.71,11.55,0.79,32.22,0.41,44.663425,-62.346751,-0.9,6.3
2023-04-21 12:04:39,146,1.74,11.61,0.77,30.89,0.44,44.663407,-62.346750,-1.6,6.3
2023-04-21 12:04:41,148,1.76,11.60,0.78,28.94,0.49,44.663403,-62.346756,-1.9,6.3
2023-04-21 12:04:43,150,1.79,11.63,0.78,25.08,0.55,44.663388,-62.346756,-1.8,6.3
2023-04-21 12:04:45,152,1.82,11.72,0.78,23.48,0.56,44.663381,-62.346751,-2.6,6.3
2023-04-21 12:04:47,154,1.84,11.70,0.77,22.97,0.59,44.663378,-62.346747,-2.2,6.3
2023-04-21 12:04:49,156,1.87,11.75,0.78,21.14,0.63,44.663366,-62.346753,-2.3,7.4
2023-04-21 12:04:51,158,1.89,11.75,0.76,20.42,0.63,44.663362,-62.346756,-1.9,7.4
2023-04-21 12:04:53,160,1.92,11.72,0.77,19.99,0.65,44.663362,-62.346750,-2.8,7.4
2023-04-21 12:04:55,162,1.95,11.73,0.77,19.50,0.66,44.663357,-62.346752,-2.4,7.4
2023-04-21 12:04:57,164,1.97,11.69,0.77,19.70,0.63,44.663348,-62.346742,0.4,7.4
2023-04-21 12:04:59,166,1.99,11.48,0.72,18.40,0.66,44.663345,-62.346732,-0.8,7.4
2023-04-21 12:05:01,168,2.02,11.72,0.75,18.64,0.66,44.663344,-62.346734,-0.5,7.4
2023-04-21 12:05:03,170,2.04,11.70,0.75,19.28,0.65,44.663332,-62.346730,-0.5,7.4
2023-04-21 12:05:05,172,2.07,11.67,0.75,18.97,0.67,44.663322,-62.346727,-1.6,7.4
2023-04-21 12:05:07,174,2.09,11.68,0.74,17.94,0.68,44.663314,-62.346730,-2.6,7.4
2023-04-21 12:05:09,176,2.12,11.75,0.74,18.16,0.68,44.663313,-62.346727,-3.1,7.5
2023-04-21 12:05:11,178,2.14,11.73,0.73,17.53,0.69,44.663311,-62.346721,-2.4,7.5
2023-04-21 12:05:13,180,2.17,11.79,0.75,18.62,0.66,44.663306,-62.346720,-3.0,7.5
2023-04-21 12:05:15,182,2.19,11.78,0.74,18.64,0.68,44.663291,-62.346722,-1.9,7.5
2023-04-21 12:05:17,184,2.22,11.82,0.73,17.66,0.71,44.663280,-62.346723,-1.4,7.5
2023-04-21 12:05:19,186,2.24,11.81,0.74,17.64,0.69,44.663281,-62.346722,-1.2,7.5
2023-04-21 12:05:21,188,2.27,11.83,0.74,18.42,0.67,44.663277,-62.346728,-1.0,7.5
2023-04-21 12:05:23,190,2.29,11.86,0.74,18.89,0.63,44.663272,-62.346735,-1.1,7.5
2023-04-21 12:05:25,192,2.32,11.81,0.73,19.85,0.61,44.663281,-62.346730,0.1,7.5
2023-04-21 12:05:27,194,2.34,11.74,0.73,21.03,0.55,44.663284,-62.346731,1.0,7.5
2023-04-21 12:05:29,196,2.37,11.84,0.74,23.62,0.53,44.663283,-62.346729,1.7,7.5
2023-04-21 12:05:31,198,2.39,11.80,0.73,23.25,0.52,44.663275,-62.346726,0.8,7.5
2023-04-21 12:05:33,200,2.41,11.85,0.72,23.06,0.52,44.663272,-62.346720,0.5,7.5
2023-04-21 12:05:35,202,2.44,11.86,0.74,24.70,0.47,44.663268,-62.346728,0.7,7.5
2023-04-21 12:05:37,204,2.46,11.87,0.73,26.89,0.45,44.663265,-62.346725,-0.0,7.5
2023-04-21 12:05:39,206,2.49,11.75,0.71,25.89,0.48,44.663250,-62.346721,-1.4,7.5
2023-04-21 12:05:41,208,2.51,11.88,0.72,24.56,0.50,44.663239,-62.346725,-0.7,7.5
2023-04-21 12:05:43,210,2.54,11.90,0.72,24.07,0.50,44.663236,-62.346726,0.1,7.5
2023-04-21 12:05:45,212,2.56,11.83,0.71,23.84,0.49,44.663230,-62.346722,1.2,7.5
2023-04-21 12:05:47,214,2.58,11.85,0.71,22.68,0.52,44.663221,-62.346733,0.8,7.5
2023-04-21 12:05:49,216,2.61,11.88,0.71,21.86,0.53,44.663222,-62.346732,1.7,7.5
2023-04-21 12:05:51,218,2.63,11.87,0.70,21.69,0.54,44.663218,-62.346727,0.6,7.5
2023-04-21 12:05:53,220,2.65,11.86,0.70,21.01,0.55,44.663210,-62.346728,0.6,7.5
2023-04-21 12:05:55,222,2.68,11.86,0.70,21.11,0.55,44.663202,-62.346724,0.6,7.5
2023-04-21 12:05:57,224,2.70,11.81,0.70,20.01,0.58,44.663186,-62.346713,0.4,7.5
2023-04-21 12:05:59,226,2.72,11.65,0.67,19.50,0.58,44.663173,-62.346710,1.2,7.5
2023-04-21 12:06:01,228,2.75,11.80,0.70,20.72,0.56,44.663160,-62.346716,-1.2,7.5
2023-04-21 12:06:03,230,2.77,11.76,0.68,18.16,0.62,44.663140,-62.346710,-1.7,7.5
2023-04-21 12:06:05,232,2.79,11.80,0.69,18.03,0.64,44.663138,-62.346705,-2.5,7.5
2023-04-21 12:06:07,234,2.81,11.84,0.69,18.78,0.61,44.663132,-62.346704,-2.7,7.5
2023-04-21 12:06:09,236,2.84,11.87,0.69,18.91,0.63,44.663118,-62.346711,-1.0,7.5
2023-04-21 12:06:11,238,2.86,11.90,0.69,18.07,0.64,44.663118,-62.346713,-0.9,7.5
2023-04-21 12:06:13,240,2.88,11.90,0.69,17.91,0.64,44.663109,-62.346715,0.5,7.5
2023-04-21 12:06:15,242,2.91,11.92,0.70,17.75,0.64,44.663106,-62.346710,0.3,7.5
2023-04-21 12:06:17,244,2.93,11.86,0.68,18.53,0.60,44.663108,-62.346707,0.4,7.6
2023-04-21 12:06:19,246,2.95,11.84,0.66,18.49,0.56,44.663098,-62.346709,0.7,7.6
2023-04-21 12:06:21,248,2.97,11.88,0.67,20.85,0.54,44.663094,-62.346708,0.0,7.6
2023-04-21 12:06:23,250,3.00,11.87,0.67,22.60,0.49,44.663088,-62.346702,-1.2,7.6
2023-04-21 12:06:25,252,3.02,11.80,0.65,22.71,0.48,44.663080,-62.346705,-1.5,7.6
2023-04-21 12:06:27,254,3.04,11.88,0.66,21.87,0.52,44.663065,-62.346708,-1.0,7.6
2023-04-21 12:06:29,256,3.06,11.92,0.68,21.44,0.53,44.663056,-62.346711,-1.0,7.6
2023-04-21 12:06:31,258,3.09,11.85,0.67,21.34,0.51,44.663051,-62.346712,-1.3,7.6
2023-04-21 12:06:33,260,3.11,11.91,0.66,21.76,0.51,44.663044,-62.346711,0.1,7.6
2023-04-21 12:06:35,262,3.13,11.84,0.67,21.69,0.53,44.663038,-62.346708,0.6,7.6
2023-04-21 12:06:37,264,3.15,10.88,0.70,22.43,0.52,44.663033,-62.346708,-0.4,7.6
2023-04-21 12:06:39,266,3.19,5.48,0.92,29.07,0.54,44.663023,-62.346711,-0.2,99.5
2023-04-21 12:06:41,268,3.24,0.54,1.27,37.25,0.57,44.663012,-62.346717,0.2,99.5
2023-04-21 12:06:43,270,3.27,0.44,0.99,29.17,0.58,44.663002,-62.346722,0.5,99.5
2023-04-21 12:06:45,272,3.29,1.22,0.72,20.95,0.57,44.662998,-62.346724,1.0,99.5
2023-04-21 12:06:47,274,3.30,1.99,0.46,13.93,0.55,44.662987,-62.346729,-0.6,7.6
2023-04-21 12:06:49,276,3.30,2.47,0.21,6.35,0.53,44.662976,-62.346728,-0.7,7.6
2023-04-21 12:06:51,278,3.30,2.70,0.07,2.10,0.56,44.662964,-62.346725,-1.1,7.6
2023-04-21 12:06:53,280,3.30,2.72,0.02,0.58,0.58,44.662948,-62.346724,-0.8,7.6
2023-04-21 12:06:55,282,3.30,2.62,0.03,0.89,0.56,44.662948,-62.346726,-3.4,7.6
2023-04-21 12:06:57,284,3.30,2.68,0.01,0.28,0.60,44.662944,-62.346726,-1.6,7.6
