Serial Number,WE0281117
Sample ID,00036
Start Time,2023-04-21 16:02:16 UTC
Duration,0:07:20
Total Volume (l),3.15
Distance (m),1943
Peak Pressure (psi),12.7
Avg Flow (l/min),0.4
Avg Rate (mL/m),1.6
Avg Speed (m/s),4.4


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 16:03:12,56,0.45,11.81,0.69,2.64,4.36,44.854576,-62.496223,-2.4,2.8
2023-04-21 16:03:14,58,0.47,11.81,0.68,2.60,4.37,44.854653,-62.496196,-1.7,2.8
2023-04-21 16:03:16,60,0.49,11.86,0.68,2.59,4.38,44.854729,-62.496168,-1.0,2.8
2023-04-21 16:03:18,62,0.51,11.76,0.67,2.55,4.38,44.854802,-62.496140,-0.6,2.8
2023-04-21 16:03:20,64,0.54,11.82,0.67,2.55,4.38,44.854879,-62.496118,-0.4,2.8
2023-04-21 16:03:22,66,0.56,11.86,0.66,2.51,4.38,44.854956,-62.496093,-0.3,2.8
2023-04-21 16:03:24,68,0.58,11.86,0.66,2.51,4.39,44.855032,-62.496067,-0.0,2.8
2023-04-21 16:03:26,70,0.60,11.85,0.66,2.51,4.39,44.855109,-62.496042,0.3,2.8
2023-04-21 16:03:28,72,0.63,11.87,0.67,2.54,4.39,44.855187,-62.496020,0.1,2.8
2023-04-21 16:03:30,74,0.65,11.82,0.66,2.50,4.40,44.855266,-62.496002,-0.5,2.8
2023-04-21 16:03:32,76,0.67,11.86,0.66,2.50,4.40,44.855344,-62.495979,-1.0,2.8
2023-04-21 16:03:34,78,0.69,11.90,0.64,2.43,4.40,44.855422,-62.495959,-1.3,2.8
2023-04-21 16:03:36,80,0.71,11.95,0.64,2.43,4.40,44.855500,-62.495939,-1.6,2.8
2023-04-21 16:03:38,82,0.73,11.97,0.63,2.38,4.40,44.855579,-62.495919,-1.7,2.8
2023-04-21 16:03:40,84,0.75,11.94,0.64,2.42,4.40,44.855656,-62.495896,-1.9,2.8
2023-04-21 16:03:42,86,0.78,11.97,0.64,2.42,4.41,44.855734,-62.495873,-2.1,2.8
2023-04-21 16:03:44,88,0.80,11.97,0.62,2.35,4.41,44.855812,-62.495851,-2.3,2.8
2023-04-21 16:03:46,90,0.82,11.98,0.62,2.35,4.41,44.855889,-62.495828,-2.5,2.8
2023-04-21 16:03:48,92,0.84,11.98,0.61,2.31,4.41,44.855968,-62.495807,-2.7,2.8
2023-04-21 16:03:50,94,0.86,12.01,0.61,2.31,4.40,44.856044,-62.495786,-3.5,2.8
2023-04-21 16:03:52,96,0.88,12.00,0.60,2.27,4.41,44.856122,-62.495762,-3.7,2.8
2023-04-21 16:03:54,98,0.90,12.02,0.60,2.27,4.41,44.856199,-62.495741,-4.8,2.8
2023-04-21 16:03:56,100,0.92,12.02,0.59,2.23,4.41,44.856276,-62.495718,-5.1,2.8
2023-04-21 16:03:58,102,0.94,12.02,0.59,2.23,4.41,44.856352,-62.495692,-5.5,2.8
2023-04-21 16:04:00,104,0.96,12.03,0.59,2.23,4.41,44.856429,-62.495670,-6.1,2.8
2023-04-21 16:04:02,106,0.98,12.03,0.57,2.15,4.41,44.856506,-62.495646,-6.1,2.8
2023-04-21 16:04:04,108,0.99,12.07,0.57,2.15,4.41,44.856582,-62.495622,-6.6,2.8
2023-04-21 16:04:06,110,1.01,12.08,0.56,2.11,4.42,44.856660,-62.495600,-6.6,2.8
2023-04-21 16:04:08,112,1.03,12.07,0.56,2.11,4.42,44.856740,-62.495581,-6.1,2.8
2023-04-21 16:04:10,114,1.05,12.04,0.55,2.08,4.41,44.856816,-62.495552,-5.1,2.8
2023-04-21 16:04:12,116,1.07,12.08,0.55,2.08,4.41,44.856890,-62.495524,-5.0,2.8
2023-04-21 16:04:14,118,1.09,12.08,0.54,2.04,4.40,44.856966,-62.495491,-4.9,2.8
2023-04-21 16:04:16,120,1.11,12.10,0.55,2.09,4.40,44.857042,-62.495454,-4.4,2.8
2023-04-21 16:04:18,122,1.12,12.09,0.54,2.05,4.39,44.857116,-62.495409,-3.7,2.8
2023-04-21 16:04:20,124,1.14,12.12,0.53,2.01,4.39,44.857190,-62.495362,-3.2,2.8
2023-04-21 16:04:22,126,1.16,12.14,0.53,2.02,4.38,44.857263,-62.495314,-2.7,2.8
2023-04-21 16:04:24,128,1.18,12.15,0.53,2.02,4.38,44.857337,-62.495271,-2.7,2.8
2023-04-21 16:04:26,130,1.19,12.16,0.51,1.93,4.39,44.857413,-62.495223,-2.3,2.8
2023-04-21 16:04:28,132,1.21,12.17,0.51,1.93,4.39,44.857486,-62.495179,-1.9,2.8
2023-04-21 16:04:30,134,1.23,12.14,0.51,1.94,4.39,44.857554,-62.495130,-3.0,2.8
2023-04-21 16:04:32,136,1.24,12.11,0.50,1.90,4.39,44.857624,-62.495087,-3.9,2.8
2023-04-21 16:04:34,138,1.26,12.19,0.51,1.94,4.38,44.857693,-62.495041,-4.3,2.8
2023-04-21 16:04:36,140,1.28,12.19,0.50,1.90,4.39,44.857762,-62.494989,-4.3,2.8
2023-04-21 16:04:38,142,1.29,12.21,0.50,1.90,4.39,44.857828,-62.494931,-4.3,2.8
2023-04-21 16:04:40,144,1.31,12.21,0.50,1.90,4.38,44.857894,-62.494873,-4.3,2.8
2023-04-21 16:04:42,146,1.33,12.23,0.49,1.86,4.38,44.857961,-62.494814,-3.9,2.8
2023-04-21 16:04:44,148,1.34,12.24,0.49,1.86,4.38,44.858030,-62.494752,-3.8,2.8
2023-04-21 16:04:46,150,1.36,12.24,0.49,1.87,4.37,44.858094,-62.494684,-3.2,2.8
2023-04-21 16:04:48,152,1.38,12.24,0.49,1.87,4.36,44.858159,-62.494621,-2.7,2.8
2023-04-21 16:04:50,154,1.39,12.26,0.49,1.88,4.35,44.858221,-62.494560,-2.5,2.8
2023-04-21 16:04:52,156,1.41,12.28,0.48,1.85,4.34,44.858282,-62.494503,-1.9,2.6
2023-04-21 16:04:54,158,1.42,12.26,0.47,1.81,4.33,44.858345,-62.494439,-1.6,2.6
2023-04-21 16:04:56,160,1.44,12.24,0.47,1.82,4.31,44.858403,-62.494382,-0.7,2.6
2023-04-21 16:04:58,162,1.46,12.24,0.47,1.83,4.28,44.858460,-62.494320,-0.5,2.6
2023-04-21 16:05:00,164,1.47,12.29,0.46,1.80,4.26,44.858518,-62.494258,-0.1,2.6
2023-04-21 16:05:02,166,1.49,12.24,0.46,1.80,4.27,44.858577,-62.494185,-0.1,2.6
2023-04-21 16:05:04,168,1.50,12.29,0.46,1.81,4.23,44.858635,-62.494125,0.8,2.6
2023-04-21 16:05:06,170,1.52,12.29,0.46,1.82,4.22,44.858693,-62.494052,0.7,2.6
2023-04-21 16:05:08,172,1.53,12.29,0.47,1.85,4.23,44.858754,-62.493977,0.9,2.6
2023-04-21 16:05:10,174,1.55,12.28,0.46,1.81,4.24,44.858813,-62.493908,1.2,2.6
2023-04-21 16:05:12,176,1.56,12.29,0.46,1.80,4.26,44.858874,-62.493836,1.5,2.6
2023-04-21 16:05:14,178,1.58,12.29,0.45,1.75,4.28,44.858937,-62.493765,1.1,2.6
2023-04-21 16:05:16,180,1.59,12.30,0.45,1.74,4.31,44.859000,-62.493698,0.5,2.6
2023-04-21 16:05:18,182,1.61,12.33,0.45,1.73,4.35,44.859065,-62.493633,0.4,2.6
2023-04-21 16:05:20,184,1.62,12.35,0.45,1.72,4.37,44.859126,-62.493566,0.4,2.6
2023-04-21 16:05:22,186,1.64,12.35,0.44,1.68,4.35,44.859189,-62.493499,0.3,2.6
2023-04-21 16:05:24,188,1.65,12.29,0.44,1.67,4.38,44.859257,-62.493430,1.3,2.6
2023-04-21 16:05:26,190,1.67,12.32,0.44,1.67,4.40,44.859321,-62.493367,4.6,2.6
2023-04-21 16:05:28,192,1.68,12.32,0.44,1.68,4.36,44.859382,-62.493305,5.3,2.6
2023-04-21 16:05:30,194,1.70,12.30,0.43,1.65,4.35,44.859451,-62.493242,5.7,2.6
2023-04-21 16:05:32,196,1.71,12.35,0.44,1.69,4.33,44.859517,-62.493179,5.0,2.6
2023-04-21 16:05:34,198,1.72,12.29,0.43,1.66,4.31,44.859583,-62.493114,4.0,2.6
2023-04-21 16:05:36,200,1.74,12.34,0.42,1.62,4.31,44.859652,-62.493044,3.0,2.6
2023-04-21 16:05:38,202,1.75,12.35,0.43,1.66,4.31,44.859721,-62.492979,2.7,2.6
2023-04-21 16:05:40,204,1.77,12.40,0.43,1.66,4.31,44.859785,-62.492913,1.5,2.6
2023-04-21 16:05:42,206,1.78,12.35,0.42,1.62,4.33,44.859855,-62.492846,1.4,2.6
2023-04-21 16:05:44,208,1.80,12.40,0.42,1.62,4.33,44.859919,-62.492770,-0.3,2.6
2023-04-21 16:05:46,210,1.81,12.43,0.43,1.66,4.32,44.859981,-62.492695,-1.5,2.6
2023-04-21 16:05:48,212,1.82,12.40,0.43,1.65,4.35,44.860047,-62.492629,-1.8,2.6
2023-04-21 16:05:50,214,1.84,12.45,0.41,1.56,4.37,44.860113,-62.492562,-1.9,2.6
2023-04-21 16:05:52,216,1.85,12.41,0.39,1.48,4.39,44.860177,-62.492489,-2.4,2.6
2023-04-21 16:05:54,218,1.86,12.41,0.38,1.45,4.38,44.860239,-62.492427,-2.4,2.6
2023-04-21 16:05:56,220,1.87,12.40,0.36,1.37,4.39,44.860308,-62.492362,-2.6,2.6
2023-04-21 16:05:58,222,1.89,12.40,0.36,1.37,4.39,44.860377,-62.492301,-2.7,2.6
2023-04-21 16:06:00,224,1.90,12.41,0.38,1.43,4.42,44.860449,-62.492239,-3.4,2.6
2023-04-21 16:06:02,226,1.91,12.40,0.38,1.44,4.41,44.860513,-62.492176,-4.3,2.6
2023-04-21 16:06:04,228,1.93,12.41,0.38,1.43,4.42,44.860574,-62.492120,-4.6,2.6
2023-04-21 16:06:06,230,1.94,12.46,0.40,1.51,4.42,44.860638,-62.492062,-4.8,2.6
2023-04-21 16:06:08,232,1.95,12.46,0.40,1.51,4.42,44.860698,-62.492003,-3.7,2.6
2023-04-21 16:06:10,234,1.97,12.47,0.39,1.47,4.42,44.860761,-62.491944,-2.7,2.6
2023-04-21 16:06:12,236,1.98,12.49,0.39,1.47,4.41,44.860829,-62.491887,-1.9,2.6
2023-04-21 16:06:14,238,1.99,12.46,0.39,1.47,4.44,44.860898,-62.491835,-1.6,2.6
2023-04-21 16:06:16,240,2.00,12.46,0.40,1.51,4.42,44.860966,-62.491780,-1.2,2.6
2023-04-21 16:06:18,242,2.02,12.51,0.40,1.51,4.41,44.861035,-62.491722,-0.8,2.6
2023-04-21 16:06:20,244,2.03,12.47,0.40,1.52,4.39,44.861105,-62.491669,-0.4,2.6
2023-04-21 16:06:22,246,2.05,12.50,0.40,1.52,4.38,44.861171,-62.491615,-0.6,2.6
2023-04-21 16:06:24,248,2.06,12.46,0.40,1.52,4.39,44.861243,-62.491561,0.1,2.6
2023-04-21 16:06:26,250,2.07,12.49,0.38,1.44,4.39,44.861313,-62.491506,0.9,2.6
2023-04-21 16:06:28,252,2.08,12.47,0.37,1.40,4.39,44.861382,-62.491449,1.0,2.6
2023-04-21 16:06:30,254,2.09,12.40,0.36,1.37,4.39,44.861450,-62.491394,0.9,2.6
2023-04-21 16:06:32,256,2.11,12.41,0.37,1.41,4.38,44.861519,-62.491336,0.5,2.6
2023-04-21 16:06:34,258,2.12,12.40,0.38,1.45,4.38,44.861585,-62.491275,0.4,2.6
2023-04-21 16:06:36,260,2.13,12.40,0.38,1.44,4.39,44.861657,-62.491222,0.3,2.6
2023-04-21 16:06:38,262,2.15,12.44,0.37,1.40,4.40,44.861726,-62.491168,0.2,2.6
2023-04-21 16:06:40,264,2.16,12.46,0.39,1.48,4.40,44.861794,-62.491111,0.4,2.6
2023-04-21 16:06:42,266,2.17,12.44,0.37,1.40,4.41,44.861862,-62.491055,1.2,2.6
2023-04-21 16:06:44,268,2.18,12.48,0.36,1.36,4.41,44.861930,-62.490997,2.0,2.6
2023-04-21 16:06:46,270,2.19,12.49,0.36,1.36,4.41,44.861996,-62.490940,1.7,2.6
2023-04-21 16:06:48,272,2.21,12.49,0.37,1.40,4.41,44.862061,-62.490883,1.7,2.6
2023-04-21 16:06:50,274,2.22,12.43,0.37,1.40,4.42,44.862125,-62.490822,1.8,2.6
2023-04-21 16:06:52,276,2.23,12.46,0.36,1.36,4.43,44.862195,-62.490767,1.6,2.6
2023-04-21 16:06:54,278,2.24,12.46,0.36,1.35,4.44,44.862262,-62.490708,1.1,2.6
2023-04-21 16:06:56,280,2.26,12.46,0.36,1.35,4.43,44.862328,-62.490647,1.0,2.6
2023-04-21 16:06:58,282,2.27,12.41,0.36,1.35,4.43,44.862394,-62.490586,0.3,2.6
2023-04-21 16:07:00,284,2.28,12.43,0.35,1.32,4.41,44.862457,-62.490523,-0.7,2.6
2023-04-21 16:07:02,286,2.29,12.39,0.36,1.36,4.42,44.862523,-62.490464,-1.3,2.6
2023-04-21 16:07:04,288,2.30,12.42,0.36,1.36,4.42,44.862591,-62.490402,-1.6,2.6
2023-04-21 16:07:06,290,2.31,12.46,0.35,1.32,4.42,44.862658,-62.490339,-2.3,2.6
2023-04-21 16:07:08,292,2.33,12.46,0.35,1.31,4.44,44.862728,-62.490280,-2.4,2.6
2023-04-21 16:07:10,294,2.34,12.45,0.35,1.31,4.44,44.862795,-62.490218,-2.8,2.6
2023-04-21 16:07:12,296,2.35,12.49,0.35,1.31,4.44,44.862862,-62.490156,-2.6,2.6
2023-04-21 16:07:14,298,2.36,12.41,0.33,1.24,4.44,44.862931,-62.490096,-2.8,2.6
2023-04-21 16:07:16,300,2.37,12.51,0.35,1.31,4.44,44.862997,-62.490033,-3.4,2.6
2023-04-21 16:07:18,302,2.38,12.45,0.35,1.31,4.44,44.863064,-62.489971,-3.6,2.6
2023-04-21 16:07:20,304,2.40,12.47,0.35,1.31,4.45,44.863131,-62.489911,-3.7,2.6
2023-04-21 16:07:22,306,2.41,12.42,0.33,1.23,4.46,44.863203,-62.489853,-2.9,2.6
2023-04-21 16:07:24,308,2.42,12.46,0.34,1.27,4.45,44.863270,-62.489793,-3.4,2.6
2023-04-21 16:07:26,310,2.43,12.46,0.35,1.31,4.45,44.863342,-62.489735,-2.4,2.6
2023-04-21 16:07:28,312,2.44,12.46,0.34,1.28,4.44,44.863411,-62.489677,-2.4,2.6
2023-04-21 16:07:30,314,2.45,12.51,0.35,1.31,4.45,44.863481,-62.489621,-2.5,2.6
2023-04-21 16:07:32,316,2.46,12.51,0.33,1.24,4.45,44.863549,-62.489564,-3.1,2.6
2023-04-21 16:07:34,318,2.47,12.53,0.34,1.28,4.43,44.863618,-62.489509,-3.2,2.6
2023-04-21 16:07:36,320,2.49,12.51,0.34,1.28,4.43,44.863685,-62.489454,-3.8,2.6
2023-04-21 16:07:38,322,2.50,12.53,0.34,1.28,4.43,44.863756,-62.489400,-4.3,2.6
2023-04-21 16:07:40,324,2.51,12.54,0.35,1.31,4.44,44.863826,-62.489345,-4.8,2.6
2023-04-21 16:07:42,326,2.52,12.51,0.33,1.24,4.42,44.863895,-62.489291,-5.4,2.6
2023-04-21 16:07:44,328,2.53,12.55,0.33,1.24,4.42,44.863966,-62.489236,-5.1,2.6
2023-04-21 16:07:46,330,2.54,12.57,0.33,1.25,4.42,44.864037,-62.489181,-4.8,2.6
2023-04-21 16:07:48,332,2.55,12.56,0.34,1.28,4.41,44.864108,-62.489128,-4.9,2.6
2023-04-21 16:07:50,334,2.57,12.58,0.34,1.29,4.41,44.864180,-62.489076,-4.8,2.6
2023-04-21 16:07:52,336,2.58,12.56,0.33,1.25,4.40,44.864248,-62.489023,-4.7,2.6
2023-04-21 16:07:54,338,2.59,12.60,0.34,1.29,4.40,44.864319,-62.488971,-4.4,2.6
2023-04-21 16:07:56,340,2.60,12.50,0.31,1.17,4.40,44.864390,-62.488917,-3.8,2.6
2023-04-21 16:07:58,342,2.61,12.56,0.32,1.21,4.41,44.864462,-62.488864,-3.7,2.6
2023-04-21 16:08:00,344,2.62,12.51,0.33,1.25,4.40,44.864532,-62.488810,-3.7,2.6
2023-04-21 16:08:02,346,2.63,12.56,0.33,1.24,4.43,44.864606,-62.488753,-2.9,2.6
2023-04-21 16:08:04,348,2.64,12.51,0.32,1.20,4.44,44.864678,-62.488695,-2.6,2.6
2023-04-21 16:08:06,350,2.65,12.56,0.31,1.16,4.45,44.864749,-62.488639,-3.4,2.6
2023-04-21 16:08:08,352,2.66,12.56,0.31,1.16,4.46,44.864824,-62.488592,-3.5,2.6
2023-04-21 16:08:10,354,2.67,12.58,0.33,1.23,4.47,44.864899,-62.488550,-3.7,2.6
2023-04-21 16:08:12,356,2.68,12.57,0.31,1.15,4.47,44.864976,-62.488506,-3.7,2.6
2023-04-21 16:08:14,358,2.69,12.57,0.29,1.08,4.47,44.865050,-62.488472,-4.6,2.6
2023-04-21 16:08:16,360,2.70,12.61,0.32,1.19,4.46,44.865126,-62.488443,-5.2,2.6
2023-04-21 16:08:18,362,2.72,12.58,0.32,1.19,4.46,44.865204,-62.488415,-5.4,2.6
2023-04-21 16:08:20,364,2.73,12.51,0.31,1.16,4.47,44.865280,-62.488389,-5.4,2.6
2023-04-21 16:08:22,366,2.74,12.51,0.31,1.16,4.45,44.865359,-62.488364,-5.1,2.6
2023-04-21 16:08:24,368,2.75,12.56,0.31,1.17,4.43,44.865437,-62.488341,-5.2,2.6
2023-04-21 16:08:26,370,2.76,12.51,0.31,1.17,4.41,44.865514,-62.488315,-6.1,2.6
2023-04-21 16:08:28,372,2.77,12.57,0.32,1.21,4.41,44.865593,-62.488288,-6.0,2.6
2023-04-21 16:08:30,374,2.78,12.61,0.31,1.18,4.40,44.865669,-62.488260,-5.5,2.6
2023-04-21 16:08:32,376,2.79,12.62,0.30,1.14,4.40,44.865744,-62.488224,-5.6,2.6
2023-04-21 16:08:34,378,2.80,12.56,0.32,1.21,4.41,44.865820,-62.488191,-5.1,2.6
2023-04-21 16:08:36,380,2.81,12.62,0.32,1.21,4.41,44.865898,-62.488158,-4.3,2.6
2023-04-21 16:08:38,382,2.82,12.56,0.31,1.17,4.41,44.865972,-62.488111,-4.8,2.6
2023-04-21 16:08:40,384,2.83,12.54,0.30,1.13,4.42,44.866045,-62.488067,-5.4,2.6
2023-04-21 16:08:42,386,2.84,12.62,0.31,1.17,4.42,44.866118,-62.488023,-4.4,2.6
2023-04-21 16:08:44,388,2.85,12.57,0.31,1.17,4.42,44.866190,-62.487978,-3.9,2.6
2023-04-21 16:08:46,390,2.86,12.51,0.30,1.13,4.43,44.866264,-62.487935,-3.9,2.6
2023-04-21 16:08:48,392,2.87,12.57,0.30,1.13,4.42,44.866338,-62.487887,-4.0,2.6
2023-04-21 16:08:50,394,2.88,12.60,0.32,1.20,4.44,44.866411,-62.487841,-4.2,2.6
2023-04-21 16:08:52,396,2.89,12.64,0.31,1.17,4.43,44.866482,-62.487795,-4.7,2.6
2023-04-21 16:08:54,398,2.90,12.57,0.30,1.13,4.44,44.866556,-62.487747,-5.4,2.6
2023-04-21 16:08:56,400,2.91,12.57,0.30,1.13,4.44,44.866626,-62.487697,-6.3,2.6
2023-04-21 16:08:58,402,2.92,12.62,0.31,1.16,4.44,44.866695,-62.487647,-6.6,2.6
2023-04-21 16:09:00,404,2.93,12.62,0.31,1.16,4.44,44.866762,-62.487592,-7.1,2.6
2023-04-21 16:09:02,406,2.94,12.62,0.30,1.13,4.44,44.866829,-62.487537,-6.9,2.6
2023-04-21 16:09:04,408,2.95,12.57,0.29,1.09,4.44,44.866894,-62.487478,-6.3,2.6
2023-04-21 16:09:06,410,2.96,12.51,0.27,1.01,4.44,44.866958,-62.487411,-5.9,2.6
2023-04-21 16:09:08,412,2.97,12.56,0.30,1.13,4.44,44.867021,-62.487342,-6.0,2.6
2023-04-21 16:09:10,414,2.98,12.56,0.31,1.16,4.44,44.867084,-62.487272,-5.9,2.6
2023-04-21 16:09:12,416,2.99,12.55,0.29,1.09,4.45,44.867146,-62.487199,-5.1,2.6
2023-04-21 16:09:14,418,3.00,12.59,0.29,1.08,4.47,44.867210,-62.487125,-3.4,2.6
2023-04-21 16:09:16,420,3.01,12.66,0.26,0.97,4.48,44.867274,-62.487053,-3.0,2.6
2023-04-21 16:09:18,422,3.02,11.87,0.25,0.93,4.49,44.867340,-62.486982,-3.6,2.6
2023-04-21 16:09:20,424,3.04,11.31,0.47,1.75,4.49,44.867405,-62.486918,-3.1,2.6
2023-04-21 16:09:22,426,3.06,9.33,0.71,2.64,4.49,44.867471,-62.486853,-2.2,2.6
2023-04-21 16:09:24,428,3.09,4.33,0.84,3.12,4.49,44.867534,-62.486785,-1.4,2.6
2023-04-21 16:09:26,430,3.13,0.61,0.90,3.34,4.50,44.867602,-62.486725,-2.3,2.6
2023-04-21 16:09:28,432,3.14,1.14,0.53,1.97,4.49,44.867673,-62.486666,-3.1,2.6
2023-04-21 16:09:30,434,3.14,1.80,0.25,0.93,4.48,44.867742,-62.486608,-4.1,2.6
2023-04-21 16:09:32,436,3.14,1.62,0.13,0.48,4.48,44.867814,-62.486552,-4.9,2.6
2023-04-21 16:09:34,438,3.15,1.71,0.08,0.30,4.45,44.867886,-62.486499,-6.1,2.6
2023-04-21 16:09:36,440,3.15,1.58,0.03,0.11,4.44,44.867962,-62.486453,-6.8,2.6
