Serial Number,WE0281117
Sample ID,00028
Start Time,2023-04-21 14:09:24 UTC
Duration,0:05:40
Total Volume (l),1.89
Distance (m),1217
Peak Pressure (psi),12.1
Avg Flow (l/min),0.3
Avg Rate (mL/m),1.6
Avg Speed (m/s),3.6


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 14:10:42,78,0.64,12.10,0.51,2.62,3.25,44.768163,-62.441380,-6.0,2.8
2023-04-21 14:10:44,80,0.65,12.03,0.47,2.40,3.28,44.768186,-62.441447,-5.6,2.8
2023-04-21 14:10:46,82,0.67,12.08,0.50,2.55,3.28,44.768212,-62.441516,-5.0,2.8
2023-04-21 14:10:48,84,0.68,12.02,0.49,2.47,3.29,44.768247,-62.441590,-5.2,2.8
2023-04-21 14:10:50,86,0.70,12.02,0.47,2.39,3.26,44.768277,-62.441657,-4.5,2.8
2023-04-21 14:10:52,88,0.71,12.04,0.46,2.35,3.25,44.768305,-62.441729,-5.0,2.8
2023-04-21 14:10:54,90,0.73,12.06,0.47,2.40,3.26,44.768335,-62.441798,-4.9,2.8
2023-04-21 14:10:56,92,0.74,12.02,0.38,1.94,3.26,44.768373,-62.441858,-4.1,2.8
2023-04-21 14:10:58,94,0.75,12.08,0.36,1.85,3.22,44.768398,-62.441922,-3.8,2.8
2023-04-21 14:11:00,96,0.77,12.11,0.45,2.32,3.22,44.768425,-62.441995,-4.7,2.8
2023-04-21 14:11:02,98,0.79,12.09,0.47,2.44,3.22,44.768460,-62.442052,-3.0,2.8
2023-04-21 14:11:04,100,0.80,12.09,0.45,2.32,3.22,44.768491,-62.442116,-0.8,2.8
2023-04-21 14:11:06,102,0.82,12.13,0.44,2.28,3.20,44.768528,-62.442178,-1.3,2.8
2023-04-21 14:11:08,104,0.83,12.08,0.44,2.29,3.19,44.768559,-62.442238,-0.5,2.8
2023-04-21 14:11:10,106,0.84,12.03,0.42,2.20,3.20,44.768592,-62.442284,0.6,2.8
2023-04-21 14:11:12,108,0.86,12.10,0.43,2.24,3.21,44.768625,-62.442346,0.3,2.8
2023-04-21 14:11:14,110,0.87,12.08,0.42,2.18,3.22,44.768657,-62.442409,2.5,2.8
2023-04-21 14:11:16,112,0.89,12.08,0.41,2.13,3.21,44.768694,-62.442472,1.0,2.8
2023-04-21 14:11:18,114,0.90,12.06,0.39,2.01,3.25,44.768725,-62.442534,-0.5,2.8
2023-04-21 14:11:20,116,0.91,12.04,0.41,2.11,3.25,44.768762,-62.442587,0.7,2.8
2023-04-21 14:11:22,118,0.93,12.02,0.41,2.09,3.26,44.768800,-62.442649,1.7,2.8
2023-04-21 14:11:24,120,0.94,12.02,0.39,2.00,3.25,44.768836,-62.442713,1.2,2.8
2023-04-21 14:11:26,122,0.95,12.00,0.39,1.99,3.26,44.768868,-62.442783,1.8,2.8
2023-04-21 14:11:28,124,0.97,11.99,0.40,2.05,3.25,44.768905,-62.442844,1.9,2.8
2023-04-21 14:11:30,126,0.98,11.97,0.39,1.99,3.26,44.768943,-62.442907,1.8,2.8
2023-04-21 14:11:32,128,0.99,11.99,0.35,1.79,3.24,44.768974,-62.442978,1.2,2.8
2023-04-21 14:11:34,130,1.00,12.02,0.38,1.96,3.22,44.769011,-62.443041,1.7,2.8
2023-04-21 14:11:36,132,1.02,12.02,0.36,1.87,3.23,44.769048,-62.443108,2.6,2.8
2023-04-21 14:11:38,134,1.03,12.06,0.31,1.60,3.24,44.769083,-62.443182,2.2,2.8
2023-04-21 14:11:40,136,1.04,12.06,0.35,1.80,3.21,44.769117,-62.443241,1.9,2.8
2023-04-21 14:11:42,138,1.05,12.01,0.35,1.82,3.18,44.769149,-62.443298,1.6,2.8
2023-04-21 14:11:44,140,1.06,12.07,0.35,1.84,3.18,44.769189,-62.443364,0.3,2.8
2023-04-21 14:11:46,142,1.07,12.04,0.33,1.73,3.18,44.769226,-62.443435,-1.1,2.8
2023-04-21 14:11:48,144,1.08,11.98,0.35,1.83,3.20,44.769265,-62.443509,-3.8,2.8
2023-04-21 14:11:50,146,1.09,11.99,0.36,1.88,3.19,44.769304,-62.443574,-7.2,2.8
2023-04-21 14:11:52,148,1.11,12.01,0.34,1.79,3.18,44.769337,-62.443641,-8.0,2.8
2023-04-21 14:11:54,150,1.12,11.98,0.33,1.72,3.21,44.769368,-62.443717,-7.8,2.8
2023-04-21 14:11:56,152,1.13,12.01,0.35,1.81,3.23,44.769403,-62.443787,-6.8,2.8
2023-04-21 14:11:58,154,1.14,12.02,0.34,1.75,3.22,44.769434,-62.443861,-8.0,2.8
2023-04-21 14:12:00,156,1.15,12.02,0.32,1.65,3.25,44.769460,-62.443932,-6.3,2.8
2023-04-21 14:12:02,158,1.16,12.02,0.34,1.74,3.27,44.769497,-62.443990,-5.1,2.8
2023-04-21 14:12:04,160,1.17,12.02,0.34,1.73,3.28,44.769534,-62.444056,-4.8,2.8
2023-04-21 14:12:06,162,1.18,12.02,0.30,1.53,3.27,44.769571,-62.444116,-5.2,2.8
2023-04-21 14:12:08,164,1.19,12.00,0.32,1.64,3.24,44.769613,-62.444170,-5.1,2.8
2023-04-21 14:12:10,166,1.21,12.02,0.33,1.70,3.21,44.769648,-62.444223,-6.4,2.8
2023-04-21 14:12:12,168,1.21,12.02,0.31,1.61,3.19,44.769687,-62.444272,-6.9,2.8
2023-04-21 14:12:14,170,1.23,12.00,0.32,1.68,3.17,44.769730,-62.444324,-6.9,2.8
2023-04-21 14:12:16,172,1.24,11.99,0.32,1.69,3.13,44.769772,-62.444373,-6.4,2.8
2023-04-21 14:12:18,174,1.25,12.01,0.31,1.66,3.10,44.769815,-62.444419,-6.4,2.8
2023-04-21 14:12:20,176,1.26,12.02,0.31,1.67,3.10,44.769859,-62.444470,-5.1,2.8
2023-04-21 14:12:22,178,1.27,12.03,0.32,1.73,3.09,44.769903,-62.444518,-4.7,2.8
2023-04-21 14:12:24,180,1.28,11.99,0.32,1.73,3.10,44.769944,-62.444586,-4.9,2.8
2023-04-21 14:12:26,182,1.29,12.00,0.29,1.56,3.10,44.769978,-62.444660,-5.3,2.8
2023-04-21 14:12:28,184,1.30,12.01,0.29,1.56,3.11,44.770010,-62.444730,-3.4,2.8
2023-04-21 14:12:30,186,1.31,12.00,0.30,1.61,3.15,44.770042,-62.444803,-3.0,2.8
2023-04-21 14:12:32,188,1.32,12.02,0.28,1.47,3.17,44.770061,-62.444884,-3.0,2.8
2023-04-21 14:12:34,190,1.33,12.00,0.29,1.53,3.16,44.770077,-62.444961,-2.6,2.8
2023-04-21 14:12:36,192,1.34,11.99,0.29,1.53,3.16,44.770091,-62.445044,-3.1,2.8
2023-04-21 14:12:38,194,1.35,12.02,0.28,1.48,3.17,44.770101,-62.445124,-4.0,2.8
2023-04-21 14:12:40,196,1.36,12.01,0.28,1.47,3.19,44.770107,-62.445215,-4.4,2.8
2023-04-21 14:12:42,198,1.36,12.00,0.28,1.45,3.22,44.770113,-62.445303,-4.8,2.8
2023-04-21 14:12:44,200,1.37,11.99,0.27,1.40,3.22,44.770121,-62.445389,-4.3,2.8
2023-04-21 14:12:46,202,1.38,12.02,0.27,1.38,3.28,44.770124,-62.445487,-4.5,2.8
2023-04-21 14:12:48,204,1.39,12.00,0.27,1.36,3.32,44.770127,-62.445581,-5.5,2.8
2023-04-21 14:12:50,206,1.40,12.00,0.28,1.40,3.37,44.770137,-62.445680,-5.3,2.8
2023-04-21 14:12:52,208,1.41,12.01,0.27,1.34,3.42,44.770146,-62.445774,-5.1,2.8
2023-04-21 14:12:54,210,1.42,12.02,0.26,1.26,3.47,44.770150,-62.445871,-4.3,2.8
2023-04-21 14:12:56,212,1.43,12.01,0.26,1.25,3.50,44.770162,-62.445956,-3.8,2.8
2023-04-21 14:12:58,214,1.44,11.99,0.27,1.27,3.60,44.770173,-62.446058,-3.7,2.8
2023-04-21 14:13:00,216,1.45,11.98,0.25,1.15,3.65,44.770180,-62.446155,-3.8,2.8
2023-04-21 14:13:02,218,1.45,12.00,0.26,1.18,3.69,44.770185,-62.446255,-3.2,2.8
2023-04-21 14:13:04,220,1.46,12.02,0.27,1.21,3.73,44.770187,-62.446349,-3.3,2.8
2023-04-21 14:13:06,222,1.47,12.00,0.26,1.16,3.75,44.770194,-62.446449,-3.0,2.8
2023-04-21 14:13:08,224,1.48,11.98,0.24,1.06,3.78,44.770196,-62.446548,-2.7,2.8
2023-04-21 14:13:10,226,1.49,12.01,0.26,1.14,3.80,44.770201,-62.446647,-2.5,2.8
2023-04-21 14:13:12,228,1.50,12.00,0.25,1.09,3.83,44.770205,-62.446746,-3.4,2.8
2023-04-21 14:13:14,230,1.50,12.04,0.24,1.05,3.81,44.770216,-62.446830,-3.4,2.8
2023-04-21 14:13:16,232,1.51,11.99,0.26,1.12,3.86,44.770221,-62.446928,-4.1,2.8
2023-04-21 14:13:18,234,1.52,12.00,0.23,1.00,3.84,44.770235,-62.447023,-4.2,2.8
2023-04-21 14:13:20,236,1.53,11.97,0.24,1.04,3.83,44.770244,-62.447118,-4.9,2.8
2023-04-21 14:13:22,238,1.54,12.01,0.25,1.08,3.84,44.770244,-62.447221,-5.6,2.8
2023-04-21 14:13:24,240,1.55,12.04,0.24,1.04,3.84,44.770243,-62.447320,-5.3,2.8
2023-04-21 14:13:26,242,1.55,12.00,0.23,1.00,3.84,44.770232,-62.447426,-5.4,2.8
2023-04-21 14:13:28,244,1.56,11.99,0.23,1.00,3.84,44.770228,-62.447529,-6.8,10.0
2023-04-21 14:13:30,246,1.57,12.00,0.24,1.03,3.88,44.770223,-62.447641,-8.4,10.0
2023-04-21 14:13:32,248,1.58,12.01,0.22,0.95,3.85,44.770225,-62.447729,-8.7,10.0
2023-04-21 14:13:34,250,1.58,12.02,0.24,1.03,3.90,44.770223,-62.447834,-5.2,10.0
2023-04-21 14:13:36,252,1.59,12.02,0.23,0.99,3.86,44.770224,-62.447923,-4.4,10.0
2023-04-21 14:13:38,254,1.60,11.97,0.22,0.95,3.85,44.770236,-62.448022,-3.6,10.0
2023-04-21 14:13:40,256,1.61,11.98,0.22,0.94,3.89,44.770245,-62.448125,-1.7,10.0
2023-04-21 14:13:42,258,1.61,12.03,0.23,0.98,3.89,44.770253,-62.448233,-1.3,10.0
2023-04-21 14:13:44,260,1.62,12.01,0.23,0.99,3.87,44.770272,-62.448315,-4.1,10.0
2023-04-21 14:13:46,262,1.63,11.99,0.23,0.99,3.88,44.770280,-62.448415,-2.6,10.0
2023-04-21 14:13:48,264,1.64,11.97,0.21,0.90,3.90,44.770282,-62.448522,-2.0,10.0
2023-04-21 14:13:50,266,1.64,12.00,0.23,1.00,3.84,44.770284,-62.448613,-2.5,10.0
2023-04-21 14:13:52,268,1.65,12.03,0.22,0.95,3.86,44.770274,-62.448710,-2.4,10.0
2023-04-21 14:13:54,270,1.65,12.04,0.14,0.61,3.84,44.770266,-62.448800,-2.0,10.0
2023-04-21 14:13:56,272,1.66,11.95,0.17,0.73,3.90,44.770251,-62.448904,-2.5,10.0
2023-04-21 14:13:58,274,1.67,11.97,0.20,0.85,3.93,44.770227,-62.449010,-1.6,10.0
2023-04-21 14:14:00,276,1.68,11.98,0.22,0.94,3.90,44.770218,-62.449108,-1.1,10.0
2023-04-21 14:14:02,278,1.68,12.04,0.22,0.94,3.91,44.770197,-62.449204,-1.6,10.0
2023-04-21 14:14:04,280,1.69,12.01,0.20,0.85,4.00,44.770154,-62.449291,-0.4,10.0
2023-04-21 14:14:06,282,1.70,11.99,0.21,0.87,4.02,44.770123,-62.449399,1.4,10.0
2023-04-21 14:14:08,284,1.70,12.00,0.20,0.82,4.09,44.770091,-62.449508,1.3,10.0
2023-04-21 14:14:10,286,1.71,12.01,0.21,0.84,4.17,44.770065,-62.449616,1.2,10.0
2023-04-21 14:14:12,288,1.72,11.98,0.21,0.82,4.25,44.770038,-62.449722,1.7,10.0
2023-04-21 14:14:14,290,1.72,12.03,0.21,0.81,4.35,44.770006,-62.449824,2.6,10.0
2023-04-21 14:14:16,292,1.73,12.02,0.19,0.72,4.39,44.769969,-62.449935,4.4,10.0
2023-04-21 14:14:18,294,1.74,11.97,0.20,0.76,4.45,44.769945,-62.450034,5.4,10.0
2023-04-21 14:14:20,296,1.74,12.00,0.20,0.74,4.53,44.769906,-62.450130,7.9,10.0
2023-04-21 14:14:22,298,1.75,12.01,0.19,0.70,4.55,44.769881,-62.450225,7.1,10.0
2023-04-21 14:14:24,300,1.75,11.98,0.18,0.65,4.56,44.769842,-62.450333,9.2,10.0
2023-04-21 14:14:26,302,1.77,7.52,0.39,1.41,4.62,44.769815,-62.450440,9.7,10.0
2023-04-21 14:14:28,304,1.81,4.24,1.00,3.62,4.60,44.769778,-62.450544,8.7,10.0
2023-04-21 14:14:30,306,1.85,1.83,1.08,3.90,4.62,44.769740,-62.450649,8.6,10.0
2023-04-21 14:14:32,308,1.87,1.67,0.79,2.85,4.63,44.769701,-62.450756,8.3,10.0
2023-04-21 14:14:34,310,1.88,2.60,0.40,1.44,4.62,44.769658,-62.450862,7.8,10.0
2023-04-21 14:14:36,312,1.89,2.51,0.25,0.90,4.63,44.769611,-62.450961,7.5,10.0
2023-04-21 14:14:38,314,1.89,2.67,0.19,0.69,4.61,44.769570,-62.451060,8.0,10.0
2023-04-21 14:14:40,316,1.89,2.73,0.07,0.25,4.66,44.769525,-62.451180,4.7,10.0
2023-04-21 14:14:42,318,1.89,2.73,0.02,0.07,4.71,44.769484,-62.451292,-0.6,10.0
2023-04-21 14:14:44,320,1.89,2.69,0.01,0.04,4.72,44.769447,-62.451404,-0.1,10.0
2023-04-21 14:14:46,322,1.89,2.57,0.01,0.04,4.68,44.769413,-62.451508,-2.1,10.0
2023-04-21 14:14:48,324,1.89,2.72,0.01,0.04,4.68,44.769371,-62.451614,-1.6,10.0
2023-04-21 14:14:50,326,1.89,2.60,0.00,0.00,4.69,44.769329,-62.451722,-1.8,10.0
2023-04-21 14:14:52,328,1.89,2.67,0.00,0.00,4.69,44.769283,-62.451833,-2.0,10.0
2023-04-21 14:14:54,330,1.89,2.64,0.00,0.00,4.70,44.769241,-62.451942,-1.4,10.0
2023-04-21 14:14:56,332,1.89,2.48,0.00,0.00,4.71,44.769197,-62.452049,-1.9,10.0
2023-04-21 14:14:58,334,1.89,2.57,0.01,0.04,4.73,44.769158,-62.452160,-1.7,10.0
2023-04-21 14:15:00,336,1.89,2.50,0.00,0.00,4.69,44.769117,-62.452266,-2.3,10.0
2023-04-21 14:15:02,338,1.89,2.62,0.00,0.00,4.68,44.769074,-62.452370,-1.5,10.0
2023-04-21 14:15:04,340,1.89,2.98,0.00,0.00,4.69,44.769027,-62.452474,-2.3,10.0
