Serial Number,WE0281117
Sample ID,00027
Start Time,2023-04-21 13:48:15 UTC
Duration,0:04:58
Total Volume (l),2.16
Distance (m),185
Peak Pressure (psi),12.2
Avg Flow (l/min),0.4
Avg Rate (mL/m),11.7
Avg Speed (m/s),0.6


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 13:48:15,0,0.00,-0.48,0.00,0.00,0.62,44.772637,-62.439395,1.0,2.3
2023-04-21 13:48:17,2,0.00,-0.31,0.02,0.54,0.61,44.772635,-62.439389,1.4,2.3
2023-04-21 13:48:19,4,0.00,-0.16,0.01,0.27,0.64,44.772625,-62.439384,1.7,2.3
2023-04-21 13:48:21,6,0.00,2.41,0.00,0.00,0.65,44.772613,-62.439381,1.5,2.3
2023-04-21 13:48:23,8,0.00,3.15,0.00,0.00,0.64,44.772601,-62.439390,1.2,2.3
2023-04-21 13:48:25,10,0.00,3.71,0.00,0.00,0.64,44.772594,-62.439386,1.5,2.3
2023-04-21 13:48:27,12,0.00,4.17,0.00,0.00,0.60,44.772578,-62.439380,1.7,2.3
2023-04-21 13:48:29,14,0.00,4.27,0.00,0.00,0.60,44.772566,-62.439388,0.6,2.3
2023-04-21 13:48:31,16,0.00,6.62,0.00,0.00,0.60,44.772563,-62.439378,1.2,2.3
2023-04-21 13:48:33,18,0.00,9.70,0.11,3.08,0.60,44.772552,-62.439377,1.2,2.3
2023-04-21 13:48:35,20,0.03,10.59,0.55,15.38,0.60,44.772542,-62.439372,1.1,2.3
2023-04-21 13:48:37,22,0.06,10.98,0.75,20.59,0.61,44.772533,-62.439371,1.5,2.3
2023-04-21 13:48:39,24,0.09,11.10,0.81,22.27,0.61,44.772524,-62.439374,1.6,2.3
2023-04-21 13:48:41,26,0.11,11.21,0.85,23.25,0.61,44.772514,-62.439370,1.6,2.3
2023-04-21 13:48:43,28,0.14,11.34,0.87,23.56,0.61,44.772502,-62.439373,0.3,2.3
2023-04-21 13:48:45,30,0.17,11.37,0.85,23.68,0.60,44.772498,-62.439373,-0.0,2.3
2023-04-21 13:48:47,32,0.20,11.47,0.81,22.97,0.58,44.772490,-62.439369,-0.6,2.3
2023-04-21 13:48:49,34,0.23,11.56,0.81,22.07,0.61,44.772478,-62.439369,-2.5,2.3
2023-04-21 13:48:51,36,0.25,11.60,0.80,21.34,0.62,44.772468,-62.439367,-2.6,2.3
2023-04-21 13:48:53,38,0.28,11.56,0.78,21.07,0.63,44.772462,-62.439364,-2.0,2.3
2023-04-21 13:48:55,40,0.30,11.56,0.75,20.35,0.61,44.772455,-62.439362,-1.8,2.3
2023-04-21 13:48:57,42,0.33,11.64,0.76,21.07,0.60,44.772450,-62.439359,-1.9,2.3
2023-04-21 13:48:59,44,0.35,11.67,0.76,21.23,0.60,44.772444,-62.439357,-2.4,2.3
2023-04-21 13:49:01,46,0.38,11.70,0.74,20.50,0.60,44.772434,-62.439353,-2.4,2.3
2023-04-21 13:49:03,48,0.40,11.72,0.73,20.71,0.59,44.772429,-62.439348,-2.2,2.3
2023-04-21 13:49:05,50,0.43,11.76,0.74,21.08,0.59,44.772424,-62.439346,-2.8,2.3
2023-04-21 13:49:07,52,0.45,11.78,0.70,18.96,0.62,44.772413,-62.439341,-3.4,2.3
2023-04-21 13:49:09,54,0.48,11.76,0.71,20.75,0.57,44.772408,-62.439334,-3.5,2.3
2023-04-21 13:49:11,56,0.50,11.79,0.69,21.36,0.54,44.772404,-62.439329,-4.3,2.3
2023-04-21 13:49:13,58,0.52,11.77,0.65,19.04,0.57,44.772390,-62.439322,-4.4,2.3
2023-04-21 13:49:15,60,0.54,11.81,0.67,19.58,0.57,44.772381,-62.439318,-4.0,2.3
2023-04-21 13:49:17,62,0.56,11.75,0.68,19.10,0.59,44.772370,-62.439312,-2.9,2.3
2023-04-21 13:49:19,64,0.59,11.75,0.64,17.71,0.60,44.772361,-62.439307,-3.1,2.3
2023-04-21 13:49:21,66,0.61,11.79,0.62,17.34,0.60,44.772351,-62.439303,-3.6,2.3
2023-04-21 13:49:23,68,0.63,11.81,0.65,17.98,0.60,44.772343,-62.439297,-4.1,2.3
2023-04-21 13:49:25,70,0.65,11.90,0.66,17.71,0.62,44.772335,-62.439292,-4.9,2.3
2023-04-21 13:49:27,72,0.67,11.89,0.63,17.26,0.61,44.772326,-62.439282,-4.2,2.3
2023-04-21 13:49:29,74,0.69,11.91,0.63,17.23,0.61,44.772317,-62.439280,-4.5,2.3
2023-04-21 13:49:31,76,0.71,11.92,0.63,16.56,0.63,44.772305,-62.439277,-4.8,2.3
2023-04-21 13:49:33,78,0.73,11.96,0.61,16.45,0.62,44.772294,-62.439272,-4.2,2.3
2023-04-21 13:49:35,80,0.75,11.96,0.61,15.94,0.64,44.772280,-62.439273,-5.4,2.3
2023-04-21 13:49:37,82,0.77,11.89,0.59,15.88,0.62,44.772270,-62.439269,-5.1,2.3
2023-04-21 13:49:39,84,0.79,11.95,0.59,16.23,0.61,44.772262,-62.439268,-5.4,2.3
2023-04-21 13:49:41,86,0.81,11.88,0.55,15.10,0.61,44.772253,-62.439265,-6.5,2.3
2023-04-21 13:49:43,88,0.83,11.91,0.56,14.89,0.63,44.772242,-62.439261,-6.8,2.3
2023-04-21 13:49:45,90,0.85,11.95,0.57,15.30,0.62,44.772233,-62.439258,-6.9,2.3
2023-04-21 13:49:47,92,0.87,11.97,0.54,14.36,0.63,44.772222,-62.439257,-6.3,2.3
2023-04-21 13:49:49,94,0.88,11.92,0.54,14.21,0.63,44.772212,-62.439255,-6.5,2.3
2023-04-21 13:49:51,96,0.90,11.95,0.53,14.49,0.61,44.772206,-62.439254,-6.7,2.3
2023-04-21 13:49:53,98,0.92,12.01,0.53,14.40,0.61,44.772192,-62.439251,-6.6,2.3
2023-04-21 13:49:55,100,0.94,12.02,0.52,14.47,0.60,44.772182,-62.439244,-6.1,2.3
2023-04-21 13:49:57,102,0.95,12.01,0.52,14.36,0.60,44.772169,-62.439243,-5.8,2.3
2023-04-21 13:49:59,104,0.97,11.91,0.51,14.29,0.59,44.772162,-62.439240,-5.9,2.3
2023-04-21 13:50:01,106,0.99,11.97,0.50,13.15,0.63,44.772145,-62.439233,-5.2,2.3
2023-04-21 13:50:03,108,1.00,12.02,0.51,13.76,0.62,44.772134,-62.439228,-4.6,2.3
2023-04-21 13:50:05,110,1.02,12.05,0.51,13.66,0.62,44.772124,-62.439223,-4.5,2.3
2023-04-21 13:50:07,112,1.04,12.02,0.49,13.28,0.62,44.772113,-62.439217,-4.4,2.3
2023-04-21 13:50:09,114,1.05,12.06,0.49,13.17,0.62,44.772102,-62.439213,-4.6,2.3
2023-04-21 13:50:11,116,1.07,12.08,0.50,12.91,0.65,44.772092,-62.439209,-4.0,2.3
2023-04-21 13:50:13,118,1.09,12.02,0.48,12.73,0.63,44.772083,-62.439205,-4.2,2.3
2023-04-21 13:50:15,120,1.10,12.07,0.47,12.47,0.63,44.772073,-62.439200,-4.6,2.3
2023-04-21 13:50:17,122,1.12,12.07,0.48,12.81,0.62,44.772067,-62.439196,-4.4,2.3
2023-04-21 13:50:19,124,1.13,12.09,0.46,11.97,0.64,44.772059,-62.439190,-3.8,2.3
2023-04-21 13:50:21,126,1.15,12.11,0.45,12.61,0.59,44.772048,-62.439191,-3.8,2.3
2023-04-21 13:50:23,128,1.16,12.10,0.46,12.99,0.59,44.772039,-62.439184,-3.4,2.3
2023-04-21 13:50:25,130,1.18,12.16,0.47,12.98,0.60,44.772030,-62.439175,-3.5,2.3
2023-04-21 13:50:27,132,1.19,12.13,0.45,12.57,0.60,44.772021,-62.439169,-4.1,2.3
2023-04-21 13:50:29,134,1.21,12.12,0.43,11.89,0.60,44.772010,-62.439165,-4.6,2.3
2023-04-21 13:50:31,136,1.22,11.86,0.40,11.10,0.60,44.771997,-62.439157,-4.3,2.3
2023-04-21 13:50:33,138,1.24,12.03,0.44,12.01,0.61,44.771986,-62.439151,-4.6,2.3
2023-04-21 13:50:35,140,1.25,12.11,0.42,11.10,0.63,44.771971,-62.439148,-5.1,2.3
2023-04-21 13:50:37,142,1.27,12.08,0.43,11.31,0.63,44.771964,-62.439144,-5.6,2.3
2023-04-21 13:50:39,144,1.28,12.07,0.42,11.20,0.63,44.771955,-62.439138,-5.4,2.3
2023-04-21 13:50:41,146,1.29,12.09,0.40,10.18,0.65,44.771941,-62.439132,-5.3,2.3
2023-04-21 13:50:43,148,1.31,12.06,0.41,10.39,0.66,44.771933,-62.439126,-5.8,2.3
2023-04-21 13:50:45,150,1.32,12.08,0.41,10.64,0.64,44.771925,-62.439121,-5.5,2.3
2023-04-21 13:50:47,152,1.33,12.01,0.39,9.64,0.67,44.771910,-62.439116,-5.6,2.3
2023-04-21 13:50:49,154,1.35,12.01,0.38,9.30,0.68,44.771899,-62.439111,-6.2,2.3
2023-04-21 13:50:51,156,1.36,11.98,0.41,10.18,0.67,44.771891,-62.439105,-5.7,2.3
2023-04-21 13:50:53,158,1.37,12.01,0.40,10.11,0.66,44.771884,-62.439094,-5.2,2.3
2023-04-21 13:50:55,160,1.38,12.02,0.38,10.17,0.62,44.771876,-62.439090,-5.3,2.3
2023-04-21 13:50:57,162,1.40,12.05,0.38,10.45,0.61,44.771868,-62.439086,-5.1,2.3
2023-04-21 13:50:59,164,1.41,12.11,0.39,10.61,0.61,44.771861,-62.439076,-5.0,2.3
2023-04-21 13:51:01,166,1.42,12.05,0.37,10.20,0.60,44.771849,-62.439069,-5.4,2.3
2023-04-21 13:51:03,168,1.43,11.96,0.36,9.78,0.61,44.771836,-62.439068,-5.9,2.3
2023-04-21 13:51:05,170,1.45,11.93,0.38,10.33,0.61,44.771824,-62.439066,-4.9,2.3
2023-04-21 13:51:07,172,1.46,12.00,0.35,9.83,0.59,44.771812,-62.439059,-5.3,2.3
2023-04-21 13:51:09,174,1.47,12.03,0.34,9.79,0.58,44.771802,-62.439053,-4.7,2.3
2023-04-21 13:51:11,176,1.48,12.00,0.37,10.35,0.60,44.771791,-62.439053,-4.4,2.3
2023-04-21 13:51:13,178,1.49,12.02,0.36,10.10,0.59,44.771783,-62.439045,-4.1,2.3
2023-04-21 13:51:15,180,1.51,11.98,0.35,9.25,0.63,44.771768,-62.439039,-4.0,2.3
2023-04-21 13:51:17,182,1.52,11.99,0.36,9.09,0.66,44.771758,-62.439032,-4.0,2.3
2023-04-21 13:51:19,184,1.53,11.97,0.36,9.03,0.66,44.771746,-62.439030,-3.6,2.3
2023-04-21 13:51:21,186,1.54,12.05,0.36,9.25,0.65,44.771735,-62.439025,-2.8,2.3
2023-04-21 13:51:23,188,1.55,12.01,0.33,8.47,0.65,44.771722,-62.439021,-3.0,2.3
2023-04-21 13:51:25,190,1.56,12.01,0.34,8.53,0.66,44.771713,-62.439013,-2.8,2.3
2023-04-21 13:51:27,192,1.58,11.98,0.35,8.93,0.65,44.771702,-62.439006,-2.1,2.3
2023-04-21 13:51:29,194,1.59,12.02,0.34,8.56,0.66,44.771693,-62.438998,-2.6,2.3
2023-04-21 13:51:31,196,1.60,11.99,0.33,8.48,0.65,44.771684,-62.438994,-2.9,2.3
2023-04-21 13:51:33,198,1.61,11.98,0.35,8.96,0.65,44.771673,-62.438985,-2.5,2.3
2023-04-21 13:51:35,200,1.62,12.03,0.34,8.89,0.64,44.771662,-62.438982,-2.3,2.3
2023-04-21 13:51:37,202,1.63,11.98,0.33,8.74,0.63,44.771650,-62.438979,-2.5,2.3
2023-04-21 13:51:39,204,1.64,11.98,0.34,9.13,0.62,44.771642,-62.438972,-1.8,2.3
2023-04-21 13:51:41,206,1.66,11.99,0.34,8.89,0.64,44.771630,-62.438966,-2.2,2.3
2023-04-21 13:51:43,208,1.67,12.06,0.33,8.77,0.63,44.771619,-62.438963,-2.0,2.3
2023-04-21 13:51:45,210,1.68,11.98,0.33,9.02,0.61,44.771611,-62.438960,-1.8,2.3
2023-04-21 13:51:47,212,1.69,11.96,0.33,8.95,0.61,44.771598,-62.438958,-1.7,2.3
2023-04-21 13:51:49,214,1.70,12.03,0.30,8.23,0.61,44.771587,-62.438952,-1.5,2.3
2023-04-21 13:51:51,216,1.71,12.00,0.32,8.59,0.62,44.771576,-62.438949,-1.7,2.3
2023-04-21 13:51:53,218,1.72,12.00,0.33,8.81,0.62,44.771565,-62.438948,-1.2,2.3
2023-04-21 13:51:55,220,1.73,12.01,0.31,8.20,0.63,44.771550,-62.438941,-1.1,2.3
2023-04-21 13:51:57,222,1.74,11.97,0.32,8.50,0.63,44.771539,-62.438934,-1.1,2.3
2023-04-21 13:51:59,224,1.75,11.99,0.31,8.09,0.64,44.771526,-62.438931,-1.5,2.3
2023-04-21 13:52:01,226,1.76,12.01,0.31,8.32,0.62,44.771513,-62.438926,-1.7,2.3
2023-04-21 13:52:03,228,1.77,12.01,0.31,8.36,0.62,44.771506,-62.438919,-2.2,2.3
2023-04-21 13:52:05,230,1.78,12.03,0.31,8.15,0.63,44.771494,-62.438919,-2.5,2.3
2023-04-21 13:52:07,232,1.79,11.99,0.30,7.92,0.63,44.771482,-62.438913,-2.6,2.3
2023-04-21 13:52:09,234,1.80,11.94,0.30,8.07,0.62,44.771472,-62.438911,-2.6,2.3
2023-04-21 13:52:11,236,1.81,12.00,0.30,8.00,0.62,44.771460,-62.438907,-2.4,2.3
2023-04-21 13:52:13,238,1.82,12.02,0.29,7.83,0.62,44.771453,-62.438899,-2.5,2.3
2023-04-21 13:52:15,240,1.83,11.97,0.30,8.18,0.61,44.771441,-62.438898,-2.9,2.3
2023-04-21 13:52:17,242,1.84,12.00,0.30,8.30,0.60,44.771428,-62.438899,-2.8,2.3
2023-04-21 13:52:19,244,1.85,11.98,0.29,8.09,0.60,44.771416,-62.438898,-2.8,2.3
2023-04-21 13:52:21,246,1.86,11.98,0.30,8.30,0.60,44.771405,-62.438897,-2.9,2.3
2023-04-21 13:52:23,248,1.87,11.95,0.31,8.64,0.60,44.771393,-62.438895,-3.0,2.3
2023-04-21 13:52:25,250,1.88,12.02,0.30,8.44,0.59,44.771384,-62.438888,-2.6,2.3
2023-04-21 13:52:27,252,1.89,12.02,0.29,8.26,0.59,44.771373,-62.438885,-2.9,2.3
2023-04-21 13:52:29,254,1.90,12.06,0.25,6.95,0.60,44.771359,-62.438882,-3.4,2.3
2023-04-21 13:52:31,256,1.91,12.02,0.26,7.26,0.60,44.771349,-62.438875,-3.0,2.3
2023-04-21 13:52:33,258,1.92,11.99,0.28,7.72,0.60,44.771339,-62.438876,-2.5,2.3
2023-04-21 13:52:35,260,1.93,12.02,0.24,6.84,0.58,44.771334,-62.438869,-2.9,2.3
2023-04-21 13:52:37,262,1.93,12.01,0.26,7.11,0.61,44.771322,-62.438862,-3.1,2.3
2023-04-21 13:52:39,264,1.94,12.00,0.28,7.80,0.60,44.771313,-62.438859,-2.6,2.3
2023-04-21 13:52:41,266,1.95,12.06,0.21,5.83,0.60,44.771300,-62.438859,-2.9,2.3
2023-04-21 13:52:43,268,1.96,12.01,0.22,6.04,0.61,44.771294,-62.438855,-2.9,2.3
2023-04-21 13:52:45,270,1.97,11.93,0.26,7.03,0.62,44.771282,-62.438851,-3.1,2.3
2023-04-21 13:52:47,272,1.98,12.06,0.30,7.88,0.63,44.771269,-62.438844,-2.5,2.3
2023-04-21 13:52:49,274,1.99,12.05,0.27,7.24,0.62,44.771259,-62.438838,-2.9,2.3
2023-04-21 13:52:51,276,2.00,11.96,0.28,7.61,0.61,44.771253,-62.438830,-3.1,2.3
2023-04-21 13:52:53,278,2.01,11.99,0.28,7.53,0.62,44.771238,-62.438831,-2.8,2.3
2023-04-21 13:52:55,280,2.01,12.03,0.27,7.17,0.63,44.771231,-62.438820,-2.9,2.3
2023-04-21 13:52:57,282,2.03,7.67,0.36,9.80,0.61,44.771224,-62.438804,-3.6,2.3
2023-04-21 13:52:59,284,2.07,2.36,1.08,28.36,0.63,44.771212,-62.438804,-3.0,2.3
2023-04-21 13:53:01,286,2.11,1.05,1.13,30.03,0.63,44.771201,-62.438800,-2.6,2.3
2023-04-21 13:53:03,288,2.13,1.09,0.79,21.12,0.62,44.771192,-62.438794,-3.0,2.3
2023-04-21 13:53:05,290,2.15,1.69,0.52,13.77,0.63,44.771181,-62.438791,-3.2,2.3
2023-04-21 13:53:07,292,2.16,1.91,0.31,8.44,0.61,44.771168,-62.438787,-3.2,2.3
2023-04-21 13:53:09,294,2.16,1.86,0.15,4.04,0.62,44.771158,-62.438784,-3.1,2.3
2023-04-21 13:53:11,296,2.16,1.86,0.05,1.37,0.61,44.771149,-62.438776,-3.4,2.3
2023-04-21 13:53:13,298,2.16,1.96,0.02,0.55,0.60,44.771138,-62.438769,-4.1,2.3
