Serial Number,WE0281117
Sample ID,00017
Start Time,2023-04-21 12:30:30 UTC
Duration,0:04:28
Total Volume (l),1.08
Distance (m),1195
Peak Pressure (psi),12.4
Avg Flow (l/min),0.2
Avg Rate (mL/m),0.9
Avg Speed (m/s),4.4


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 12:31:20,50,0.22,12.29,0.44,1.67,4.40,44.684362,-62.368289,-4.6,4.4
2023-04-21 12:31:22,52,0.23,12.37,0.45,1.72,4.36,44.684431,-62.368341,-5.3,4.4
2023-04-21 12:31:24,54,0.25,12.36,0.46,1.76,4.36,44.684500,-62.368387,-4.5,4.4
2023-04-21 12:31:26,56,0.26,12.37,0.41,1.57,4.37,44.684572,-62.368442,-4.5,4.4
2023-04-21 12:31:28,58,0.28,12.21,0.38,1.45,4.38,44.684648,-62.368480,-1.6,4.4
2023-04-21 12:31:30,60,0.29,11.72,0.35,1.33,4.39,44.684724,-62.368523,-1.4,4.4
2023-04-21 12:31:32,62,0.30,11.89,0.37,1.40,4.40,44.684796,-62.368581,-1.0,4.4
2023-04-21 12:31:34,64,0.32,12.07,0.44,1.66,4.42,44.684870,-62.368632,-0.7,4.4
2023-04-21 12:31:36,66,0.33,12.06,0.43,1.62,4.43,44.684942,-62.368679,-0.2,4.4
2023-04-21 12:31:38,68,0.34,12.01,0.39,1.47,4.43,44.685012,-62.368726,-1.9,4.4
2023-04-21 12:31:40,70,0.35,12.04,0.37,1.39,4.44,44.685085,-62.368779,-1.4,4.4
2023-04-21 12:31:42,72,0.37,12.00,0.37,1.38,4.48,44.685157,-62.368837,-1.8,4.4
2023-04-21 12:31:44,74,0.38,11.95,0.37,1.37,4.51,44.685228,-62.368887,-1.6,4.4
2023-04-21 12:31:46,76,0.39,12.02,0.38,1.41,4.49,44.685298,-62.368936,-1.3,4.4
2023-04-21 12:31:48,78,0.40,12.07,0.36,1.34,4.47,44.685368,-62.368988,-1.0,4.3
2023-04-21 12:31:50,80,0.42,11.94,0.35,1.30,4.47,44.685442,-62.369038,-0.5,4.3
2023-04-21 12:31:52,82,0.43,12.00,0.35,1.31,4.46,44.685513,-62.369093,0.0,4.3
2023-04-21 12:31:54,84,0.44,12.02,0.35,1.30,4.45,44.685581,-62.369153,-1.1,4.3
2023-04-21 12:31:56,86,0.45,12.01,0.36,1.34,4.47,44.685654,-62.369208,-2.1,4.3
2023-04-21 12:31:58,88,0.46,12.01,0.33,1.23,4.46,44.685721,-62.369267,-2.9,4.3
2023-04-21 12:32:00,90,0.47,11.96,0.31,1.16,4.46,44.685788,-62.369319,-2.5,4.3
2023-04-21 12:32:02,92,0.48,11.97,0.32,1.20,4.45,44.685861,-62.369371,-2.0,4.3
2023-04-21 12:32:04,94,0.49,12.04,0.33,1.23,4.47,44.685938,-62.369418,-2.5,4.3
2023-04-21 12:32:06,96,0.50,12.08,0.22,0.82,4.47,44.686008,-62.369478,-3.2,4.3
2023-04-21 12:32:08,98,0.51,11.97,0.18,0.67,4.49,44.686077,-62.369534,-3.2,8.9
2023-04-21 12:32:10,100,0.52,11.98,0.30,1.12,4.48,44.686150,-62.369577,-1.3,8.9
2023-04-21 12:32:12,102,0.53,12.03,0.33,1.23,4.48,44.686218,-62.369628,-1.4,8.9
2023-04-21 12:32:14,104,0.54,12.08,0.29,1.08,4.47,44.686289,-62.369675,-0.1,8.9
2023-04-21 12:32:16,106,0.55,11.83,0.27,1.01,4.47,44.686360,-62.369722,0.4,8.9
2023-04-21 12:32:18,108,0.56,11.93,0.31,1.16,4.47,44.686435,-62.369765,0.9,4.4
2023-04-21 12:32:20,110,0.57,12.05,0.33,1.24,4.45,44.686500,-62.369819,1.0,4.4
2023-04-21 12:32:22,112,0.58,11.91,0.28,1.05,4.44,44.686570,-62.369870,0.3,4.4
2023-04-21 12:32:24,114,0.59,11.98,0.28,1.06,4.42,44.686642,-62.369920,0.4,4.4
2023-04-21 12:32:26,116,0.60,11.96,0.29,1.09,4.42,44.686714,-62.369966,0.8,4.4
2023-04-21 12:32:28,118,0.61,12.01,0.28,1.06,4.41,44.686782,-62.370020,-0.4,4.3
2023-04-21 12:32:30,120,0.61,11.94,0.26,0.99,4.39,44.686849,-62.370075,-0.4,4.3
2023-04-21 12:32:32,122,0.62,11.97,0.26,0.99,4.38,44.686918,-62.370130,-0.0,4.3
2023-04-21 12:32:34,124,0.63,11.96,0.29,1.09,4.42,44.686995,-62.370180,-0.3,4.3
2023-04-21 12:32:36,126,0.64,12.05,0.24,0.91,4.40,44.687056,-62.370233,0.6,4.3
2023-04-21 12:32:38,128,0.65,12.05,0.24,0.91,4.38,44.687123,-62.370285,0.6,4.3
2023-04-21 12:32:40,130,0.66,11.98,0.26,0.98,4.41,44.687191,-62.370335,1.1,4.3
2023-04-21 12:32:42,132,0.67,12.07,0.27,1.02,4.41,44.687256,-62.370399,0.7,4.3
2023-04-21 12:32:44,134,0.67,11.98,0.23,0.87,4.39,44.687327,-62.370447,0.7,4.3
2023-04-21 12:32:46,136,0.68,12.01,0.25,0.95,4.38,44.687398,-62.370499,0.5,4.3
2023-04-21 12:32:48,138,0.69,11.94,0.25,0.95,4.37,44.687465,-62.370546,1.3,4.3
2023-04-21 12:32:50,140,0.70,11.98,0.23,0.87,4.39,44.687536,-62.370594,1.6,4.3
2023-04-21 12:32:52,142,0.71,12.07,0.23,0.87,4.38,44.687607,-62.370644,1.9,4.3
2023-04-21 12:32:54,144,0.71,12.07,0.22,0.84,4.38,44.687677,-62.370703,1.4,4.3
2023-04-21 12:32:56,146,0.72,11.94,0.23,0.87,4.39,44.687753,-62.370747,1.6,4.3
2023-04-21 12:32:58,148,0.73,12.01,0.25,0.95,4.40,44.687825,-62.370802,1.4,4.3
2023-04-21 12:33:00,150,0.74,11.99,0.24,0.91,4.38,44.687892,-62.370844,1.8,4.3
2023-04-21 12:33:02,152,0.75,12.01,0.24,0.91,4.39,44.687967,-62.370885,2.7,4.3
2023-04-21 12:33:04,154,0.75,12.02,0.23,0.87,4.39,44.688035,-62.370943,2.3,4.3
2023-04-21 12:33:06,156,0.76,12.02,0.23,0.87,4.41,44.688109,-62.371006,0.9,4.3
2023-04-21 12:33:08,158,0.77,12.00,0.22,0.83,4.41,44.688188,-62.371057,1.2,4.3
2023-04-21 12:33:10,160,0.78,12.01,0.22,0.83,4.41,44.688254,-62.371110,1.2,4.3
2023-04-21 12:33:12,162,0.78,11.96,0.24,0.91,4.40,44.688323,-62.371152,1.6,4.3
2023-04-21 12:33:14,164,0.79,12.03,0.23,0.88,4.34,44.688389,-62.371195,1.0,4.3
2023-04-21 12:33:16,166,0.80,12.03,0.20,0.77,4.33,44.688456,-62.371243,2.8,4.3
2023-04-21 12:33:18,168,0.80,11.98,0.21,0.80,4.37,44.688533,-62.371298,3.0,4.3
2023-04-21 12:33:20,170,0.81,11.95,0.21,0.80,4.39,44.688604,-62.371354,4.0,4.3
2023-04-21 12:33:22,172,0.82,12.04,0.23,0.87,4.39,44.688674,-62.371412,3.2,4.3
2023-04-21 12:33:24,174,0.83,11.98,0.23,0.87,4.41,44.688744,-62.371468,2.8,4.3
2023-04-21 12:33:26,176,0.83,12.00,0.22,0.83,4.41,44.688814,-62.371522,2.0,4.3
2023-04-21 12:33:28,178,0.84,11.99,0.20,0.76,4.41,44.688885,-62.371569,1.9,4.3
2023-04-21 12:33:30,180,0.85,12.02,0.22,0.83,4.42,44.688957,-62.371623,1.4,4.3
2023-04-21 12:33:32,182,0.85,11.99,0.20,0.76,4.40,44.689025,-62.371674,1.8,4.3
2023-04-21 12:33:34,184,0.86,11.97,0.21,0.79,4.45,44.689101,-62.371716,2.8,4.3
2023-04-21 12:33:36,186,0.87,11.97,0.21,0.78,4.48,44.689179,-62.371762,3.2,4.3
2023-04-21 12:33:38,188,0.87,12.00,0.14,0.52,4.45,44.689251,-62.371821,2.5,8.9
2023-04-21 12:33:40,190,0.88,12.11,0.19,0.72,4.43,44.689319,-62.371879,1.5,8.9
2023-04-21 12:33:42,192,0.89,11.98,0.20,0.76,4.41,44.689389,-62.371930,0.5,8.9
2023-04-21 12:33:44,194,0.89,12.00,0.17,0.64,4.42,44.689464,-62.371985,0.2,8.9
2023-04-21 12:33:46,196,0.90,12.04,0.19,0.72,4.43,44.689538,-62.372035,-0.8,8.9
2023-04-21 12:33:48,198,0.91,12.02,0.22,0.82,4.47,44.689618,-62.372085,-1.1,4.4
2023-04-21 12:33:50,200,0.91,11.98,0.19,0.71,4.46,44.689682,-62.372140,-1.4,4.4
2023-04-21 12:33:52,202,0.92,11.92,0.20,0.74,4.49,44.689748,-62.372193,-1.3,4.4
2023-04-21 12:33:54,204,0.93,12.11,0.20,0.75,4.44,44.689815,-62.372240,0.7,4.4
2023-04-21 12:33:56,206,0.93,12.09,0.21,0.79,4.43,44.689883,-62.372281,2.1,4.4
2023-04-21 12:33:58,208,0.94,11.91,0.17,0.64,4.43,44.689953,-62.372337,2.0,4.4
2023-04-21 12:34:00,210,0.94,12.10,0.18,0.68,4.43,44.690023,-62.372395,1.6,4.4
2023-04-21 12:34:02,212,0.95,12.07,0.20,0.74,4.48,44.690103,-62.372439,2.7,4.4
2023-04-21 12:34:04,214,0.96,11.90,0.19,0.71,4.46,44.690177,-62.372484,3.0,4.4
2023-04-21 12:34:06,216,0.96,12.29,0.17,0.63,4.47,44.690251,-62.372546,1.3,4.4
2023-04-21 12:34:08,218,0.97,12.20,0.18,0.68,4.42,44.690323,-62.372600,1.7,4.4
2023-04-21 12:34:10,220,0.97,11.81,0.17,0.64,4.44,44.690397,-62.372644,2.0,4.4
2023-04-21 12:34:12,222,0.98,12.02,0.14,0.53,4.44,44.690469,-62.372696,3.5,4.4
2023-04-21 12:34:14,224,0.98,12.07,0.14,0.52,4.48,44.690543,-62.372750,3.6,4.4
2023-04-21 12:34:16,226,0.99,12.01,0.12,0.45,4.45,44.690608,-62.372808,3.7,4.4
2023-04-21 12:34:18,228,0.99,11.91,0.14,0.52,4.47,44.690682,-62.372858,3.5,4.4
2023-04-21 12:34:20,230,1.00,12.04,0.14,0.52,4.49,44.690753,-62.372908,4.0,4.4
2023-04-21 12:34:22,232,1.00,12.03,0.14,0.52,4.45,44.690829,-62.372960,3.3,4.4
2023-04-21 12:34:24,234,1.00,11.94,0.11,0.41,4.44,44.690895,-62.373016,3.0,4.4
2023-04-21 12:34:26,236,1.01,11.86,0.15,0.56,4.43,44.690961,-62.373078,0.9,4.4
2023-04-21 12:34:28,238,1.01,11.67,0.05,0.19,4.43,44.691027,-62.373127,2.4,4.4
2023-04-21 12:34:30,240,1.01,11.55,0.09,0.34,4.42,44.691096,-62.373178,2.7,4.4
2023-04-21 12:34:32,242,1.02,11.57,0.11,0.41,4.42,44.691163,-62.373233,2.6,4.4
2023-04-21 12:34:34,244,1.02,11.56,0.12,0.45,4.41,44.691230,-62.373290,2.5,4.4
2023-04-21 12:34:36,246,1.03,11.75,0.13,0.49,4.44,44.691299,-62.373346,2.1,4.4
2023-04-21 12:34:38,248,1.03,11.93,0.16,0.60,4.43,44.691370,-62.373401,1.7,4.4
2023-04-21 12:34:40,250,1.04,12.13,0.18,0.68,4.41,44.691438,-62.373457,2.0,4.4
2023-04-21 12:34:42,252,1.04,12.20,0.20,0.75,4.42,44.691506,-62.373510,1.4,4.4
2023-04-21 12:34:44,254,1.05,12.31,0.19,0.71,4.44,44.691578,-62.373560,1.4,4.4
2023-04-21 12:34:46,256,1.06,12.35,0.16,0.60,4.44,44.691654,-62.373610,1.4,4.4
2023-04-21 12:34:48,258,1.06,12.30,0.16,0.60,4.44,44.691729,-62.373659,2.3,3.1
2023-04-21 12:34:50,260,1.07,12.35,0.18,0.68,4.43,44.691801,-62.373707,2.2,3.1
2023-04-21 12:34:52,262,1.07,12.28,0.14,0.53,4.43,44.691868,-62.373762,1.8,3.1
2023-04-21 12:34:54,264,1.08,12.35,0.15,0.57,4.42,44.691932,-62.373815,1.0,3.1
2023-04-21 12:34:56,266,1.08,11.71,0.06,0.23,4.42,44.692004,-62.373862,1.9,3.1
2023-04-21 12:34:58,268,1.08,11.82,0.07,0.26,4.41,44.692072,-62.373906,2.0,4.4
