Serial Number,WE0281117
Sample ID,00033
Start Time,2023-04-21 14:48:38 UTC
Duration,0:07:52
Total Volume (l),3.18
Distance (m),377
Peak Pressure (psi),12.7
Avg Flow (l/min),0.4
Avg Rate (mL/m),9.9
Avg Speed (m/s),0.8


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 14:50:22,104,0.94,12.09,0.57,14.03,0.68,44.805765,-62.498042,-0.8,3.0
2023-04-21 14:50:24,106,0.95,12.08,0.51,12.52,0.68,44.805756,-62.498051,-0.3,3.0
2023-04-21 14:50:26,108,0.97,12.08,0.53,12.71,0.70,44.805744,-62.498056,-0.2,3.0
2023-04-21 14:50:28,110,0.99,12.13,0.56,13.75,0.68,44.805732,-62.498063,-0.5,3.0
2023-04-21 14:50:30,112,1.01,12.07,0.53,13.63,0.65,44.805719,-62.498067,-1.0,3.0
2023-04-21 14:50:32,114,1.03,12.05,0.53,13.33,0.66,44.805709,-62.498078,-1.7,3.0
2023-04-21 14:50:34,116,1.04,12.11,0.55,13.82,0.66,44.805692,-62.498084,-2.2,3.0
2023-04-21 14:50:36,118,1.06,12.13,0.55,14.32,0.64,44.805681,-62.498086,-1.8,3.0
2023-04-21 14:50:38,120,1.08,12.08,0.51,13.05,0.65,44.805671,-62.498085,-1.7,3.0
2023-04-21 14:50:40,122,1.10,12.13,0.52,12.86,0.67,44.805656,-62.498083,-1.2,3.0
2023-04-21 14:50:42,124,1.11,12.15,0.51,13.55,0.63,44.805644,-62.498088,-1.5,3.0
2023-04-21 14:50:44,126,1.13,12.16,0.51,13.31,0.64,44.805637,-62.498091,-1.1,3.0
2023-04-21 14:50:46,128,1.15,12.14,0.50,13.06,0.64,44.805634,-62.498096,0.4,3.0
2023-04-21 14:50:48,130,1.16,12.16,0.49,12.61,0.65,44.805623,-62.498110,-0.3,3.0
2023-04-21 14:50:50,132,1.18,12.19,0.50,12.45,0.67,44.805607,-62.498113,-0.6,3.0
2023-04-21 14:50:52,134,1.20,12.19,0.49,12.28,0.66,44.805598,-62.498117,-0.6,3.0
2023-04-21 14:50:54,136,1.21,12.10,0.49,12.45,0.66,44.805585,-62.498121,-1.2,3.0
2023-04-21 14:50:56,138,1.23,12.18,0.48,11.83,0.68,44.805576,-62.498128,-1.6,3.0
2023-04-21 14:50:58,140,1.25,12.19,0.49,11.97,0.68,44.805561,-62.498134,-1.9,3.0
2023-04-21 14:51:00,142,1.26,12.22,0.48,12.46,0.64,44.805554,-62.498136,-0.8,3.0
2023-04-21 14:51:02,144,1.28,12.19,0.47,12.05,0.65,44.805547,-62.498139,-0.4,3.0
2023-04-21 14:51:04,146,1.29,12.24,0.48,12.30,0.65,44.805536,-62.498142,0.9,3.0
2023-04-21 14:51:06,148,1.31,12.19,0.47,12.19,0.64,44.805525,-62.498146,0.8,3.0
2023-04-21 14:51:08,150,1.32,12.24,0.47,12.66,0.62,44.805511,-62.498149,-0.1,3.0
2023-04-21 14:51:10,152,1.34,12.24,0.47,13.46,0.58,44.805501,-62.498156,-0.1,3.0
2023-04-21 14:51:12,154,1.36,12.28,0.47,13.09,0.60,44.805488,-62.498166,-0.0,3.0
2023-04-21 14:51:14,156,1.37,12.25,0.47,13.26,0.59,44.805477,-62.498170,-0.6,3.0
2023-04-21 14:51:16,158,1.39,12.24,0.46,13.36,0.57,44.805466,-62.498175,-1.0,3.0
2023-04-21 14:51:18,160,1.40,12.18,0.46,13.82,0.55,44.805455,-62.498176,-0.9,3.0
2023-04-21 14:51:20,162,1.42,12.14,0.44,13.33,0.55,44.805447,-62.498180,-1.2,3.0
2023-04-21 14:51:22,164,1.43,12.25,0.46,13.61,0.56,44.805439,-62.498184,0.2,3.0
2023-04-21 14:51:24,166,1.45,12.27,0.46,13.63,0.56,44.805426,-62.498190,0.0,3.0
2023-04-21 14:51:26,168,1.46,12.22,0.45,13.28,0.56,44.805414,-62.498187,-0.3,3.0
2023-04-21 14:51:28,170,1.48,12.30,0.46,13.38,0.57,44.805405,-62.498191,-0.7,3.0
2023-04-21 14:51:30,172,1.49,12.34,0.46,13.19,0.58,44.805394,-62.498196,-1.3,3.0
2023-04-21 14:51:32,174,1.51,12.33,0.45,13.17,0.57,44.805386,-62.498200,-1.4,3.0
2023-04-21 14:51:34,176,1.52,12.27,0.44,12.89,0.57,44.805375,-62.498207,-1.3,3.0
2023-04-21 14:51:36,178,1.54,12.32,0.44,12.92,0.57,44.805363,-62.498207,-1.1,3.0
2023-04-21 14:51:38,180,1.55,12.26,0.44,12.59,0.58,44.805352,-62.498209,-1.0,3.0
2023-04-21 14:51:40,182,1.57,12.35,0.44,12.20,0.60,44.805343,-62.498209,-0.9,3.0
2023-04-21 14:51:42,184,1.58,12.35,0.44,12.29,0.60,44.805330,-62.498216,-1.2,3.0
2023-04-21 14:51:44,186,1.60,12.35,0.43,12.22,0.59,44.805323,-62.498216,-0.8,3.0
2023-04-21 14:51:46,188,1.61,12.35,0.42,11.69,0.60,44.805312,-62.498221,-1.2,3.0
2023-04-21 14:51:48,190,1.62,12.30,0.43,12.23,0.59,44.805305,-62.498218,-0.2,3.0
2023-04-21 14:51:50,192,1.64,12.35,0.42,11.99,0.58,44.805296,-62.498221,0.0,3.0
2023-04-21 14:51:52,194,1.65,12.35,0.43,12.27,0.58,44.805293,-62.498222,1.8,3.0
2023-04-21 14:51:54,196,1.67,12.35,0.42,11.76,0.60,44.805282,-62.498226,1.3,3.0
2023-04-21 14:51:56,198,1.68,12.32,0.39,11.09,0.59,44.805273,-62.498229,1.6,3.0
2023-04-21 14:51:58,200,1.69,12.40,0.40,11.54,0.58,44.805264,-62.498233,1.5,3.0
2023-04-21 14:52:00,202,1.71,12.40,0.42,11.88,0.59,44.805255,-62.498236,1.5,3.0
2023-04-21 14:52:02,204,1.72,12.40,0.38,10.75,0.59,44.805246,-62.498239,1.5,3.0
2023-04-21 14:52:04,206,1.73,12.40,0.38,10.79,0.59,44.805236,-62.498240,2.2,3.0
2023-04-21 14:52:06,208,1.75,12.38,0.42,11.72,0.60,44.805225,-62.498246,1.9,3.0
2023-04-21 14:52:08,210,1.76,12.41,0.41,11.36,0.60,44.805216,-62.498248,2.5,3.0
2023-04-21 14:52:10,212,1.77,12.35,0.39,10.53,0.62,44.805205,-62.498253,2.2,3.0
2023-04-21 14:52:12,214,1.79,12.24,0.39,10.66,0.61,44.805202,-62.498255,3.1,3.0
2023-04-21 14:52:14,216,1.80,12.35,0.41,11.70,0.58,44.805195,-62.498259,3.5,3.0
2023-04-21 14:52:16,218,1.81,12.40,0.41,11.42,0.60,44.805184,-62.498265,3.6,3.0
2023-04-21 14:52:18,220,1.83,12.40,0.40,10.93,0.61,44.805172,-62.498271,4.0,3.0
2023-04-21 14:52:20,222,1.84,12.42,0.40,10.95,0.61,44.805160,-62.498273,4.4,3.0
2023-04-21 14:52:22,224,1.85,12.35,0.37,10.01,0.62,44.805147,-62.498277,4.2,3.0
2023-04-21 14:52:24,226,1.86,12.37,0.37,10.05,0.61,44.805139,-62.498281,4.4,3.0
2023-04-21 14:52:26,228,1.88,12.34,0.37,9.86,0.63,44.805126,-62.498286,4.3,3.0
2023-04-21 14:52:28,230,1.89,12.40,0.38,10.13,0.63,44.805117,-62.498290,4.8,3.0
2023-04-21 14:52:30,232,1.90,12.40,0.35,9.88,0.59,44.805111,-62.498295,5.7,3.0
2023-04-21 14:52:32,234,1.91,12.43,0.39,10.39,0.63,44.805096,-62.498297,6.0,3.0
2023-04-21 14:52:34,236,1.93,12.46,0.38,9.69,0.65,44.805082,-62.498307,5.6,3.0
2023-04-21 14:52:36,238,1.94,12.46,0.34,8.64,0.66,44.805069,-62.498312,5.8,3.0
2023-04-21 14:52:38,240,1.95,12.40,0.37,9.67,0.64,44.805059,-62.498315,5.7,3.0
2023-04-21 14:52:40,242,1.96,12.35,0.39,10.32,0.63,44.805048,-62.498320,4.9,3.0
2023-04-21 14:52:42,244,1.98,12.39,0.36,9.65,0.62,44.805035,-62.498327,4.8,3.0
2023-04-21 14:52:44,246,1.99,12.38,0.34,8.97,0.63,44.805018,-62.498331,5.1,3.0
2023-04-21 14:52:46,248,2.00,12.34,0.38,10.36,0.63,44.805004,-62.498338,4.7,3.0
2023-04-21 14:52:48,250,2.01,12.43,0.37,9.92,0.63,44.804993,-62.498344,4.5,3.0
2023-04-21 14:52:50,252,2.02,12.48,0.35,9.06,0.63,44.804980,-62.498349,4.2,3.0
2023-04-21 14:52:52,254,2.04,12.49,0.38,10.13,0.63,44.804975,-62.498352,4.1,3.0
2023-04-21 14:52:54,256,2.05,12.45,0.36,9.73,0.60,44.804961,-62.498363,3.8,3.0
2023-04-21 14:52:56,258,2.06,12.49,0.35,9.75,0.60,44.804951,-62.498367,3.6,3.0
2023-04-21 14:52:58,260,2.07,12.39,0.36,9.73,0.63,44.804938,-62.498371,3.2,3.0
2023-04-21 14:53:00,262,2.09,12.50,0.38,10.19,0.62,44.804929,-62.498379,3.3,3.0
2023-04-21 14:53:02,264,2.10,12.46,0.36,9.63,0.61,44.804919,-62.498386,3.1,3.0
2023-04-21 14:53:04,266,2.11,12.39,0.33,8.92,0.62,44.804909,-62.498391,3.1,3.0
2023-04-21 14:53:06,268,2.12,12.40,0.34,9.22,0.61,44.804898,-62.498397,3.2,3.0
2023-04-21 14:53:08,270,2.13,12.48,0.35,9.57,0.62,44.804886,-62.498401,2.3,3.0
2023-04-21 14:53:10,272,2.14,12.48,0.34,9.30,0.60,44.804874,-62.498406,1.5,3.0
2023-04-21 14:53:12,274,2.16,12.54,0.37,10.21,0.61,44.804862,-62.498409,0.7,3.0
2023-04-21 14:53:14,276,2.17,12.53,0.37,10.09,0.62,44.804850,-62.498409,0.7,3.0
2023-04-21 14:53:16,278,2.18,12.34,0.31,8.32,0.62,44.804846,-62.498410,0.9,3.0
2023-04-21 14:53:18,280,2.19,12.45,0.32,8.79,0.59,44.804833,-62.498414,0.1,3.0
2023-04-21 14:53:20,282,2.20,12.45,0.34,9.39,0.60,44.804821,-62.498421,0.6,3.0
2023-04-21 14:53:22,284,2.21,12.45,0.27,7.65,0.60,44.804813,-62.498421,0.6,3.0
2023-04-21 14:53:24,286,2.22,12.46,0.32,8.80,0.61,44.804798,-62.498424,0.0,3.0
2023-04-21 14:53:26,288,2.23,12.46,0.37,10.02,0.61,44.804786,-62.498428,0.5,3.0
2023-04-21 14:53:28,290,2.25,12.55,0.37,9.62,0.64,44.804783,-62.498418,1.2,3.0
2023-04-21 14:53:30,292,2.26,12.46,0.33,8.23,0.69,44.804764,-62.498417,0.4,3.0
2023-04-21 14:53:32,294,2.27,12.51,0.36,8.56,0.69,44.804754,-62.498422,-0.3,3.0
2023-04-21 14:53:34,296,2.28,12.54,0.34,8.45,0.66,44.804744,-62.498428,-0.2,3.0
2023-04-21 14:53:36,298,2.29,12.56,0.34,8.37,0.70,44.804729,-62.498430,-0.9,3.0
2023-04-21 14:53:38,300,2.30,12.52,0.35,8.27,0.71,44.804719,-62.498437,-0.7,3.0
2023-04-21 14:53:40,302,2.31,12.57,0.32,7.78,0.69,44.804710,-62.498439,-0.8,3.0
2023-04-21 14:53:42,304,2.32,12.62,0.35,8.44,0.69,44.804710,-62.498439,-0.8,3.0
2023-04-21 14:53:44,306,2.34,12.59,0.35,8.44,0.69,44.804710,-62.498439,-0.8,3.0
2023-04-21 14:53:46,308,2.35,12.61,0.34,8.20,0.72,44.804673,-62.498453,-1.6,3.0
2023-04-21 14:53:48,310,2.36,12.62,0.33,7.70,0.70,44.804662,-62.498425,-3.0,3.0
2023-04-21 14:53:50,312,2.37,12.57,0.35,8.26,0.71,44.804647,-62.498440,-3.0,3.0
2023-04-21 14:53:52,314,2.38,12.57,0.33,7.78,0.68,44.804633,-62.498446,-2.3,3.0
2023-04-21 14:53:54,316,2.39,12.56,0.33,8.14,0.66,44.804620,-62.498459,-1.9,3.0
2023-04-21 14:53:56,318,2.40,12.57,0.35,8.96,0.65,44.804606,-62.498464,-1.9,3.0
2023-04-21 14:53:58,320,2.42,12.58,0.35,8.82,0.67,44.804596,-62.498468,-1.4,3.0
2023-04-21 14:54:00,322,2.43,12.62,0.32,7.99,0.66,44.804582,-62.498470,-0.7,3.0
2023-04-21 14:54:02,324,2.44,12.57,0.33,8.27,0.67,44.804571,-62.498484,0.4,3.0
2023-04-21 14:54:04,326,2.45,12.60,0.33,8.15,0.69,44.804558,-62.498483,0.3,3.0
2023-04-21 14:54:06,328,2.46,12.57,0.32,7.77,0.68,44.804546,-62.498482,1.5,3.0
2023-04-21 14:54:08,330,2.47,12.59,0.33,8.00,0.69,44.804532,-62.498489,1.5,3.0
2023-04-21 14:54:10,332,2.48,12.61,0.33,8.07,0.69,44.804525,-62.498496,2.3,3.0
2023-04-21 14:54:12,334,2.49,12.59,0.32,7.75,0.68,44.804519,-62.498497,1.7,3.0
2023-04-21 14:54:14,336,2.50,12.57,0.31,7.49,0.68,44.804512,-62.498498,1.8,3.0
2023-04-21 14:54:16,338,2.51,12.57,0.33,8.22,0.66,44.804495,-62.498497,0.8,3.0
2023-04-21 14:54:18,340,2.52,12.57,0.33,8.24,0.67,44.804484,-62.498495,0.9,3.0
2023-04-21 14:54:20,342,2.53,12.56,0.28,6.98,0.66,44.804476,-62.498492,1.5,3.0
2023-04-21 14:54:22,344,2.54,12.57,0.30,7.68,0.64,44.804467,-62.498485,1.1,3.0
2023-04-21 14:54:24,346,2.55,12.51,0.31,7.99,0.64,44.804456,-62.498485,1.0,3.0
2023-04-21 14:54:26,348,2.56,12.57,0.29,7.49,0.65,44.804443,-62.498474,0.0,3.0
2023-04-21 14:54:28,350,2.57,12.57,0.29,7.42,0.67,44.804437,-62.498454,0.5,3.0
2023-04-21 14:54:30,352,2.59,12.60,0.33,8.15,0.68,44.804426,-62.498435,0.7,3.0
2023-04-21 14:54:32,354,2.60,12.62,0.32,7.71,0.70,44.804416,-62.498419,0.9,3.0
2023-04-21 14:54:34,356,2.61,12.62,0.30,7.00,0.73,44.804409,-62.498400,0.5,3.0
2023-04-21 14:54:36,358,2.62,12.56,0.31,6.93,0.78,44.804397,-62.498377,0.7,3.0
2023-04-21 14:54:38,360,2.63,12.52,0.29,6.18,0.80,44.804385,-62.498359,1.2,4.0
2023-04-21 14:54:40,362,2.63,12.56,0.26,5.29,0.80,44.804383,-62.498348,0.4,4.0
2023-04-21 14:54:42,364,2.64,12.52,0.28,5.67,0.84,44.804376,-62.498323,0.1,4.0
2023-04-21 14:54:44,366,2.65,12.53,0.30,5.80,0.86,44.804365,-62.498296,-0.7,4.0
2023-04-21 14:54:46,368,2.66,12.52,0.26,4.94,0.91,44.804361,-62.498259,-1.9,4.0
2023-04-21 14:54:48,370,2.67,12.53,0.29,5.18,0.95,44.804352,-62.498220,-2.6,4.0
2023-04-21 14:54:50,372,2.68,12.57,0.33,5.68,1.01,44.804355,-62.498180,-3.3,4.0
2023-04-21 14:54:52,374,2.69,12.63,0.31,5.05,1.05,44.804365,-62.498143,-3.1,4.0
2023-04-21 14:54:54,376,2.70,12.62,0.30,4.67,1.08,44.804372,-62.498117,-4.1,4.0
2023-04-21 14:54:56,378,2.71,12.62,0.31,4.74,1.08,44.804376,-62.498091,-5.8,4.0
2023-04-21 14:54:58,380,2.72,12.65,0.31,4.73,1.10,44.804380,-62.498062,-5.6,3.1
2023-04-21 14:55:00,382,2.73,12.62,0.29,4.40,1.11,44.804393,-62.498031,-5.0,3.1
2023-04-21 14:55:02,384,2.74,12.60,0.29,4.13,1.17,44.804418,-62.498001,-7.3,3.1
2023-04-21 14:55:04,386,2.75,12.61,0.30,4.26,1.16,44.804429,-62.497966,-7.1,3.1
2023-04-21 14:55:06,388,2.76,12.62,0.29,4.07,1.18,44.804437,-62.497942,-6.7,3.1
2023-04-21 14:55:08,390,2.77,12.62,0.29,4.09,1.19,44.804454,-62.497916,-7.3,3.1
2023-04-21 14:55:10,392,2.78,12.61,0.30,4.21,1.19,44.804470,-62.497892,-6.6,3.1
2023-04-21 14:55:12,394,2.79,12.61,0.30,4.32,1.16,44.804487,-62.497880,-6.7,3.1
2023-04-21 14:55:14,396,2.80,12.63,0.29,4.22,1.13,44.804498,-62.497867,-6.8,3.1
2023-04-21 14:55:16,398,2.81,12.62,0.29,4.26,1.14,44.804516,-62.497855,-6.7,3.1
2023-04-21 14:55:18,400,2.82,12.60,0.28,4.04,1.17,44.804541,-62.497838,-8.0,3.1
2023-04-21 14:55:20,402,2.83,12.62,0.29,4.12,1.17,44.804558,-62.497828,-8.1,3.1
2023-04-21 14:55:22,404,2.84,12.62,0.29,4.21,1.16,44.804578,-62.497819,-8.0,3.1
2023-04-21 14:55:24,406,2.85,12.62,0.29,4.06,1.22,44.804605,-62.497807,-7.6,3.1
2023-04-21 14:55:26,408,2.86,12.66,0.29,3.92,1.25,44.804629,-62.497796,-7.4,3.1
2023-04-21 14:55:28,410,2.87,12.59,0.29,3.87,1.25,44.804652,-62.497787,-6.3,3.1
2023-04-21 14:55:30,412,2.88,12.62,0.29,3.85,1.25,44.804675,-62.497785,-6.9,3.1
2023-04-21 14:55:32,414,2.89,12.61,0.28,3.70,1.26,44.804696,-62.497782,-6.4,3.1
2023-04-21 14:55:34,416,2.90,12.62,0.28,3.66,1.30,44.804727,-62.497772,-5.4,3.1
2023-04-21 14:55:36,418,2.91,12.62,0.30,3.78,1.33,44.804752,-62.497767,-6.4,3.1
2023-04-21 14:55:38,420,2.92,12.62,0.30,3.74,1.34,44.804777,-62.497765,-6.5,3.1
2023-04-21 14:55:40,422,2.93,12.57,0.27,3.32,1.38,44.804803,-62.497764,-6.6,3.1
2023-04-21 14:55:42,424,2.94,12.52,0.27,3.19,1.44,44.804836,-62.497757,-6.3,3.1
2023-04-21 14:55:44,426,2.94,12.56,0.26,3.03,1.43,44.804865,-62.497755,-5.9,3.1
2023-04-21 14:55:46,428,2.95,12.55,0.25,2.88,1.47,44.804893,-62.497757,-6.8,3.1
2023-04-21 14:55:48,430,2.96,12.55,0.28,3.15,1.49,44.804922,-62.497757,-6.6,3.1
2023-04-21 14:55:50,432,2.97,12.64,0.30,3.35,1.51,44.804948,-62.497760,-7.1,3.1
2023-04-21 14:55:52,434,2.98,12.62,0.28,3.02,1.57,44.804978,-62.497760,-7.0,3.1
2023-04-21 14:55:54,436,2.99,12.60,0.26,2.75,1.58,44.805007,-62.497764,-7.5,3.1
2023-04-21 14:55:56,438,3.00,12.63,0.28,2.93,1.60,44.805036,-62.497767,-7.6,3.1
2023-04-21 14:55:58,440,3.01,12.66,0.28,2.91,1.63,44.805067,-62.497770,-7.2,3.1
2023-04-21 14:56:00,442,3.02,12.68,0.28,2.85,1.60,44.805090,-62.497784,-7.9,3.1
2023-04-21 14:56:02,444,3.03,12.66,0.27,2.82,1.60,44.805119,-62.497785,-7.2,3.1
2023-04-21 14:56:04,446,3.04,12.65,0.28,2.92,1.62,44.805152,-62.497782,-7.1,3.1
2023-04-21 14:56:06,448,3.05,12.65,0.28,2.86,1.63,44.805185,-62.497782,-6.9,3.1
2023-04-21 14:56:08,450,3.06,12.62,0.27,2.77,1.62,44.805213,-62.497783,-6.7,3.1
2023-04-21 14:56:10,452,3.06,12.57,0.26,2.64,1.66,44.805248,-62.497779,-5.9,3.1
2023-04-21 14:56:12,454,3.07,12.55,0.25,2.49,1.68,44.805283,-62.497772,-5.6,3.1
2023-04-21 14:56:14,456,3.08,12.45,0.24,2.36,1.69,44.805313,-62.497773,-6.1,3.1
2023-04-21 14:56:16,458,3.09,11.95,0.27,2.65,1.71,44.805346,-62.497778,-5.9,3.1
2023-04-21 14:56:18,460,3.11,12.04,0.44,4.28,1.72,44.805379,-62.497775,-5.6,3.1
2023-04-21 14:56:20,462,3.13,9.99,0.58,5.54,1.81,44.805414,-62.497775,-6.4,3.1
2023-04-21 14:56:22,464,3.15,8.74,0.65,5.96,1.83,44.805447,-62.497781,-7.8,3.1
2023-04-21 14:56:24,466,3.16,8.29,0.46,4.17,1.83,44.805479,-62.497775,-6.8,3.1
2023-04-21 14:56:26,468,3.18,7.75,0.40,3.65,1.84,44.805512,-62.497773,-5.7,3.1
2023-04-21 14:56:28,470,3.18,6.85,0.20,1.79,1.89,44.805548,-62.497763,-4.8,3.1
2023-04-21 14:56:30,472,3.18,6.25,0.06,0.53,1.88,44.805578,-62.497761,-5.8,3.1
