Serial Number,WE0281117
Sample ID,00026
Start Time,2023-04-21 13:41:07 UTC
Duration,0:04:28
Total Volume (l),1.67
Distance (m),266
Peak Pressure (psi),12.1
Avg Flow (l/min),0.4
Avg Rate (mL/m),6.8
Avg Speed (m/s),1.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 13:42:39,92,0.70,12.08,0.41,7.65,0.88,44.772368,-62.436737,-1.3,2.3
2023-04-21 13:42:41,94,0.71,12.08,0.43,8.12,0.89,44.772361,-62.436764,-1.9,2.3
2023-04-21 13:42:43,96,0.73,12.03,0.45,8.35,0.89,44.772359,-62.436784,-1.6,2.3
2023-04-21 13:42:45,98,0.74,12.04,0.40,7.47,0.90,44.772350,-62.436809,-2.7,2.3
2023-04-21 13:42:47,100,0.75,12.01,0.39,7.11,0.91,44.772350,-62.436838,-2.0,2.3
2023-04-21 13:42:49,102,0.77,11.97,0.43,7.73,0.93,44.772348,-62.436858,-2.0,2.3
2023-04-21 13:42:51,104,0.78,12.02,0.43,7.68,0.95,44.772343,-62.436880,-1.6,2.3
2023-04-21 13:42:53,106,0.79,11.99,0.39,6.67,0.96,44.772343,-62.436907,-1.5,2.3
2023-04-21 13:42:55,108,0.81,11.99,0.42,7.33,0.95,44.772342,-62.436931,-2.6,2.3
2023-04-21 13:42:57,110,0.82,11.98,0.43,7.41,0.98,44.772332,-62.436963,-3.2,2.3
2023-04-21 13:42:59,112,0.83,11.99,0.37,6.28,0.98,44.772332,-62.436984,-1.9,2.3
2023-04-21 13:43:01,114,0.85,12.02,0.40,6.85,0.98,44.772336,-62.436998,-2.3,2.3
2023-04-21 13:43:03,116,0.86,12.07,0.41,6.75,1.03,44.772333,-62.437028,-2.4,2.3
2023-04-21 13:43:05,118,0.87,12.07,0.37,6.05,1.01,44.772330,-62.437054,-1.9,2.3
2023-04-21 13:43:07,120,0.89,12.02,0.39,6.53,1.00,44.772335,-62.437070,-1.8,2.3
2023-04-21 13:43:09,122,0.90,12.03,0.39,6.39,1.03,44.772334,-62.437099,-1.9,2.3
2023-04-21 13:43:11,124,0.91,12.00,0.36,5.87,1.00,44.772335,-62.437120,-1.4,2.3
2023-04-21 13:43:13,126,0.92,11.95,0.38,6.26,1.03,44.772340,-62.437149,-1.9,2.3
2023-04-21 13:43:15,128,0.94,12.04,0.37,5.98,1.04,44.772342,-62.437171,-0.9,2.3
2023-04-21 13:43:17,130,0.95,12.02,0.36,5.78,1.01,44.772344,-62.437192,-1.1,2.3
2023-04-21 13:43:19,132,0.96,11.99,0.37,6.05,1.02,44.772345,-62.437216,-1.3,2.3
2023-04-21 13:43:21,134,0.97,11.99,0.35,5.69,1.02,44.772348,-62.437240,-0.3,2.3
2023-04-21 13:43:23,136,0.99,12.01,0.36,5.98,1.01,44.772353,-62.437264,-0.1,2.3
2023-04-21 13:43:25,138,1.00,12.02,0.36,5.94,1.01,44.772354,-62.437290,-0.4,2.3
2023-04-21 13:43:27,140,1.01,12.02,0.34,5.59,1.01,44.772356,-62.437311,-0.3,2.3
2023-04-21 13:43:29,142,1.02,12.01,0.35,5.90,0.98,44.772361,-62.437324,-0.3,2.3
2023-04-21 13:43:31,144,1.03,12.00,0.34,5.69,0.99,44.772365,-62.437351,-0.0,2.3
2023-04-21 13:43:33,146,1.04,12.03,0.33,5.72,0.93,44.772367,-62.437364,0.7,2.3
2023-04-21 13:43:35,148,1.05,12.00,0.35,6.14,0.95,44.772374,-62.437403,1.7,2.3
2023-04-21 13:43:37,150,1.07,12.01,0.34,5.95,0.98,44.772376,-62.437434,2.0,2.3
2023-04-21 13:43:39,152,1.08,11.91,0.32,5.52,0.97,44.772380,-62.437460,2.9,2.3
2023-04-21 13:43:41,154,1.09,12.00,0.34,5.79,0.99,44.772384,-62.437483,2.5,2.3
2023-04-21 13:43:43,156,1.10,12.05,0.34,5.63,1.00,44.772384,-62.437515,1.8,2.3
2023-04-21 13:43:45,158,1.11,12.01,0.32,5.37,1.00,44.772388,-62.437545,1.3,2.3
2023-04-21 13:43:47,160,1.12,11.96,0.34,5.69,1.01,44.772394,-62.437564,1.0,2.3
2023-04-21 13:43:49,162,1.13,12.05,0.32,5.16,1.04,44.772399,-62.437596,0.8,2.3
2023-04-21 13:43:51,164,1.14,12.03,0.31,5.03,1.04,44.772406,-62.437617,0.5,2.3
2023-04-21 13:43:53,166,1.15,11.98,0.32,5.07,1.08,44.772416,-62.437642,0.7,2.3
2023-04-21 13:43:55,168,1.16,12.02,0.33,5.17,1.05,44.772420,-62.437669,0.9,2.3
2023-04-21 13:43:57,170,1.17,12.03,0.32,5.05,1.05,44.772429,-62.437697,1.0,2.3
2023-04-21 13:43:59,172,1.18,12.00,0.31,4.93,1.05,44.772436,-62.437720,0.2,2.3
2023-04-21 13:44:01,174,1.19,11.99,0.31,4.98,1.03,44.772443,-62.437743,0.7,2.3
2023-04-21 13:44:03,176,1.20,12.00,0.32,5.22,1.04,44.772451,-62.437767,0.8,2.3
2023-04-21 13:44:05,178,1.21,12.00,0.29,4.62,1.04,44.772455,-62.437796,0.9,2.3
2023-04-21 13:44:07,180,1.23,11.99,0.30,4.72,1.05,44.772466,-62.437820,0.8,2.3
2023-04-21 13:44:09,182,1.24,12.01,0.31,4.95,1.04,44.772474,-62.437844,0.5,2.3
2023-04-21 13:44:11,184,1.25,12.03,0.29,4.62,1.05,44.772476,-62.437871,0.5,2.3
2023-04-21 13:44:13,186,1.25,11.97,0.29,4.59,1.05,44.772482,-62.437892,0.3,2.3
2023-04-21 13:44:15,188,1.27,12.00,0.30,4.74,1.07,44.772489,-62.437916,-1.7,2.3
2023-04-21 13:44:17,190,1.27,12.04,0.28,4.40,1.06,44.772496,-62.437943,-0.7,2.3
2023-04-21 13:44:19,192,1.28,12.02,0.26,4.06,1.06,44.772505,-62.437962,-0.1,2.3
2023-04-21 13:44:21,194,1.29,11.95,0.28,4.44,1.05,44.772510,-62.437981,-0.3,2.3
2023-04-21 13:44:23,196,1.30,12.02,0.30,4.77,1.01,44.772518,-62.437981,2.5,2.3
2023-04-21 13:44:25,198,1.31,12.03,0.28,4.67,0.98,44.772525,-62.438002,2.7,2.3
2023-04-21 13:44:27,200,1.32,11.98,0.28,4.79,0.98,44.772533,-62.438029,3.1,2.3
2023-04-21 13:44:29,202,1.33,11.95,0.29,4.96,0.98,44.772548,-62.438056,3.5,2.3
2023-04-21 13:44:31,204,1.34,12.04,0.28,4.72,0.99,44.772554,-62.438091,2.4,2.3
2023-04-21 13:44:33,206,1.35,12.01,0.27,4.56,1.00,44.772558,-62.438120,1.8,2.3
2023-04-21 13:44:35,208,1.36,11.97,0.28,4.69,0.99,44.772572,-62.438152,2.4,2.3
2023-04-21 13:44:37,210,1.37,12.02,0.27,4.50,1.01,44.772587,-62.438184,1.7,2.3
2023-04-21 13:44:39,212,1.38,12.05,0.27,4.46,1.02,44.772594,-62.438211,1.0,2.3
2023-04-21 13:44:41,214,1.39,11.98,0.26,4.19,1.04,44.772602,-62.438230,1.6,2.3
2023-04-21 13:44:43,216,1.39,11.95,0.27,4.32,1.07,44.772615,-62.438250,1.5,2.3
2023-04-21 13:44:45,218,1.40,12.04,0.24,3.70,1.11,44.772622,-62.438277,1.3,2.3
2023-04-21 13:44:47,220,1.41,12.06,0.24,3.59,1.11,44.772629,-62.438296,2.0,2.3
2023-04-21 13:44:49,222,1.42,11.93,0.25,3.77,1.10,44.772637,-62.438324,2.0,2.3
2023-04-21 13:44:51,224,1.43,12.02,0.24,3.65,1.10,44.772644,-62.438359,2.0,2.3
2023-04-21 13:44:53,226,1.43,12.02,0.22,3.33,1.10,44.772653,-62.438387,2.0,2.3
2023-04-21 13:44:55,228,1.44,11.99,0.24,3.63,1.11,44.772663,-62.438415,2.1,2.3
2023-04-21 13:44:57,230,1.45,11.98,0.26,3.93,1.10,44.772675,-62.438435,2.1,2.3
2023-04-21 13:44:59,232,1.46,12.03,0.20,3.03,1.09,44.772675,-62.438471,1.0,2.3
2023-04-21 13:45:01,234,1.47,11.93,0.23,3.53,1.10,44.772690,-62.438494,1.0,2.3
2023-04-21 13:45:03,236,1.47,11.98,0.25,3.76,1.10,44.772703,-62.438522,0.9,2.3
2023-04-21 13:45:05,238,1.48,12.05,0.24,3.65,1.07,44.772713,-62.438538,1.4,2.3
2023-04-21 13:45:07,240,1.49,12.03,0.24,3.73,1.09,44.772725,-62.438557,1.3,2.3
2023-04-21 13:45:09,242,1.50,11.97,0.25,3.83,1.10,44.772730,-62.438586,1.0,2.3
2023-04-21 13:45:11,244,1.51,12.01,0.24,3.65,1.10,44.772746,-62.438610,1.5,2.3
2023-04-21 13:45:13,246,1.51,12.02,0.23,3.50,1.09,44.772759,-62.438628,1.2,2.3
2023-04-21 13:45:15,248,1.52,12.01,0.24,3.67,1.07,44.772768,-62.438646,1.1,2.3
2023-04-21 13:45:17,250,1.53,11.98,0.23,3.57,1.08,44.772781,-62.438666,2.4,2.3
2023-04-21 13:45:19,252,1.54,9.97,0.25,3.91,1.08,44.772796,-62.438683,2.8,2.3
2023-04-21 13:45:21,254,1.56,6.72,0.60,9.24,1.07,44.772809,-62.438710,1.8,2.3
2023-04-21 13:45:23,256,1.60,4.28,0.98,15.14,1.06,44.772820,-62.438732,2.1,2.3
2023-04-21 13:45:25,258,1.64,3.26,0.96,15.05,1.08,44.772832,-62.438746,2.7,2.3
2023-04-21 13:45:27,260,1.65,3.10,0.60,9.19,1.09,44.772846,-62.438768,2.3,2.3
2023-04-21 13:45:29,262,1.67,2.61,0.58,8.87,1.08,44.772856,-62.438791,2.5,2.3
2023-04-21 13:45:31,264,1.67,3.12,0.25,3.86,1.07,44.772869,-62.438818,1.6,2.3
2023-04-21 13:45:33,266,1.67,3.46,0.08,1.24,1.07,44.772885,-62.438840,1.8,2.3
2023-04-21 13:45:35,268,1.67,3.56,0.02,0.31,1.08,44.772896,-62.438867,1.9,2.3
