Serial Number,WE0281117
Sample ID,00021
Start Time,2023-04-21 13:09:23 UTC
Duration,0:06:47
Total Volume (l),3.15
Distance (m),1705
Peak Pressure (psi),12.2
Avg Flow (l/min),0.5
Avg Rate (mL/m),1.8
Avg Speed (m/s),4.2


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 13:11:36,133,1.33,12.01,0.59,2.31,4.25,44.722205,-62.398655,-26.3,2.5
2023-04-21 13:11:38,135,1.35,12.00,0.60,2.35,4.26,44.722278,-62.398718,-26.6,2.5
2023-04-21 13:11:40,137,1.37,12.02,0.60,2.34,4.27,44.722349,-62.398759,-26.4,2.5
2023-04-21 13:11:42,139,1.38,12.01,0.58,2.30,4.20,44.722406,-62.398822,-25.5,2.5
2023-04-21 13:11:44,141,1.40,11.95,0.58,2.30,4.21,44.722501,-62.398838,-21.2,2.5
2023-04-21 13:11:46,143,1.42,11.99,0.57,2.28,4.17,44.722583,-62.398896,-20.0,2.5
2023-04-21 13:11:48,145,1.44,12.02,0.57,2.29,4.15,44.722650,-62.398949,-19.3,2.5
2023-04-21 13:11:50,147,1.46,11.97,0.57,2.29,4.15,44.722708,-62.399005,-20.1,2.5
2023-04-21 13:11:52,149,1.48,12.01,0.55,2.21,4.16,44.722765,-62.399058,-20.8,2.5
2023-04-21 13:11:54,151,1.50,12.02,0.55,2.20,4.16,44.722825,-62.399114,-20.6,2.5
2023-04-21 13:11:56,153,1.52,12.05,0.55,2.20,4.17,44.722884,-62.399175,-22.2,2.5
2023-04-21 13:11:58,155,1.53,12.07,0.55,2.20,4.16,44.722949,-62.399233,-21.1,2.5
2023-04-21 13:12:00,157,1.55,12.04,0.54,2.14,4.20,44.723012,-62.399297,-22.3,2.5
2023-04-21 13:12:02,159,1.57,12.08,0.54,2.11,4.26,44.723061,-62.399366,-23.8,2.5
2023-04-21 13:12:04,161,1.59,11.97,0.53,2.08,4.25,44.723128,-62.399412,-21.8,2.5
2023-04-21 13:12:06,163,1.61,12.02,0.52,2.05,4.24,44.723194,-62.399464,-21.0,2.5
2023-04-21 13:12:08,165,1.62,12.03,0.53,2.08,4.24,44.723263,-62.399518,-20.3,2.5
2023-04-21 13:12:10,167,1.64,12.07,0.51,1.99,4.27,44.723318,-62.399590,-20.2,2.5
2023-04-21 13:12:12,169,1.66,12.04,0.52,2.04,4.26,44.723376,-62.399646,-20.0,2.5
2023-04-21 13:12:14,171,1.67,12.08,0.51,1.98,4.29,44.723446,-62.399701,-18.3,2.5
2023-04-21 13:12:16,173,1.69,12.12,0.51,1.99,4.28,44.723509,-62.399760,-18.1,2.5
2023-04-21 13:12:18,175,1.71,12.12,0.51,1.97,4.31,44.723574,-62.399828,-17.4,2.5
2023-04-21 13:12:20,177,1.73,12.02,0.50,1.96,4.24,44.723633,-62.399872,-15.4,2.5
2023-04-21 13:12:22,179,1.74,12.03,0.46,1.79,4.28,44.723686,-62.399937,-17.6,2.5
2023-04-21 13:12:24,181,1.76,12.03,0.47,1.84,4.27,44.723753,-62.399980,-14.7,2.5
2023-04-21 13:12:26,183,1.77,11.98,0.48,1.85,4.32,44.723819,-62.400038,-15.1,2.5
2023-04-21 13:12:28,185,1.79,12.02,0.48,1.85,4.32,44.723889,-62.400097,-14.3,2.5
2023-04-21 13:12:30,187,1.80,12.02,0.47,1.83,4.27,44.723953,-62.400158,-15.5,2.5
2023-04-21 13:12:32,189,1.82,12.07,0.47,1.83,4.28,44.724025,-62.400207,-15.4,2.5
2023-04-21 13:12:34,191,1.83,12.04,0.47,1.85,4.23,44.724101,-62.400263,-12.6,2.5
2023-04-21 13:12:36,193,1.85,12.07,0.47,1.85,4.22,44.724164,-62.400321,-12.3,2.5
2023-04-21 13:12:38,195,1.87,12.22,0.47,1.87,4.19,44.724235,-62.400372,-11.7,2.5
2023-04-21 13:12:40,197,1.88,11.83,0.44,1.73,4.25,44.724308,-62.400420,-11.9,2.5
2023-04-21 13:12:42,199,1.89,12.03,0.45,1.78,4.21,44.724365,-62.400476,-13.2,2.5
2023-04-21 13:12:44,201,1.91,11.94,0.44,1.74,4.21,44.724427,-62.400527,-12.9,2.5
2023-04-21 13:12:46,203,1.93,11.92,0.46,1.85,4.15,44.724493,-62.400579,-11.2,2.5
2023-04-21 13:12:48,205,1.94,12.00,0.45,1.80,4.17,44.724557,-62.400637,-12.1,2.5
2023-04-21 13:12:50,207,1.96,12.02,0.45,1.79,4.19,44.724627,-62.400692,-12.4,2.5
2023-04-21 13:12:52,209,1.97,12.07,0.45,1.79,4.18,44.724688,-62.400747,-15.1,2.5
2023-04-21 13:12:54,211,1.99,12.09,0.45,1.80,4.18,44.724744,-62.400801,-16.8,2.5
2023-04-21 13:12:56,213,2.00,12.11,0.45,1.81,4.14,44.724802,-62.400852,-17.4,2.5
2023-04-21 13:12:58,215,2.02,12.13,0.44,1.75,4.18,44.724867,-62.400924,-17.7,2.5
2023-04-21 13:13:00,217,2.03,12.12,0.44,1.76,4.16,44.724928,-62.400979,-17.7,2.5
2023-04-21 13:13:02,219,2.05,12.07,0.45,1.79,4.19,44.724999,-62.401032,-15.5,2.5
2023-04-21 13:13:04,221,2.06,12.02,0.44,1.75,4.20,44.725068,-62.401081,-14.2,2.5
2023-04-21 13:13:06,223,2.07,11.95,0.41,1.62,4.22,44.725145,-62.401183,-15.2,2.5
2023-04-21 13:13:08,225,2.09,11.95,0.44,1.74,4.24,44.725222,-62.401236,-14.2,2.5
2023-04-21 13:13:10,227,2.10,11.99,0.40,1.57,4.24,44.725283,-62.401300,-15.7,2.5
2023-04-21 13:13:12,229,2.11,11.88,0.35,1.37,4.25,44.725309,-62.401329,-15.7,2.5
2023-04-21 13:13:14,231,2.13,11.95,0.41,1.60,4.17,44.725368,-62.401431,-21.6,2.5
2023-04-21 13:13:16,233,2.14,11.97,0.44,1.75,4.12,44.725421,-62.401500,-25.3,2.5
2023-04-21 13:13:18,235,2.16,11.81,0.41,1.65,4.14,44.725491,-62.401491,-17.9,2.5
2023-04-21 13:13:20,237,2.17,11.94,0.42,1.70,4.12,44.725599,-62.401548,-13.8,2.5
2023-04-21 13:13:22,239,2.18,12.03,0.43,1.75,4.08,44.725659,-62.401600,-13.5,2.5
2023-04-21 13:13:24,241,2.20,12.04,0.43,1.75,4.10,44.725736,-62.401654,-12.0,2.5
2023-04-21 13:13:26,243,2.21,11.93,0.40,1.60,4.16,44.725814,-62.401706,-10.6,2.5
2023-04-21 13:13:28,245,2.22,11.98,0.41,1.65,4.10,44.725874,-62.401761,-10.9,2.5
2023-04-21 13:13:30,247,2.24,11.98,0.42,1.72,4.09,44.725938,-62.401814,-10.7,2.5
2023-04-21 13:13:32,249,2.25,12.00,0.42,1.70,4.11,44.725999,-62.401867,-13.2,2.5
2023-04-21 13:13:34,251,2.27,12.07,0.41,1.68,4.16,44.726058,-62.401928,-12.8,2.5
2023-04-21 13:13:36,253,2.28,12.06,0.40,1.60,4.17,44.726085,-62.401957,-13.7,2.5
2023-04-21 13:13:38,255,2.29,12.04,0.40,1.59,4.20,44.726190,-62.402037,-13.3,2.5
2023-04-21 13:13:40,257,2.31,12.05,0.41,1.62,4.23,44.726258,-62.402092,-13.7,2.5
2023-04-21 13:13:42,259,2.32,12.08,0.39,1.53,4.26,44.726327,-62.402140,-11.1,2.5
2023-04-21 13:13:44,261,2.33,11.89,0.38,1.50,4.21,44.726389,-62.402190,-11.7,2.5
2023-04-21 13:13:46,263,2.35,12.08,0.43,1.72,4.21,44.726468,-62.402238,-10.1,2.5
2023-04-21 13:13:48,265,2.36,11.87,0.38,1.49,4.25,44.726533,-62.402295,-10.6,2.5
2023-04-21 13:13:50,267,2.37,11.91,0.37,1.45,4.25,44.726594,-62.402345,-11.0,2.5
2023-04-21 13:13:52,269,2.39,11.87,0.39,1.54,4.20,44.726653,-62.402394,-11.6,2.5
2023-04-21 13:13:54,271,2.40,12.10,0.41,1.61,4.28,44.726717,-62.402449,-13.4,2.5
2023-04-21 13:13:56,273,2.41,12.02,0.35,1.36,4.29,44.726767,-62.402529,-17.3,2.5
2023-04-21 13:13:58,275,2.42,11.91,0.33,1.29,4.21,44.726823,-62.402580,-17.8,2.5
2023-04-21 13:14:00,277,2.44,12.06,0.41,1.63,4.19,44.726895,-62.402627,-15.9,2.5
2023-04-21 13:14:02,279,2.45,11.92,0.38,1.52,4.16,44.726961,-62.402681,-14.6,2.5
2023-04-21 13:14:04,281,2.46,11.96,0.38,1.51,4.08,44.727008,-62.402729,-16.1,2.5
2023-04-21 13:14:06,283,2.47,12.08,0.39,1.60,4.03,44.727065,-62.402793,-16.9,2.5
2023-04-21 13:14:08,285,2.49,12.02,0.37,1.54,4.01,44.727122,-62.402862,-18.8,2.5
2023-04-21 13:14:10,287,2.50,11.92,0.36,1.50,4.01,44.727185,-62.402923,-19.2,2.5
2023-04-21 13:14:12,289,2.51,12.02,0.38,1.58,4.02,44.727243,-62.402977,-19.1,2.5
2023-04-21 13:14:14,291,2.52,12.01,0.38,1.59,3.97,44.727309,-62.403029,-17.1,2.5
2023-04-21 13:14:16,293,2.54,12.06,0.36,1.52,3.98,44.727381,-62.403090,-14.5,2.5
2023-04-21 13:14:18,295,2.55,11.98,0.37,1.55,4.02,44.727451,-62.403146,-14.0,2.5
2023-04-21 13:14:20,297,2.56,12.00,0.37,1.53,4.04,44.727512,-62.403202,-14.7,2.5
2023-04-21 13:14:22,299,2.57,11.95,0.36,1.48,4.05,44.727567,-62.403259,-15.9,2.5
2023-04-21 13:14:24,301,2.59,12.04,0.38,1.57,4.09,44.727621,-62.403309,-17.3,2.5
2023-04-21 13:14:26,303,2.60,12.00,0.37,1.51,4.11,44.727679,-62.403383,-19.9,2.5
2023-04-21 13:14:28,305,2.61,12.06,0.36,1.46,4.10,44.727740,-62.403444,-22.2,2.5
2023-04-21 13:14:30,307,2.62,12.06,0.36,1.47,4.05,44.727796,-62.403485,-23.6,2.5
2023-04-21 13:14:32,309,2.63,12.04,0.35,1.45,4.04,44.727862,-62.403538,-21.8,2.5
2023-04-21 13:14:34,311,2.64,11.94,0.34,1.40,4.04,44.727925,-62.403594,-22.4,2.5
2023-04-21 13:14:36,313,2.66,11.96,0.36,1.49,3.97,44.727987,-62.403643,-21.8,2.5
2023-04-21 13:14:38,315,2.67,12.01,0.36,1.51,3.87,44.728045,-62.403677,-21.5,2.5
2023-04-21 13:14:40,317,2.68,12.08,0.37,1.59,3.88,44.728154,-62.403743,-16.3,2.5
2023-04-21 13:14:42,319,2.69,11.94,0.33,1.42,3.90,44.728247,-62.403827,-16.2,2.5
2023-04-21 13:14:44,321,2.70,12.02,0.34,1.46,3.95,44.728322,-62.403883,-15.1,2.5
2023-04-21 13:14:46,323,2.72,12.10,0.38,1.60,3.93,44.728394,-62.403926,-13.4,2.5
2023-04-21 13:14:48,325,2.72,12.08,0.28,1.19,3.95,44.728460,-62.403984,-10.8,2.5
2023-04-21 13:14:50,327,2.73,12.14,0.28,1.17,4.02,44.728531,-62.404030,-10.2,2.5
2023-04-21 13:14:52,329,2.75,12.15,0.34,1.40,4.04,44.728595,-62.404080,-9.4,2.5
2023-04-21 13:14:54,331,2.76,12.08,0.36,1.48,4.06,44.728658,-62.404139,-9.5,2.5
2023-04-21 13:14:56,333,2.77,11.93,0.31,1.27,4.11,44.728715,-62.404191,-9.3,2.5
2023-04-21 13:14:58,335,2.78,11.90,0.33,1.33,4.20,44.728779,-62.404239,-8.8,2.5
2023-04-21 13:15:00,337,2.79,12.03,0.36,1.43,4.21,44.728853,-62.404288,-8.0,2.5
2023-04-21 13:15:02,339,2.80,12.10,0.35,1.38,4.21,44.728918,-62.404342,-8.4,2.5
2023-04-21 13:15:04,341,2.81,12.05,0.33,1.31,4.20,44.728984,-62.404393,-7.8,2.5
2023-04-21 13:15:06,343,2.83,11.89,0.32,1.27,4.20,44.729050,-62.404444,-7.8,2.5
2023-04-21 13:15:08,345,2.84,11.99,0.34,1.35,4.18,44.729106,-62.404499,-8.0,2.5
2023-04-21 13:15:10,347,2.85,12.05,0.34,1.36,4.17,44.729165,-62.404549,-8.3,2.5
2023-04-21 13:15:12,349,2.86,12.07,0.34,1.36,4.17,44.729220,-62.404607,-9.4,2.5
2023-04-21 13:15:14,351,2.87,11.98,0.34,1.36,4.19,44.729286,-62.404664,-10.4,2.5
2023-04-21 13:15:16,353,2.88,11.98,0.33,1.32,4.18,44.729335,-62.404725,-12.8,2.5
2023-04-21 13:15:18,355,2.89,12.01,0.32,1.28,4.18,44.729387,-62.404797,-16.6,2.5
2023-04-21 13:15:20,357,2.90,12.02,0.34,1.36,4.14,44.729457,-62.404848,-15.4,2.5
2023-04-21 13:15:22,359,2.91,12.00,0.33,1.33,4.07,44.729524,-62.404868,-13.7,2.5
2023-04-21 13:15:24,361,2.93,12.02,0.32,1.31,4.07,44.729584,-62.404921,-14.2,2.5
2023-04-21 13:15:26,363,2.94,12.01,0.32,1.31,4.05,44.729636,-62.404985,-17.3,2.5
2023-04-21 13:15:28,365,2.95,11.97,0.32,1.32,4.05,44.729700,-62.405031,-16.2,2.5
2023-04-21 13:15:30,367,2.96,12.00,0.33,1.36,4.04,44.729768,-62.405076,-15.7,2.5
2023-04-21 13:15:32,369,2.97,12.02,0.32,1.32,4.08,44.729834,-62.405136,-15.8,2.5
2023-04-21 13:15:34,371,2.98,12.01,0.31,1.27,4.04,44.729890,-62.405202,-17.3,2.5
2023-04-21 13:15:36,373,2.99,11.99,0.33,1.36,4.04,44.729973,-62.405245,-14.5,2.5
2023-04-21 13:15:38,375,3.00,11.99,0.31,1.28,4.04,44.730038,-62.405295,-12.9,2.5
2023-04-21 13:15:40,377,3.01,11.95,0.30,1.25,4.01,44.730093,-62.405353,-14.3,2.5
2023-04-21 13:15:42,379,3.02,10.10,0.35,1.45,4.07,44.730152,-62.405415,-15.7,2.5
2023-04-21 13:15:44,381,3.05,8.96,0.64,2.58,4.13,44.730223,-62.405486,-14.2,2.5
2023-04-21 13:15:46,383,3.08,6.58,0.93,3.70,4.19,44.730287,-62.405561,-15.5,2.5
2023-04-21 13:15:48,385,3.11,5.70,0.82,3.25,4.19,44.730343,-62.405633,-16.2,2.5
2023-04-21 13:15:50,387,3.12,4.90,0.53,2.11,4.18,44.730406,-62.405690,-15.4,2.5
2023-04-21 13:15:52,389,3.14,4.84,0.43,1.72,4.14,44.730461,-62.405752,-16.8,2.5
2023-04-21 13:15:54,391,3.15,4.23,0.40,1.60,4.15,44.730519,-62.405810,-17.9,2.5
2023-04-21 13:15:56,393,3.15,3.98,0.22,0.88,4.16,44.730585,-62.405859,-17.5,2.5
2023-04-21 13:15:58,395,3.15,4.27,0.07,0.28,4.14,44.730646,-62.405916,-16.5,2.5
2023-04-21 13:16:00,397,3.15,3.93,0.02,0.08,4.19,44.730717,-62.405975,-15.9,2.5
2023-04-21 13:16:02,399,3.15,3.68,0.01,0.04,4.19,44.730791,-62.406018,-13.6,2.5
2023-04-21 13:16:04,401,3.15,3.74,0.00,0.00,4.12,44.730853,-62.406072,-13.3,2.5
2023-04-21 13:16:06,403,3.15,3.70,0.00,0.00,4.04,44.730910,-62.406129,-13.4,2.5
2023-04-21 13:16:08,405,3.15,3.86,0.00,0.00,4.06,44.730975,-62.406178,-12.4,2.5
2023-04-21 13:16:10,407,3.15,3.78,0.00,0.00,4.06,44.731039,-62.406227,-13.0,2.5
