Serial Number,WE0281117
Sample ID,00032
Start Time,2023-04-21 14:40:04 UTC
Duration,0:07:44
Total Volume (l),3.42
Distance (m),507
Peak Pressure (psi),12.8
Avg Flow (l/min),0.4
Avg Rate (mL/m),9.4
Avg Speed (m/s),1.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 14:40:58,54,0.46,11.76,0.75,4.66,2.68,44.804967,-62.497594,-4.4,3.1
2023-04-21 14:41:00,56,0.49,11.80,0.76,4.71,2.69,44.805015,-62.497597,-4.5,3.1
2023-04-21 14:41:02,58,0.51,11.80,0.76,4.70,2.69,44.805063,-62.497591,-4.2,3.1
2023-04-21 14:41:04,60,0.54,11.82,0.76,4.72,2.69,44.805109,-62.497589,-3.7,3.1
2023-04-21 14:41:06,62,0.57,11.80,0.74,4.62,2.67,44.805154,-62.497585,-3.7,3.1
2023-04-21 14:41:08,64,0.59,11.80,0.72,4.50,2.67,44.805199,-62.497583,-3.6,3.1
2023-04-21 14:41:10,66,0.61,11.80,0.73,4.66,2.61,44.805237,-62.497583,-4.2,3.1
2023-04-21 14:41:12,68,0.64,11.75,0.70,4.55,2.56,44.805280,-62.497579,-4.2,3.1
2023-04-21 14:41:14,70,0.66,11.64,0.71,4.72,2.51,44.805316,-62.497572,-3.8,3.1
2023-04-21 14:41:16,72,0.68,11.81,0.71,4.81,2.46,44.805358,-62.497568,-4.0,3.1
2023-04-21 14:41:18,74,0.71,11.83,0.71,4.92,2.41,44.805396,-62.497560,-3.8,3.1
2023-04-21 14:41:20,76,0.73,11.86,0.69,4.93,2.33,44.805434,-62.497554,-4.0,3.1
2023-04-21 14:41:22,78,0.75,11.81,0.67,4.97,2.25,44.805467,-62.497554,-4.3,3.1
2023-04-21 14:41:24,80,0.78,11.86,0.69,5.24,2.19,44.805499,-62.497550,-4.2,3.1
2023-04-21 14:41:26,82,0.80,11.86,0.68,5.27,2.15,44.805537,-62.497553,-4.3,3.1
2023-04-21 14:41:28,84,0.82,11.86,0.67,5.40,2.07,44.805566,-62.497549,-5.0,3.1
2023-04-21 14:41:30,86,0.84,11.88,0.67,5.55,2.01,44.805597,-62.497542,-5.0,3.1
2023-04-21 14:41:32,88,0.87,11.87,0.65,5.48,1.98,44.805631,-62.497529,-4.2,3.1
2023-04-21 14:41:34,90,0.89,11.86,0.64,5.42,1.97,44.805667,-62.497516,-4.8,3.1
2023-04-21 14:41:36,92,0.91,11.86,0.64,5.59,1.91,44.805699,-62.497507,-6.0,3.1
2023-04-21 14:41:38,94,0.93,11.90,0.66,5.86,1.88,44.805732,-62.497495,-5.5,3.1
2023-04-21 14:41:40,96,0.95,11.91,0.63,5.64,1.86,44.805766,-62.497483,-5.5,3.1
2023-04-21 14:41:42,98,0.97,11.86,0.63,5.68,1.85,44.805796,-62.497476,-5.2,3.1
2023-04-21 14:41:44,100,0.99,11.88,0.63,5.56,1.89,44.805818,-62.497501,-8.2,3.1
2023-04-21 14:41:46,102,1.01,11.92,0.63,5.69,1.85,44.805849,-62.497497,-8.3,3.1
2023-04-21 14:41:48,104,1.04,11.91,0.62,5.62,1.84,44.805876,-62.497487,-7.1,3.1
2023-04-21 14:41:50,106,1.06,11.97,0.62,5.63,1.83,44.805904,-62.497481,-6.8,3.1
2023-04-21 14:41:52,108,1.08,11.96,0.63,5.89,1.78,44.805928,-62.497484,-5.7,3.1
2023-04-21 14:41:54,110,1.10,11.97,0.62,6.05,1.71,44.805951,-62.497491,-5.7,3.1
2023-04-21 14:41:56,112,1.12,11.97,0.61,6.08,1.67,44.805974,-62.497500,-7.5,3.1
2023-04-21 14:41:58,114,1.14,11.98,0.60,6.09,1.64,44.806003,-62.497503,-6.7,3.1
2023-04-21 14:42:00,116,1.16,12.02,0.60,6.30,1.59,44.806025,-62.497513,-6.4,3.1
2023-04-21 14:42:02,118,1.18,11.99,0.60,6.52,1.53,44.806044,-62.497521,-6.8,3.1
2023-04-21 14:42:04,120,1.20,12.02,0.58,6.85,1.41,44.806064,-62.497530,-7.7,3.1
2023-04-21 14:42:06,122,1.22,11.98,0.57,7.02,1.35,44.806083,-62.497529,-7.8,3.1
2023-04-21 14:42:08,124,1.24,11.99,0.58,7.48,1.29,44.806100,-62.497543,-8.6,3.1
2023-04-21 14:42:10,126,1.25,12.02,0.56,7.50,1.24,44.806119,-62.497552,-8.0,3.1
2023-04-21 14:42:12,128,1.27,12.04,0.55,7.57,1.21,44.806136,-62.497562,-8.2,3.1
2023-04-21 14:42:14,130,1.29,12.03,0.57,8.02,1.18,44.806154,-62.497567,-7.6,3.1
2023-04-21 14:42:16,132,1.31,12.02,0.58,8.40,1.15,44.806171,-62.497575,-7.5,3.1
2023-04-21 14:42:18,134,1.33,12.07,0.56,8.48,1.10,44.806189,-62.497581,-6.9,3.1
2023-04-21 14:42:20,136,1.35,12.04,0.55,8.44,1.09,44.806207,-62.497582,-6.3,3.1
2023-04-21 14:42:22,138,1.37,12.06,0.56,8.80,1.06,44.806224,-62.497592,-6.6,3.1
2023-04-21 14:42:24,140,1.39,12.08,0.56,8.98,1.04,44.806239,-62.497601,-5.8,3.1
2023-04-21 14:42:26,142,1.40,12.09,0.56,9.00,1.04,44.806258,-62.497606,-6.3,3.1
2023-04-21 14:42:28,144,1.42,12.08,0.55,9.13,1.00,44.806275,-62.497607,-5.7,3.1
2023-04-21 14:42:30,146,1.44,12.07,0.56,9.66,0.97,44.806288,-62.497611,-5.2,3.1
2023-04-21 14:42:32,148,1.46,12.07,0.51,9.21,0.92,44.806299,-62.497611,-5.7,3.1
2023-04-21 14:42:34,150,1.47,12.08,0.50,9.55,0.87,44.806305,-62.497615,-5.7,3.1
2023-04-21 14:42:36,152,1.49,12.08,0.52,10.33,0.84,44.806318,-62.497612,-4.3,3.1
2023-04-21 14:42:38,154,1.51,12.08,0.51,10.21,0.83,44.806339,-62.497610,-3.1,3.1
2023-04-21 14:42:40,156,1.52,12.12,0.47,9.68,0.81,44.806356,-62.497619,-2.9,3.1
2023-04-21 14:42:42,158,1.54,12.08,0.50,10.57,0.79,44.806368,-62.497627,-2.4,3.1
2023-04-21 14:42:44,160,1.56,12.04,0.52,11.24,0.77,44.806385,-62.497621,-1.1,3.1
2023-04-21 14:42:46,162,1.58,12.13,0.51,11.60,0.73,44.806398,-62.497625,-1.5,3.1
2023-04-21 14:42:48,164,1.59,12.13,0.52,12.34,0.70,44.806410,-62.497631,-2.4,3.1
2023-04-21 14:42:50,166,1.61,12.13,0.53,12.93,0.68,44.806418,-62.497636,-2.9,3.1
2023-04-21 14:42:52,168,1.63,12.16,0.53,12.85,0.69,44.806431,-62.497638,-2.2,3.1
2023-04-21 14:42:54,170,1.65,12.19,0.52,12.67,0.68,44.806442,-62.497642,-2.6,3.1
2023-04-21 14:42:56,172,1.66,12.16,0.53,13.33,0.66,44.806447,-62.497643,-2.5,3.1
2023-04-21 14:42:58,174,1.68,12.18,0.52,14.11,0.61,44.806453,-62.497644,-3.1,3.1
2023-04-21 14:43:00,176,1.70,12.19,0.51,14.90,0.57,44.806460,-62.497653,-3.8,3.1
2023-04-21 14:43:02,178,1.71,12.18,0.50,15.07,0.55,44.806466,-62.497652,-2.1,3.1
2023-04-21 14:43:04,180,1.73,12.20,0.52,16.03,0.54,44.806476,-62.497647,-2.0,3.1
2023-04-21 14:43:06,182,1.75,12.22,0.51,16.82,0.51,44.806478,-62.497656,-2.4,3.1
2023-04-21 14:43:08,184,1.77,12.20,0.49,16.72,0.49,44.806482,-62.497655,-2.1,3.1
2023-04-21 14:43:10,186,1.78,12.19,0.50,17.28,0.48,44.806484,-62.497653,-2.7,3.1
2023-04-21 14:43:12,188,1.80,12.26,0.51,19.31,0.44,44.806487,-62.497650,-2.5,3.1
2023-04-21 14:43:14,190,1.82,12.27,0.48,18.95,0.42,44.806491,-62.497646,-2.8,3.1
2023-04-21 14:43:16,192,1.83,12.25,0.48,18.57,0.43,44.806497,-62.497641,-3.1,3.1
2023-04-21 14:43:18,194,1.85,12.24,0.48,18.08,0.44,44.806516,-62.497634,-2.7,3.1
2023-04-21 14:43:20,196,1.86,12.25,0.47,17.03,0.46,44.806535,-62.497623,-2.3,3.1
2023-04-21 14:43:22,198,1.88,12.27,0.47,16.93,0.46,44.806546,-62.497617,-1.9,3.1
2023-04-21 14:43:24,200,1.89,12.28,0.47,17.28,0.45,44.806556,-62.497607,-1.7,3.1
2023-04-21 14:43:26,202,1.91,12.25,0.47,16.21,0.48,44.806561,-62.497594,-1.9,3.1
2023-04-21 14:43:28,204,1.92,12.28,0.46,14.36,0.53,44.806573,-62.497581,-1.8,3.1
2023-04-21 14:43:30,206,1.94,12.29,0.46,14.00,0.55,44.806584,-62.497566,-2.1,3.1
2023-04-21 14:43:32,208,1.96,12.35,0.46,13.37,0.57,44.806593,-62.497567,-2.6,3.1
2023-04-21 14:43:34,210,1.97,12.34,0.46,12.54,0.61,44.806608,-62.497559,-2.4,3.1
2023-04-21 14:43:36,212,1.99,12.34,0.46,11.96,0.64,44.806622,-62.497552,-2.6,3.1
2023-04-21 14:43:38,214,2.00,12.34,0.45,11.68,0.64,44.806631,-62.497562,-2.8,3.1
2023-04-21 14:43:40,216,2.02,12.32,0.46,11.86,0.65,44.806641,-62.497560,-3.0,3.1
2023-04-21 14:43:42,218,2.03,12.35,0.45,11.42,0.66,44.806650,-62.497564,-3.8,3.1
2023-04-21 14:43:44,220,2.05,12.35,0.45,10.96,0.68,44.806661,-62.497567,-4.0,3.1
2023-04-21 14:43:46,222,2.06,12.36,0.45,10.77,0.70,44.806671,-62.497567,-4.1,3.1
2023-04-21 14:43:48,224,2.08,12.33,0.45,10.83,0.69,44.806684,-62.497567,-3.8,3.1
2023-04-21 14:43:50,226,2.09,12.35,0.43,10.49,0.68,44.806694,-62.497568,-3.3,3.1
2023-04-21 14:43:52,228,2.10,12.36,0.43,10.22,0.70,44.806707,-62.497578,-3.9,3.1
2023-04-21 14:43:54,230,2.12,12.33,0.45,10.58,0.71,44.806722,-62.497583,-4.0,3.1
2023-04-21 14:43:56,232,2.13,12.35,0.40,9.28,0.72,44.806739,-62.497596,-4.4,3.1
2023-04-21 14:43:58,234,2.15,12.32,0.40,9.17,0.73,44.806752,-62.497611,-3.7,3.1
2023-04-21 14:44:00,236,2.16,12.35,0.44,9.57,0.77,44.806770,-62.497629,-3.7,3.1
2023-04-21 14:44:02,238,2.18,12.36,0.43,9.07,0.79,44.806785,-62.497647,-3.8,3.1
2023-04-21 14:44:04,240,2.19,12.35,0.40,8.41,0.79,44.806796,-62.497667,-4.3,3.1
2023-04-21 14:44:06,242,2.20,12.38,0.43,8.93,0.80,44.806810,-62.497684,-4.8,3.1
2023-04-21 14:44:08,244,2.22,12.36,0.42,8.45,0.83,44.806823,-62.497705,-5.2,3.1
2023-04-21 14:44:10,246,2.23,12.40,0.41,7.82,0.87,44.806835,-62.497722,-5.3,3.1
2023-04-21 14:44:12,248,2.24,12.35,0.41,7.62,0.90,44.806845,-62.497737,-5.6,3.1
2023-04-21 14:44:14,250,2.26,12.38,0.42,7.75,0.90,44.806854,-62.497751,-6.0,3.1
2023-04-21 14:44:16,252,2.27,12.36,0.41,7.54,0.91,44.806862,-62.497764,-5.6,3.1
2023-04-21 14:44:18,254,2.29,12.35,0.41,7.29,0.94,44.806878,-62.497777,-5.7,3.1
2023-04-21 14:44:20,256,2.30,12.35,0.42,7.53,0.93,44.806892,-62.497796,-6.4,3.1
2023-04-21 14:44:22,258,2.31,12.30,0.41,7.22,0.95,44.806906,-62.497816,-6.8,3.1
2023-04-21 14:44:24,260,2.33,12.40,0.41,7.22,0.95,44.806919,-62.497831,-6.8,3.1
2023-04-21 14:44:26,262,2.34,12.37,0.40,6.95,0.96,44.806933,-62.497849,-6.2,3.1
2023-04-21 14:44:28,264,2.35,12.32,0.40,6.89,0.97,44.806951,-62.497860,-6.5,3.1
2023-04-21 14:44:30,266,2.37,12.35,0.40,7.05,0.95,44.806964,-62.497877,-7.0,3.1
2023-04-21 14:44:32,268,2.38,12.38,0.41,7.43,0.92,44.806975,-62.497877,-5.7,3.1
2023-04-21 14:44:34,270,2.39,12.30,0.40,7.40,0.90,44.806987,-62.497880,-5.3,3.1
2023-04-21 14:44:36,272,2.41,12.35,0.41,7.83,0.87,44.806997,-62.497881,-5.0,3.1
2023-04-21 14:44:38,274,2.42,12.30,0.39,7.87,0.83,44.807006,-62.497883,-4.4,3.1
2023-04-21 14:44:40,276,2.44,12.40,0.42,8.86,0.79,44.807014,-62.497889,-5.3,3.1
2023-04-21 14:44:42,278,2.45,12.35,0.40,8.84,0.75,44.807023,-62.497892,-5.5,3.1
2023-04-21 14:44:44,280,2.46,12.40,0.41,9.28,0.74,44.807032,-62.497896,-5.3,3.1
2023-04-21 14:44:46,282,2.47,12.35,0.40,9.58,0.70,44.807041,-62.497895,-4.8,3.1
2023-04-21 14:44:48,284,2.49,12.37,0.39,10.28,0.63,44.807050,-62.497898,-6.0,3.1
2023-04-21 14:44:50,286,2.50,12.36,0.37,10.41,0.59,44.807056,-62.497895,-5.3,3.1
2023-04-21 14:44:52,288,2.51,12.35,0.37,11.07,0.56,44.807063,-62.497892,-4.5,3.1
2023-04-21 14:44:54,290,2.53,12.44,0.40,12.67,0.53,44.807069,-62.497890,-3.6,3.1
2023-04-21 14:44:56,292,2.54,12.45,0.38,12.70,0.50,44.807077,-62.497892,-3.0,3.1
2023-04-21 14:44:58,294,2.55,12.46,0.37,12.87,0.48,44.807080,-62.497891,-3.2,3.1
2023-04-21 14:45:00,296,2.56,12.44,0.39,14.51,0.45,44.807086,-62.497886,-3.7,3.1
2023-04-21 14:45:02,298,2.58,12.51,0.40,16.72,0.40,44.807089,-62.497878,-3.7,3.1
2023-04-21 14:45:04,300,2.59,12.48,0.38,16.84,0.38,44.807097,-62.497877,-2.5,3.1
2023-04-21 14:45:06,302,2.60,12.43,0.38,18.93,0.33,44.807102,-62.497882,-1.3,3.1
2023-04-21 14:45:08,304,2.62,12.47,0.39,19.74,0.33,44.807107,-62.497881,-0.7,3.1
2023-04-21 14:45:10,306,2.63,12.50,0.36,17.89,0.34,44.807115,-62.497887,-0.5,3.1
2023-04-21 14:45:12,308,2.64,12.40,0.36,19.38,0.31,44.807116,-62.497887,-0.3,3.1
2023-04-21 14:45:14,310,2.65,12.39,0.36,19.49,0.31,44.807120,-62.497889,-1.0,3.1
2023-04-21 14:45:16,312,2.66,12.46,0.38,21.25,0.30,44.807119,-62.497883,-0.8,3.1
2023-04-21 14:45:18,314,2.68,12.47,0.36,21.14,0.28,44.807114,-62.497882,-0.6,3.1
2023-04-21 14:45:20,316,2.69,12.50,0.37,21.78,0.28,44.807110,-62.497878,-1.2,3.1
2023-04-21 14:45:22,318,2.70,12.51,0.39,22.73,0.29,44.807110,-62.497872,-1.6,3.1
2023-04-21 14:45:24,320,2.71,12.51,0.36,21.27,0.28,44.807114,-62.497867,-1.4,3.1
2023-04-21 14:45:26,322,2.73,12.51,0.36,19.97,0.30,44.807114,-62.497859,-1.6,3.1
2023-04-21 14:45:28,324,2.74,12.39,0.38,20.44,0.31,44.807107,-62.497845,-1.8,3.1
2023-04-21 14:45:30,326,2.75,12.46,0.36,20.52,0.29,44.807104,-62.497834,-1.5,3.1
2023-04-21 14:45:32,328,2.76,12.47,0.35,18.25,0.32,44.807097,-62.497828,-2.5,3.1
2023-04-21 14:45:34,330,2.77,12.45,0.36,18.16,0.33,44.807091,-62.497822,-3.0,3.1
2023-04-21 14:45:36,332,2.79,12.51,0.38,18.16,0.35,44.807085,-62.497814,-3.6,3.1
2023-04-21 14:45:38,334,2.80,12.51,0.36,16.34,0.37,44.807080,-62.497803,-4.1,3.1
2023-04-21 14:45:40,336,2.81,12.47,0.36,15.40,0.39,44.807072,-62.497795,-4.5,3.1
2023-04-21 14:45:42,338,2.82,12.51,0.37,14.74,0.42,44.807062,-62.497790,-5.5,3.1
2023-04-21 14:45:44,340,2.83,12.46,0.34,12.98,0.44,44.807056,-62.497778,-5.4,3.1
2023-04-21 14:45:46,342,2.85,12.50,0.35,13.06,0.45,44.807051,-62.497772,-4.6,3.1
2023-04-21 14:45:48,344,2.86,12.51,0.37,13.76,0.45,44.807044,-62.497763,-4.4,3.1
2023-04-21 14:45:50,346,2.87,12.52,0.33,11.92,0.46,44.807038,-62.497758,-3.8,3.1
2023-04-21 14:45:52,348,2.88,12.55,0.33,11.78,0.47,44.807031,-62.497753,-3.5,3.1
2023-04-21 14:45:54,350,2.89,12.57,0.37,12.96,0.48,44.807023,-62.497746,-3.7,3.1
2023-04-21 14:45:56,352,2.91,12.54,0.37,12.85,0.48,44.807017,-62.497739,-3.9,3.1
2023-04-21 14:45:58,354,2.92,12.57,0.35,12.09,0.48,44.807013,-62.497726,-4.1,3.1
2023-04-21 14:46:00,356,2.93,12.54,0.36,12.31,0.49,44.807008,-62.497717,-4.3,3.1
2023-04-21 14:46:02,358,2.94,12.57,0.36,12.40,0.48,44.807003,-62.497715,-5.0,3.1
2023-04-21 14:46:04,360,2.95,12.56,0.35,12.22,0.48,44.806995,-62.497709,-6.3,3.1
2023-04-21 14:46:06,362,2.96,12.51,0.34,11.59,0.49,44.806986,-62.497702,-6.9,3.1
2023-04-21 14:46:08,364,2.98,12.57,0.36,12.09,0.50,44.806978,-62.497690,-6.7,3.1
2023-04-21 14:46:10,366,2.99,12.56,0.35,11.59,0.50,44.806970,-62.497683,-6.5,3.1
2023-04-21 14:46:12,368,3.00,12.58,0.35,11.05,0.53,44.806959,-62.497674,-6.1,3.1
2023-04-21 14:46:14,370,3.01,12.56,0.34,10.64,0.53,44.806949,-62.497668,-6.6,3.1
2023-04-21 14:46:16,372,3.02,12.58,0.36,10.78,0.56,44.806937,-62.497666,-6.7,3.1
2023-04-21 14:46:18,374,3.03,12.55,0.34,10.07,0.56,44.806927,-62.497660,-6.8,3.0
2023-04-21 14:46:20,376,3.05,12.56,0.35,10.74,0.54,44.806920,-62.497654,-7.8,3.0
2023-04-21 14:46:22,378,3.06,12.51,0.35,10.47,0.56,44.806911,-62.497650,-7.8,3.0
2023-04-21 14:46:24,380,3.07,12.43,0.32,9.48,0.56,44.806901,-62.497644,-7.5,3.0
2023-04-21 14:46:26,382,3.08,12.45,0.31,9.34,0.55,44.806894,-62.497636,-7.9,3.0
2023-04-21 14:46:28,384,3.09,12.50,0.33,9.73,0.57,44.806885,-62.497629,-7.3,3.0
2023-04-21 14:46:30,386,3.10,12.57,0.32,9.29,0.57,44.806876,-62.497627,-6.3,3.0
2023-04-21 14:46:32,388,3.11,12.55,0.31,9.25,0.56,44.806868,-62.497622,-6.7,3.0
2023-04-21 14:46:34,390,3.12,12.62,0.34,10.27,0.55,44.806858,-62.497616,-7.3,3.0
2023-04-21 14:46:36,392,3.13,12.60,0.35,10.97,0.53,44.806851,-62.497613,-6.5,3.0
2023-04-21 14:46:38,394,3.14,12.58,0.31,9.78,0.53,44.806843,-62.497610,-5.6,3.0
2023-04-21 14:46:40,396,3.16,12.53,0.33,10.09,0.55,44.806833,-62.497608,-6.1,3.0
2023-04-21 14:46:42,398,3.17,12.59,0.34,10.55,0.54,44.806828,-62.497607,-4.9,3.0
2023-04-21 14:46:44,400,3.18,12.53,0.31,9.36,0.55,44.806816,-62.497610,-4.7,3.0
2023-04-21 14:46:46,402,3.19,12.56,0.31,9.09,0.57,44.806804,-62.497610,-5.6,3.0
2023-04-21 14:46:48,404,3.20,12.53,0.34,9.93,0.57,44.806791,-62.497608,-5.1,3.0
2023-04-21 14:46:50,406,3.21,12.57,0.33,9.61,0.57,44.806780,-62.497610,-4.3,3.0
2023-04-21 14:46:52,408,3.22,12.57,0.32,9.33,0.57,44.806772,-62.497612,-4.1,3.0
2023-04-21 14:46:54,410,3.23,12.51,0.31,8.95,0.58,44.806761,-62.497615,-3.8,3.0
2023-04-21 14:46:56,412,3.24,12.50,0.32,9.19,0.58,44.806751,-62.497617,-3.9,3.0
2023-04-21 14:46:58,414,3.25,12.52,0.32,9.09,0.59,44.806742,-62.497622,-4.0,3.0
2023-04-21 14:47:00,416,3.26,12.64,0.34,9.64,0.59,44.806728,-62.497624,-3.5,3.0
2023-04-21 14:47:02,418,3.28,12.68,0.34,9.71,0.58,44.806718,-62.497624,-3.6,3.0
2023-04-21 14:47:04,420,3.29,12.83,0.34,9.98,0.57,44.806710,-62.497628,-4.2,3.0
2023-04-21 14:47:06,422,3.30,8.51,0.46,13.70,0.56,44.806700,-62.497633,-4.5,3.0
2023-04-21 14:47:08,424,3.35,4.12,1.08,31.40,0.57,44.806684,-62.497637,-4.8,3.0
2023-04-21 14:47:10,426,3.38,3.06,1.02,30.81,0.55,44.806679,-62.497644,-4.5,3.0
2023-04-21 14:47:12,428,3.40,2.33,0.80,23.95,0.56,44.806671,-62.497652,-4.7,3.0
2023-04-21 14:47:14,430,3.41,1.74,0.40,12.18,0.55,44.806662,-62.497655,-5.0,3.0
2023-04-21 14:47:16,432,3.42,1.72,0.29,9.03,0.54,44.806656,-62.497659,-5.4,3.0
2023-04-21 14:47:18,434,3.42,2.15,0.13,4.02,0.54,44.806647,-62.497659,-5.6,3.0
2023-04-21 14:47:20,436,3.42,2.20,0.04,1.21,0.55,44.806635,-62.497665,-4.3,3.0
2023-04-21 14:47:22,438,3.42,2.02,0.04,1.23,0.54,44.806624,-62.497670,-4.2,3.0
2023-04-21 14:47:24,440,3.42,2.01,0.01,0.30,0.56,44.806607,-62.497678,-4.2,3.0
2023-04-21 14:47:26,442,3.42,1.88,0.01,0.30,0.55,44.806599,-62.497683,-3.9,3.0
2023-04-21 14:47:28,444,3.42,1.80,0.01,0.31,0.54,44.806590,-62.497690,-4.2,3.0
2023-04-21 14:47:30,446,3.42,1.62,0.00,0.00,0.56,44.806583,-62.497692,-4.2,3.0
2023-04-21 14:47:32,448,3.42,1.80,0.00,0.00,0.53,44.806577,-62.497700,-3.9,3.0
2023-04-21 14:47:34,450,3.42,1.81,0.00,0.00,0.55,44.806565,-62.497707,-3.4,3.0
2023-04-21 14:47:36,452,3.42,1.58,0.00,0.00,0.56,44.806558,-62.497714,-2.2,3.0
2023-04-21 14:47:38,454,3.42,1.50,0.00,0.00,0.55,44.806549,-62.497720,-2.4,3.0
2023-04-21 14:47:40,456,3.42,1.77,0.00,0.00,0.55,44.806537,-62.497726,-2.3,3.0
2023-04-21 14:47:42,458,3.42,1.70,0.00,0.00,0.54,44.806530,-62.497733,-1.5,3.0
2023-04-21 14:47:44,460,3.42,3.18,0.00,0.00,0.52,44.806522,-62.497733,-1.4,3.0
2023-04-21 14:47:46,462,3.42,3.80,0.00,0.00,0.54,44.806511,-62.497735,-1.9,3.0
2023-04-21 14:47:48,464,3.42,3.77,0.00,0.00,0.51,44.806503,-62.497743,-1.8,3.0
