Serial Number,WE0281117
Sample ID,00037
Start Time,2023-04-21 16:11:02 UTC
Duration,0:05:24
Total Volume (l),3.18
Distance (m),1438
Peak Pressure (psi),12.1
Avg Flow (l/min),0.6
Avg Rate (mL/m),2.2
Avg Speed (m/s),4.4


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 16:11:34,32,0.18,11.08,0.88,3.28,4.47,44.872663,-62.485847,-3.0,2.6
2023-04-21 16:11:36,34,0.21,11.17,0.87,3.25,4.46,44.872742,-62.485850,-2.9,2.6
2023-04-21 16:11:38,36,0.23,11.30,0.84,3.14,4.46,44.872819,-62.485855,-2.8,2.6
2023-04-21 16:11:40,38,0.26,11.23,0.83,3.11,4.45,44.872898,-62.485859,-2.7,2.6
2023-04-21 16:11:42,40,0.29,11.24,0.82,3.07,4.45,44.872978,-62.485865,-2.6,2.6
2023-04-21 16:11:44,42,0.31,11.10,0.81,3.03,4.45,44.873059,-62.485862,-2.6,2.6
2023-04-21 16:11:46,44,0.34,11.19,0.79,2.95,4.46,44.873142,-62.485861,-2.8,2.6
2023-04-21 16:11:48,46,0.37,11.41,0.82,3.06,4.46,44.873224,-62.485864,-3.4,2.6
2023-04-21 16:11:50,48,0.40,11.52,0.84,3.14,4.46,44.873306,-62.485871,-3.7,2.6
2023-04-21 16:11:52,50,0.43,11.53,0.85,3.19,4.44,44.873385,-62.485874,-3.7,4.2
2023-04-21 16:11:54,52,0.45,11.58,0.84,3.15,4.45,44.873463,-62.485873,-3.6,4.2
2023-04-21 16:11:56,54,0.48,11.58,0.84,3.14,4.46,44.873541,-62.485866,-3.2,4.2
2023-04-21 16:11:58,56,0.51,11.57,0.83,3.10,4.46,44.873618,-62.485860,-3.1,4.2
2023-04-21 16:12:00,58,0.54,11.63,0.83,3.10,4.46,44.873696,-62.485853,-3.0,4.2
2023-04-21 16:12:02,60,0.56,11.62,0.82,3.07,4.45,44.873773,-62.485845,-3.4,4.2
2023-04-21 16:12:04,62,0.59,11.62,0.82,3.07,4.44,44.873849,-62.485831,-3.9,4.2
2023-04-21 16:12:06,64,0.62,11.62,0.81,3.05,4.43,44.873924,-62.485816,-4.5,4.2
2023-04-21 16:12:08,66,0.65,11.64,0.81,3.05,4.42,44.874000,-62.485802,-4.8,4.2
2023-04-21 16:12:10,68,0.67,11.66,0.81,3.05,4.42,44.874079,-62.485784,-5.0,4.2
2023-04-21 16:12:12,70,0.70,11.64,0.80,3.01,4.43,44.874159,-62.485776,-5.3,4.2
2023-04-21 16:12:14,72,0.73,11.69,0.80,3.01,4.43,44.874240,-62.485766,-5.1,4.2
2023-04-21 16:12:16,74,0.75,11.66,0.79,2.97,4.43,44.874321,-62.485758,-4.9,4.2
2023-04-21 16:12:18,76,0.78,11.67,0.78,2.93,4.43,44.874402,-62.485754,-4.6,4.2
2023-04-21 16:12:20,78,0.80,11.66,0.77,2.90,4.43,44.874482,-62.485749,-4.2,4.2
2023-04-21 16:12:22,80,0.83,11.71,0.77,2.90,4.43,44.874562,-62.485746,-4.0,4.2
2023-04-21 16:12:24,82,0.86,11.69,0.77,2.90,4.43,44.874642,-62.485738,-3.7,4.2
2023-04-21 16:12:26,84,0.88,11.73,0.76,2.86,4.44,44.874721,-62.485731,-3.5,4.2
2023-04-21 16:12:28,86,0.91,11.73,0.76,2.86,4.44,44.874801,-62.485723,-3.2,4.2
2023-04-21 16:12:30,88,0.93,11.74,0.76,2.86,4.43,44.874880,-62.485713,-2.6,4.2
2023-04-21 16:12:32,90,0.96,11.74,0.74,2.79,4.42,44.874959,-62.485704,-2.2,4.2
2023-04-21 16:12:34,92,0.98,11.75,0.75,2.83,4.42,44.875038,-62.485695,-1.9,4.2
2023-04-21 16:12:36,94,1.01,11.80,0.74,2.79,4.41,44.875117,-62.485686,-1.5,4.2
2023-04-21 16:12:38,96,1.03,11.79,0.73,2.76,4.41,44.875197,-62.485676,-1.1,4.2
2023-04-21 16:12:40,98,1.05,11.75,0.72,2.72,4.41,44.875276,-62.485664,-0.9,4.2
2023-04-21 16:12:42,100,1.08,11.78,0.72,2.72,4.41,44.875355,-62.485655,-0.7,4.2
2023-04-21 16:12:44,102,1.10,11.79,0.73,2.76,4.41,44.875435,-62.485646,-0.4,4.2
2023-04-21 16:12:46,104,1.13,11.77,0.72,2.72,4.41,44.875515,-62.485636,0.0,4.2
2023-04-21 16:12:48,106,1.15,11.77,0.72,2.72,4.41,44.875595,-62.485629,0.5,4.2
2023-04-21 16:12:50,108,1.18,11.75,0.71,2.68,4.41,44.875676,-62.485623,0.8,4.2
2023-04-21 16:12:52,110,1.20,11.78,0.71,2.68,4.41,44.875756,-62.485618,0.9,4.2
2023-04-21 16:12:54,112,1.22,11.77,0.71,2.68,4.42,44.875838,-62.485613,1.0,4.2
2023-04-21 16:12:56,114,1.25,11.81,0.71,2.68,4.42,44.875918,-62.485610,1.2,4.2
2023-04-21 16:12:58,116,1.27,11.75,0.69,2.60,4.42,44.875998,-62.485608,1.4,4.2
2023-04-21 16:13:00,118,1.29,11.80,0.69,2.60,4.43,44.876078,-62.485607,1.6,4.2
2023-04-21 16:13:02,120,1.32,11.78,0.69,2.60,4.43,44.876158,-62.485608,1.6,4.2
2023-04-21 16:13:04,122,1.34,11.79,0.69,2.60,4.43,44.876237,-62.485608,1.5,4.2
2023-04-21 16:13:06,124,1.36,11.80,0.68,2.56,4.42,44.876316,-62.485607,1.4,4.2
2023-04-21 16:13:08,126,1.38,11.80,0.68,2.56,4.42,44.876395,-62.485609,1.6,4.2
2023-04-21 16:13:10,128,1.41,11.80,0.67,2.53,4.42,44.876474,-62.485609,1.5,4.2
2023-04-21 16:13:12,130,1.43,11.80,0.67,2.53,4.42,44.876554,-62.485608,1.6,4.2
2023-04-21 16:13:14,132,1.45,11.79,0.66,2.49,4.41,44.876633,-62.485604,1.8,4.2
2023-04-21 16:13:16,134,1.47,11.79,0.66,2.49,4.41,44.876711,-62.485594,1.8,4.2
2023-04-21 16:13:18,136,1.50,11.76,0.66,2.50,4.40,44.876788,-62.485585,1.4,4.2
2023-04-21 16:13:20,138,1.52,11.81,0.66,2.51,4.38,44.876866,-62.485571,1.5,4.2
2023-04-21 16:13:22,140,1.54,11.81,0.66,2.52,4.37,44.876944,-62.485548,1.2,4.2
2023-04-21 16:13:24,142,1.56,11.81,0.65,2.48,4.36,44.877020,-62.485525,0.5,4.2
2023-04-21 16:13:26,144,1.58,11.79,0.65,2.49,4.35,44.877098,-62.485504,-0.4,4.2
2023-04-21 16:13:28,146,1.60,11.80,0.65,2.49,4.35,44.877176,-62.485478,-1.0,4.2
2023-04-21 16:13:30,148,1.63,11.84,0.65,2.49,4.35,44.877252,-62.485451,-1.2,4.2
2023-04-21 16:13:32,150,1.65,11.81,0.64,2.46,4.34,44.877327,-62.485422,-1.1,4.2
2023-04-21 16:13:34,152,1.67,11.82,0.64,2.46,4.34,44.877405,-62.485398,-1.5,4.2
2023-04-21 16:13:36,154,1.69,11.81,0.63,2.42,4.34,44.877483,-62.485377,-2.5,4.2
2023-04-21 16:13:38,156,1.71,11.78,0.63,2.41,4.35,44.877560,-62.485360,-2.7,4.2
2023-04-21 16:13:40,158,1.73,11.83,0.63,2.41,4.36,44.877636,-62.485345,-2.5,4.2
2023-04-21 16:13:42,160,1.75,11.75,0.62,2.37,4.36,44.877717,-62.485338,-2.1,4.2
2023-04-21 16:13:44,162,1.77,11.76,0.62,2.37,4.36,44.877796,-62.485337,-2.0,4.2
2023-04-21 16:13:46,164,1.79,11.80,0.63,2.41,4.36,44.877874,-62.485338,-1.7,4.2
2023-04-21 16:13:48,166,1.81,11.77,0.63,2.41,4.35,44.877950,-62.485335,-1.3,4.2
2023-04-21 16:13:50,168,1.84,11.87,0.63,2.42,4.33,44.878023,-62.485333,-0.2,4.2
2023-04-21 16:13:52,170,1.86,11.87,0.62,2.39,4.33,44.878097,-62.485332,0.7,4.2
2023-04-21 16:13:54,172,1.88,11.86,0.62,2.39,4.32,44.878173,-62.485328,1.4,4.2
2023-04-21 16:13:56,174,1.90,11.87,0.61,2.36,4.31,44.878248,-62.485324,1.8,4.2
2023-04-21 16:13:58,176,1.92,11.81,0.60,2.32,4.31,44.878327,-62.485322,1.7,4.2
2023-04-21 16:14:00,178,1.94,11.86,0.61,2.36,4.30,44.878405,-62.485321,1.5,4.2
2023-04-21 16:14:02,180,1.96,11.88,0.61,2.36,4.30,44.878483,-62.485320,1.7,4.2
2023-04-21 16:14:04,182,1.98,11.86,0.60,2.32,4.31,44.878563,-62.485317,1.4,4.2
2023-04-21 16:14:06,184,2.00,11.88,0.61,2.35,4.33,44.878643,-62.485312,0.8,4.2
2023-04-21 16:14:08,186,2.02,11.86,0.60,2.31,4.33,44.878721,-62.485304,0.6,4.2
2023-04-21 16:14:10,188,2.04,11.87,0.60,2.30,4.35,44.878800,-62.485294,0.7,4.2
2023-04-21 16:14:12,190,2.06,11.91,0.60,2.29,4.36,44.878878,-62.485286,0.4,4.2
2023-04-21 16:14:14,192,2.08,11.86,0.60,2.29,4.36,44.878958,-62.485280,0.4,4.2
2023-04-21 16:14:16,194,2.10,11.88,0.59,2.24,4.39,44.879039,-62.485275,0.6,4.2
2023-04-21 16:14:18,196,2.12,11.87,0.59,2.24,4.39,44.879119,-62.485271,1.0,4.2
2023-04-21 16:14:20,198,2.14,11.88,0.59,2.23,4.41,44.879198,-62.485269,1.3,4.2
2023-04-21 16:14:22,200,2.16,11.91,0.59,2.24,4.38,44.879273,-62.485270,1.8,4.2
2023-04-21 16:14:24,202,2.18,11.92,0.59,2.25,4.37,44.879351,-62.485270,2.1,4.2
2023-04-21 16:14:26,204,2.20,11.91,0.59,2.25,4.37,44.879432,-62.485275,1.9,4.2
2023-04-21 16:14:28,206,2.22,11.91,0.58,2.22,4.36,44.879510,-62.485279,1.9,4.2
2023-04-21 16:14:30,208,2.24,11.91,0.58,2.22,4.36,44.879590,-62.485283,1.9,4.2
2023-04-21 16:14:32,210,2.26,11.91,0.58,2.21,4.37,44.879672,-62.485286,1.5,4.2
2023-04-21 16:14:34,212,2.28,11.81,0.57,2.18,4.36,44.879753,-62.485287,1.4,4.2
2023-04-21 16:14:36,214,2.29,11.88,0.57,2.18,4.36,44.879830,-62.485292,1.4,4.2
2023-04-21 16:14:38,216,2.31,11.89,0.57,2.18,4.36,44.879914,-62.485295,1.2,4.2
2023-04-21 16:14:40,218,2.33,11.95,0.54,2.06,4.36,44.879999,-62.485302,1.4,4.2
2023-04-21 16:14:42,220,2.35,11.91,0.54,2.05,4.38,44.880081,-62.485308,1.5,4.2
2023-04-21 16:14:44,222,2.37,11.93,0.56,2.13,4.39,44.880159,-62.485314,1.4,4.2
2023-04-21 16:14:46,224,2.39,11.91,0.57,2.17,4.38,44.880235,-62.485320,1.8,4.2
2023-04-21 16:14:48,226,2.41,11.95,0.56,2.13,4.38,44.880310,-62.485323,2.3,4.2
2023-04-21 16:14:50,228,2.42,11.93,0.58,2.20,4.39,44.880390,-62.485324,2.2,4.2
2023-04-21 16:14:52,230,2.44,11.97,0.57,2.16,4.39,44.880471,-62.485323,2.3,4.2
2023-04-21 16:14:54,232,2.46,11.93,0.58,2.20,4.39,44.880551,-62.485322,2.2,4.2
2023-04-21 16:14:56,234,2.48,11.97,0.59,2.24,4.39,44.880629,-62.485317,2.0,4.2
2023-04-21 16:14:58,236,2.50,11.97,0.57,2.17,4.39,44.880709,-62.485310,1.7,4.2
2023-04-21 16:15:00,238,2.52,11.97,0.57,2.17,4.38,44.880788,-62.485303,1.3,4.2
2023-04-21 16:15:02,240,2.54,11.97,0.57,2.17,4.39,44.880867,-62.485296,1.1,4.2
2023-04-21 16:15:04,242,2.56,11.95,0.54,2.05,4.40,44.880947,-62.485286,0.8,4.2
2023-04-21 16:15:06,244,2.58,11.97,0.54,2.04,4.41,44.881027,-62.485280,0.6,4.2
2023-04-21 16:15:08,246,2.59,11.98,0.56,2.11,4.41,44.881106,-62.485272,0.3,4.2
2023-04-21 16:15:10,248,2.61,11.99,0.56,2.12,4.41,44.881186,-62.485266,0.2,4.2
2023-04-21 16:15:12,250,2.63,11.98,0.54,2.04,4.41,44.881267,-62.485259,0.5,4.2
2023-04-21 16:15:14,252,2.65,12.02,0.55,2.08,4.41,44.881347,-62.485250,0.5,4.2
2023-04-21 16:15:16,254,2.67,11.98,0.54,2.04,4.42,44.881427,-62.485243,0.4,4.2
2023-04-21 16:15:18,256,2.68,11.97,0.55,2.08,4.42,44.881507,-62.485238,0.2,4.2
2023-04-21 16:15:20,258,2.70,11.97,0.54,2.03,4.43,44.881588,-62.485230,0.2,4.2
2023-04-21 16:15:22,260,2.72,12.04,0.54,2.03,4.43,44.881670,-62.485223,0.3,4.2
2023-04-21 16:15:24,262,2.74,12.02,0.54,2.03,4.43,44.881750,-62.485216,0.3,4.2
2023-04-21 16:15:26,264,2.76,12.05,0.54,2.03,4.44,44.881830,-62.485202,0.6,4.2
2023-04-21 16:15:28,266,2.77,12.02,0.53,1.99,4.44,44.881912,-62.485194,0.4,4.2
2023-04-21 16:15:30,268,2.79,12.01,0.52,1.95,4.44,44.881992,-62.485187,0.3,4.2
2023-04-21 16:15:32,270,2.81,12.02,0.53,1.99,4.45,44.882072,-62.485178,0.5,4.2
2023-04-21 16:15:34,272,2.83,12.00,0.50,1.87,4.45,44.882153,-62.485168,0.6,4.2
2023-04-21 16:15:36,274,2.84,11.97,0.51,1.91,4.45,44.882234,-62.485160,0.5,4.2
2023-04-21 16:15:38,276,2.86,12.06,0.51,1.90,4.47,44.882315,-62.485149,0.4,4.2
2023-04-21 16:15:40,278,2.88,12.06,0.52,1.94,4.46,44.882395,-62.485141,0.8,4.2
2023-04-21 16:15:42,280,2.90,11.97,0.51,1.91,4.46,44.882475,-62.485126,1.0,4.2
2023-04-21 16:15:44,282,2.91,12.02,0.51,1.91,4.46,44.882555,-62.485110,1.0,4.2
2023-04-21 16:15:46,284,2.93,12.02,0.50,1.87,4.46,44.882633,-62.485090,1.1,4.2
2023-04-21 16:15:48,286,2.95,12.03,0.51,1.91,4.45,44.882711,-62.485071,1.2,4.2
2023-04-21 16:15:50,288,2.96,12.07,0.51,1.91,4.46,44.882788,-62.485053,1.4,4.2
2023-04-21 16:15:52,290,2.98,12.08,0.51,1.91,4.45,44.882866,-62.485036,1.6,4.2
2023-04-21 16:15:54,292,3.00,12.03,0.51,1.91,4.45,44.882945,-62.485016,1.8,4.2
2023-04-21 16:15:56,294,3.01,12.10,0.51,1.91,4.44,44.883024,-62.484997,1.8,4.2
2023-04-21 16:15:58,296,3.03,8.74,0.51,1.92,4.43,44.883104,-62.484978,1.8,4.2
2023-04-21 16:16:00,298,3.07,2.14,1.02,3.83,4.44,44.883183,-62.484957,1.5,4.2
2023-04-21 16:16:02,300,3.12,0.95,1.25,4.70,4.44,44.883261,-62.484945,1.2,4.2
2023-04-21 16:16:04,302,3.14,1.60,0.86,3.23,4.44,44.883341,-62.484932,1.1,4.2
2023-04-21 16:16:06,304,3.16,0.78,0.62,2.33,4.44,44.883422,-62.484922,0.8,4.2
2023-04-21 16:16:08,306,3.17,1.08,0.40,1.50,4.44,44.883501,-62.484913,0.5,4.2
2023-04-21 16:16:10,308,3.17,1.07,0.19,0.71,4.44,44.883581,-62.484907,0.8,4.2
2023-04-21 16:16:12,310,3.17,2.10,0.08,0.30,4.43,44.883656,-62.484904,1.5,4.2
2023-04-21 16:16:14,312,3.17,0.84,0.05,0.19,4.43,44.883736,-62.484901,1.6,4.2
2023-04-21 16:16:16,314,3.17,0.78,0.02,0.08,4.44,44.883816,-62.484899,1.7,4.2
2023-04-21 16:16:18,316,3.17,0.89,0.01,0.04,4.44,44.883895,-62.484900,1.6,4.2
2023-04-21 16:16:20,318,3.18,0.82,0.01,0.04,4.42,44.883973,-62.484901,1.7,4.2
2023-04-21 16:16:22,320,3.18,0.74,0.01,0.04,4.42,44.884053,-62.484904,1.4,4.2
2023-04-21 16:16:24,322,3.18,0.74,0.01,0.04,4.42,44.884135,-62.484909,1.1,4.2
2023-04-21 16:16:26,324,3.18,0.77,0.00,0.00,4.42,44.884216,-62.484918,1.1,4.2
