Serial Number,WE0281117
Sample ID,00040
Start Time,2023-04-21 16:28:51 UTC
Duration,0:05:05
Total Volume (l),3.17
Distance (m),80
Peak Pressure (psi),12.1
Avg Flow (l/min),0.6
Avg Rate (mL/m),130.6
Avg Speed (m/s),0.3


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 16:29:42,51,0.54,11.38,0.93,34.00,0.41,44.903498,-62.503879,1.3,2.6
2023-04-21 16:29:44,53,0.57,11.48,0.93,40.41,0.36,44.903493,-62.503885,1.3,2.6
2023-04-21 16:29:46,55,0.61,11.47,0.92,43.66,0.34,44.903487,-62.503888,1.0,2.6
2023-04-21 16:29:48,57,0.64,11.49,0.91,46.44,0.33,44.903481,-62.503891,1.3,2.6
2023-04-21 16:29:50,59,0.67,11.42,0.91,46.93,0.33,44.903475,-62.503896,1.5,2.6
2023-04-21 16:29:52,61,0.70,11.52,0.90,44.94,0.34,44.903469,-62.503903,2.3,2.6
2023-04-21 16:29:54,63,0.73,11.36,0.90,45.06,0.34,44.903461,-62.503903,1.6,2.6
2023-04-21 16:29:56,65,0.76,11.52,0.90,44.62,0.33,44.903454,-62.503901,1.6,2.6
2023-04-21 16:29:58,67,0.79,11.51,0.89,44.50,0.34,44.903445,-62.503901,1.1,2.6
2023-04-21 16:30:00,69,0.81,11.52,0.88,41.54,0.37,44.903433,-62.503899,0.2,2.6
2023-04-21 16:30:02,71,0.84,11.58,0.87,39.11,0.38,44.903423,-62.503898,0.1,2.6
2023-04-21 16:30:04,73,0.87,11.58,0.88,37.42,0.40,44.903415,-62.503900,-0.1,2.6
2023-04-21 16:30:06,75,0.90,11.64,0.87,36.64,0.39,44.903407,-62.503901,-0.5,2.6
2023-04-21 16:30:08,77,0.93,11.66,0.87,36.55,0.40,44.903397,-62.503901,-1.0,2.6
2023-04-21 16:30:10,79,0.96,11.65,0.86,36.71,0.38,44.903391,-62.503900,-1.4,2.6
2023-04-21 16:30:12,81,0.99,11.67,0.85,38.23,0.37,44.903385,-62.503899,-1.8,2.6
2023-04-21 16:30:14,83,1.02,11.66,0.84,36.96,0.38,44.903376,-62.503899,-2.2,2.6
2023-04-21 16:30:16,85,1.04,11.68,0.84,36.67,0.39,44.903368,-62.503896,-1.9,2.6
2023-04-21 16:30:18,87,1.07,11.67,0.83,35.03,0.39,44.903361,-62.503895,-1.8,2.6
2023-04-21 16:30:20,89,1.10,11.70,0.81,34.21,0.39,44.903353,-62.503895,-1.6,2.6
2023-04-21 16:30:22,91,1.13,11.69,0.80,33.60,0.39,44.903345,-62.503896,-1.3,2.6
2023-04-21 16:30:24,93,1.15,11.74,0.80,34.92,0.38,44.903339,-62.503898,-1.1,2.6
2023-04-21 16:30:26,95,1.18,11.68,0.77,34.10,0.37,44.903335,-62.503901,-0.8,2.6
2023-04-21 16:30:28,97,1.20,11.73,0.78,34.78,0.37,44.903330,-62.503900,-0.9,2.6
2023-04-21 16:30:30,99,1.23,11.72,0.77,33.42,0.38,44.903326,-62.503900,-0.8,2.6
2023-04-21 16:30:32,101,1.26,11.76,0.77,34.54,0.36,44.903324,-62.503896,-0.5,2.6
2023-04-21 16:30:34,103,1.28,11.80,0.77,37.57,0.33,44.903323,-62.503892,-0.3,2.6
2023-04-21 16:30:36,105,1.31,11.82,0.76,39.65,0.31,44.903323,-62.503889,-0.3,2.6
2023-04-21 16:30:38,107,1.33,11.83,0.77,43.50,0.29,44.903322,-62.503885,-0.3,2.6
2023-04-21 16:30:40,109,1.36,11.81,0.77,47.53,0.26,44.903320,-62.503880,-0.5,2.6
2023-04-21 16:30:42,111,1.38,11.75,0.76,49.88,0.25,44.903320,-62.503876,-0.6,2.6
2023-04-21 16:30:44,113,1.41,11.84,0.75,51.72,0.24,44.903318,-62.503873,-0.5,2.6
2023-04-21 16:30:46,115,1.43,11.79,0.74,53.59,0.22,44.903317,-62.503869,-0.6,2.6
2023-04-21 16:30:48,117,1.46,11.81,0.74,57.46,0.20,44.903318,-62.503863,-0.9,2.6
2023-04-21 16:30:50,119,1.48,11.83,0.73,64.20,0.19,44.903319,-62.503857,-1.2,2.6
2023-04-21 16:30:52,121,1.50,11.80,0.72,61.59,0.20,44.903318,-62.503852,-1.3,2.6
2023-04-21 16:30:54,123,1.53,11.84,0.72,61.44,0.19,44.903315,-62.503848,-1.0,2.6
2023-04-21 16:30:56,125,1.55,11.82,0.72,65.22,0.18,44.903315,-62.503848,-0.7,2.6
2023-04-21 16:30:58,127,1.58,11.81,0.70,70.49,0.16,44.903315,-62.503849,-0.3,2.6
2023-04-21 16:31:00,129,1.60,11.79,0.70,76.86,0.14,44.903314,-62.503849,-0.3,2.6
2023-04-21 16:31:02,131,1.62,11.81,0.69,88.26,0.13,44.903311,-62.503849,-0.7,2.6
2023-04-21 16:31:04,133,1.65,11.81,0.70,90.72,0.13,44.903307,-62.503850,-0.7,2.6
2023-04-21 16:31:06,135,1.67,11.79,0.70,97.75,0.11,44.903306,-62.503848,-1.2,2.6
2023-04-21 16:31:08,137,1.69,11.80,0.68,101.19,0.11,44.903304,-62.503850,-1.5,2.6
2023-04-21 16:31:10,139,1.72,11.80,0.68,101.78,0.11,44.903300,-62.503850,-1.4,2.6
2023-04-21 16:31:12,141,1.74,11.81,0.68,113.73,0.10,44.903301,-62.503850,-1.8,2.6
2023-04-21 16:31:14,143,1.76,11.85,0.68,124.06,0.09,44.903301,-62.503851,-1.8,2.6
2023-04-21 16:31:16,145,1.78,11.86,0.68,123.52,0.09,44.903298,-62.503856,-1.6,2.6
2023-04-21 16:31:18,147,1.81,11.86,0.68,117.32,0.10,44.903295,-62.503858,-1.7,2.6
2023-04-21 16:31:20,149,1.83,11.86,0.67,109.64,0.11,44.903291,-62.503861,-1.7,2.6
2023-04-21 16:31:22,151,1.85,11.84,0.67,98.51,0.11,44.903286,-62.503862,-1.3,2.6
2023-04-21 16:31:24,153,1.87,11.87,0.66,113.40,0.09,44.903282,-62.503861,-1.2,2.6
2023-04-21 16:31:26,155,1.89,11.86,0.66,121.08,0.10,44.903281,-62.503861,-1.0,2.6
2023-04-21 16:31:28,157,1.92,11.87,0.66,123.73,0.08,44.903279,-62.503862,-1.1,2.6
2023-04-21 16:31:30,159,1.94,11.88,0.66,145.99,0.07,44.903278,-62.503862,-1.0,2.6
2023-04-21 16:31:32,161,1.96,11.86,0.65,160.26,0.06,44.903277,-62.503860,-0.9,2.6
2023-04-21 16:31:34,163,1.98,11.88,0.65,179.21,0.06,44.903275,-62.503857,-0.9,2.6
2023-04-21 16:31:36,165,2.00,11.86,0.64,203.95,0.05,44.903274,-62.503855,-1.0,2.6
2023-04-21 16:31:38,167,2.03,11.86,0.64,207.32,0.05,44.903273,-62.503853,-1.1,2.6
2023-04-21 16:31:40,169,2.05,11.85,0.64,259.21,0.03,44.903271,-62.503850,-1.1,2.6
2023-04-21 16:31:42,171,2.07,11.91,0.64,376.91,0.03,44.903269,-62.503850,-0.8,2.6
2023-04-21 16:31:44,173,2.09,11.83,0.63,363.95,0.03,44.903266,-62.503849,-0.5,2.6
2023-04-21 16:31:46,175,2.11,11.91,0.63,356.54,0.02,44.903264,-62.503848,-0.5,2.6
2023-04-21 16:31:48,177,2.13,11.91,0.61,416.67,0.03,44.903263,-62.503848,-0.4,2.6
2023-04-21 16:31:50,179,2.15,11.92,0.61,340.59,0.03,44.903261,-62.503848,-0.5,2.6
2023-04-21 16:31:52,181,2.17,11.95,0.61,308.55,0.03,44.903260,-62.503847,-0.5,2.6
2023-04-21 16:31:54,183,2.19,11.92,0.60,292.83,0.03,44.903258,-62.503846,-0.6,2.6
2023-04-21 16:31:56,185,2.21,11.97,0.60,283.29,0.03,44.903256,-62.503845,-0.5,2.6
2023-04-21 16:31:58,187,2.23,11.97,0.60,310.56,0.03,44.903255,-62.503845,-0.2,2.6
2023-04-21 16:32:00,189,2.25,11.97,0.60,294.55,0.03,44.903252,-62.503844,0.1,2.6
2023-04-21 16:32:02,191,2.27,11.97,0.60,310.56,0.03,44.903250,-62.503844,0.2,2.6
2023-04-21 16:32:04,193,2.29,11.97,0.60,295.42,0.04,44.903248,-62.503844,0.3,2.6
2023-04-21 16:32:06,195,2.31,11.97,0.58,268.15,0.04,44.903249,-62.503844,0.3,2.6
2023-04-21 16:32:08,197,2.33,11.95,0.58,252.72,0.04,44.903247,-62.503843,0.2,2.6
2023-04-21 16:32:10,199,2.35,11.99,0.58,283.06,0.04,44.903246,-62.503841,0.0,2.6
2023-04-21 16:32:12,201,2.37,11.97,0.58,259.86,0.04,44.903246,-62.503840,-0.1,2.6
2023-04-21 16:32:14,203,2.39,11.95,0.58,259.86,0.04,44.903248,-62.503839,0.0,2.6
2023-04-21 16:32:16,205,2.41,12.02,0.57,247.07,0.04,44.903247,-62.503839,0.0,2.6
2023-04-21 16:32:18,207,2.43,11.98,0.57,246.43,0.04,44.903247,-62.503838,0.0,2.6
2023-04-21 16:32:20,209,2.44,12.02,0.56,247.24,0.04,44.903248,-62.503838,0.1,2.6
2023-04-21 16:32:22,211,2.46,12.01,0.56,226.81,0.04,44.903249,-62.503838,0.0,2.6
2023-04-21 16:32:24,213,2.48,12.03,0.57,241.73,0.04,44.903250,-62.503838,-0.1,2.6
2023-04-21 16:32:26,215,2.50,11.93,0.57,261.71,0.03,44.903251,-62.503837,-0.4,2.6
2023-04-21 16:32:28,217,2.52,12.01,0.56,279.44,0.03,44.903251,-62.503836,-0.4,2.6
2023-04-21 16:32:30,219,2.54,11.97,0.56,282.40,0.03,44.903251,-62.503835,-0.4,2.6
2023-04-21 16:32:32,221,2.56,11.97,0.56,301.08,0.03,44.903251,-62.503834,-0.4,2.6
2023-04-21 16:32:34,223,2.58,12.01,0.56,311.11,0.03,44.903251,-62.503835,-0.3,2.6
2023-04-21 16:32:36,225,2.59,12.02,0.55,330.33,0.03,44.903250,-62.503835,-0.2,2.6
2023-04-21 16:32:38,227,2.61,12.05,0.56,335.13,0.03,44.903250,-62.503834,-0.2,2.6
2023-04-21 16:32:40,229,2.63,11.97,0.56,340.01,0.03,44.903250,-62.503834,-0.0,2.6
2023-04-21 16:32:42,231,2.65,12.06,0.57,325.90,0.04,44.903252,-62.503832,-0.4,2.6
2023-04-21 16:32:44,233,2.67,12.08,0.56,268.20,0.04,44.903254,-62.503830,-0.5,2.6
2023-04-21 16:32:46,235,2.69,12.09,0.56,257.83,0.04,44.903255,-62.503829,-0.5,2.6
2023-04-21 16:32:48,237,2.71,12.08,0.56,252.94,0.04,44.903258,-62.503826,-0.7,2.6
2023-04-21 16:32:50,239,2.73,12.09,0.56,231.60,0.04,44.903260,-62.503825,-0.8,2.6
2023-04-21 16:32:52,241,2.75,12.11,0.55,218.51,0.04,44.903260,-62.503826,-0.6,2.6
2023-04-21 16:32:54,243,2.76,12.12,0.55,213.43,0.04,44.903259,-62.503826,-0.5,2.6
2023-04-21 16:32:56,245,2.78,12.06,0.55,203.48,0.05,44.903259,-62.503825,-0.4,2.6
2023-04-21 16:32:58,247,2.80,12.08,0.53,190.78,0.05,44.903261,-62.503823,-0.6,2.6
2023-04-21 16:33:00,249,2.82,12.13,0.54,191.29,0.04,44.903263,-62.503824,-0.6,2.6
2023-04-21 16:33:02,251,2.83,12.13,0.54,200.00,0.04,44.903263,-62.503825,-0.4,2.6
2023-04-21 16:33:04,253,2.85,12.12,0.53,221.11,0.04,44.903264,-62.503826,-0.1,2.6
2023-04-21 16:33:06,255,2.87,12.12,0.52,211.38,0.04,44.903264,-62.503826,0.1,2.6
2023-04-21 16:33:08,257,2.89,12.11,0.53,203.77,0.04,44.903263,-62.503827,0.4,2.6
2023-04-21 16:33:10,259,2.91,12.12,0.53,196.73,0.04,44.903261,-62.503829,0.8,2.6
2023-04-21 16:33:12,261,2.92,12.13,0.53,200.99,0.05,44.903259,-62.503831,1.3,2.6
2023-04-21 16:33:14,263,2.94,12.13,0.54,201.57,0.05,44.903259,-62.503830,2.1,2.6
2023-04-21 16:33:16,265,2.96,12.13,0.53,170.69,0.05,44.903257,-62.503830,2.8,2.6
2023-04-21 16:33:18,267,2.98,12.12,0.52,171.28,0.05,44.903256,-62.503829,3.4,2.6
2023-04-21 16:33:20,269,2.99,12.08,0.53,168.90,0.05,44.903256,-62.503829,3.4,2.6
2023-04-21 16:33:22,271,3.01,12.13,0.52,167.96,0.05,44.903252,-62.503832,4.1,2.6
2023-04-21 16:33:24,273,3.03,9.31,0.54,172.91,0.05,44.903250,-62.503834,4.9,2.6
2023-04-21 16:33:26,275,3.07,4.80,1.02,333.66,0.05,44.903248,-62.503834,5.8,2.6
2023-04-21 16:33:28,277,3.12,0.73,1.26,426.83,0.05,44.903246,-62.503837,6.2,2.6
2023-04-21 16:33:30,279,3.14,1.33,0.90,344.04,0.04,44.903244,-62.503839,6.5,2.6
2023-04-21 16:33:32,281,3.16,1.64,0.58,237.51,0.04,44.903243,-62.503839,6.9,2.6
2023-04-21 16:33:34,283,3.17,1.87,0.32,127.59,0.04,44.903241,-62.503840,7.2,2.6
2023-04-21 16:33:36,285,3.17,1.96,0.16,74.59,0.04,44.903240,-62.503840,7.6,2.6
2023-04-21 16:33:38,287,3.17,1.74,0.06,28.21,0.03,44.903239,-62.503841,8.0,2.6
2023-04-21 16:33:40,289,3.17,1.78,0.03,14.68,0.05,44.903237,-62.503845,8.1,2.6
2023-04-21 16:33:42,291,3.17,1.80,0.01,2.92,0.06,44.903237,-62.503847,8.2,2.6
2023-04-21 16:33:44,293,3.17,1.81,0.01,2.67,0.06,44.903236,-62.503852,7.9,2.6
2023-04-21 16:33:46,295,3.17,1.77,0.00,0.00,0.06,44.903237,-62.503856,7.5,2.6
2023-04-21 16:33:48,297,3.17,1.72,0.00,0.00,0.07,44.903237,-62.503861,7.1,2.6
2023-04-21 16:33:50,299,3.17,1.65,0.01,2.20,0.08,44.903239,-62.503863,6.8,2.6
2023-04-21 16:33:52,301,3.17,1.65,0.00,0.00,0.08,44.903240,-62.503864,6.7,2.6
2023-04-21 16:33:54,303,3.17,1.05,0.00,0.00,0.08,44.903241,-62.503865,6.4,2.6
2023-04-21 16:33:56,305,3.17,0.99,0.00,0.00,0.08,44.903243,-62.503868,6.5,2.6
