Serial Number,WE0281117
Sample ID,00035
Start Time,2023-04-21 15:53:52 UTC
Duration,0:07:00
Total Volume (l),3.13
Distance (m),1710
Peak Pressure (psi),12.7
Avg Flow (l/min),0.4
Avg Rate (mL/m),1.9
Avg Speed (m/s),4.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 15:54:26,34,0.16,11.50,0.82,3.71,3.68,44.834760,-62.497000,-14.9,4.2
2023-04-21 15:54:28,36,0.18,11.55,0.79,3.58,3.67,44.834828,-62.496995,-14.0,4.2
2023-04-21 15:54:30,38,0.21,11.64,0.80,3.62,3.68,44.834896,-62.496991,-14.0,4.2
2023-04-21 15:54:32,40,0.24,11.59,0.78,3.53,3.68,44.834963,-62.496991,-14.4,4.2
2023-04-21 15:54:34,42,0.26,11.64,0.77,3.49,3.67,44.835030,-62.496987,-14.1,4.2
2023-04-21 15:54:36,44,0.29,11.59,0.75,3.40,3.68,44.835096,-62.496983,-13.9,4.2
2023-04-21 15:54:38,46,0.31,11.71,0.76,3.44,3.68,44.835163,-62.496983,-14.9,4.2
2023-04-21 15:54:40,48,0.34,11.64,0.75,3.40,3.69,44.835231,-62.496984,-15.4,4.2
2023-04-21 15:54:42,50,0.36,11.70,0.75,3.40,3.68,44.835298,-62.496982,-15.5,4.2
2023-04-21 15:54:44,52,0.39,11.73,0.73,3.31,3.67,44.835364,-62.496978,-15.3,4.2
2023-04-21 15:54:46,54,0.41,11.71,0.74,3.36,3.66,44.835428,-62.496977,-15.6,4.2
2023-04-21 15:54:48,56,0.44,11.69,0.71,3.24,3.65,44.835495,-62.496977,-15.0,4.2
2023-04-21 15:54:50,58,0.46,11.73,0.71,3.25,3.65,44.835563,-62.496977,-15.5,4.2
2023-04-21 15:54:52,60,0.48,11.78,0.73,3.34,3.65,44.835630,-62.496975,-15.7,4.2
2023-04-21 15:54:54,62,0.51,11.71,0.72,3.29,3.64,44.835695,-62.496963,-14.6,4.2
2023-04-21 15:54:56,64,0.53,11.80,0.70,3.21,3.64,44.835759,-62.496955,-14.0,4.2
2023-04-21 15:54:58,66,0.56,11.84,0.70,3.22,3.62,44.835822,-62.496949,-13.3,4.2
2023-04-21 15:55:00,68,0.58,11.83,0.70,3.22,3.61,44.835884,-62.496939,-12.7,4.2
2023-04-21 15:55:02,70,0.60,11.79,0.70,3.23,3.59,44.835946,-62.496926,-11.9,4.2
2023-04-21 15:55:04,72,0.62,11.79,0.69,3.20,3.60,44.836011,-62.496918,-11.9,4.2
2023-04-21 15:55:06,74,0.65,11.84,0.70,3.24,3.60,44.836082,-62.496907,-10.8,4.2
2023-04-21 15:55:08,76,0.67,11.83,0.68,3.15,3.59,44.836146,-62.496901,-10.8,4.2
2023-04-21 15:55:10,78,0.69,11.88,0.69,3.20,3.57,44.836207,-62.496891,-10.7,4.2
2023-04-21 15:55:12,80,0.72,11.81,0.68,3.17,3.57,44.836274,-62.496880,-10.1,4.2
2023-04-21 15:55:14,82,0.74,11.87,0.67,3.11,3.59,44.836340,-62.496868,-9.3,4.2
2023-04-21 15:55:16,84,0.76,11.89,0.68,3.15,3.60,44.836401,-62.496864,-9.8,4.2
2023-04-21 15:55:18,86,0.78,11.88,0.67,3.10,3.61,44.836464,-62.496859,-9.6,4.2
2023-04-21 15:55:20,88,0.80,11.85,0.66,3.05,3.61,44.836527,-62.496851,-9.7,4.2
2023-04-21 15:55:22,90,0.83,11.87,0.66,3.04,3.63,44.836591,-62.496847,-9.8,4.2
2023-04-21 15:55:24,92,0.85,11.88,0.64,2.94,3.63,44.836655,-62.496845,-10.2,4.2
2023-04-21 15:55:26,94,0.87,11.92,0.64,2.94,3.62,44.836722,-62.496839,-9.7,4.2
2023-04-21 15:55:28,96,0.89,11.91,0.64,2.94,3.63,44.836787,-62.496832,-8.9,4.2
2023-04-21 15:55:30,98,0.91,11.93,0.62,2.85,3.64,44.836853,-62.496826,-8.7,4.2
2023-04-21 15:55:32,100,0.93,11.93,0.62,2.84,3.64,44.836925,-62.496820,-8.0,4.2
2023-04-21 15:55:34,102,0.95,11.95,0.61,2.80,3.64,44.836997,-62.496816,-7.8,4.2
2023-04-21 15:55:36,104,0.97,11.96,0.61,2.79,3.65,44.837069,-62.496810,-7.6,4.2
2023-04-21 15:55:38,106,0.99,11.93,0.60,2.74,3.65,44.837137,-62.496804,-7.0,4.2
2023-04-21 15:55:40,108,1.01,11.96,0.59,2.69,3.65,44.837206,-62.496800,-6.5,4.2
2023-04-21 15:55:42,110,1.03,11.95,0.59,2.69,3.66,44.837276,-62.496799,-6.2,4.2
2023-04-21 15:55:44,112,1.05,11.97,0.58,2.64,3.67,44.837344,-62.496793,-6.6,4.2
2023-04-21 15:55:46,114,1.07,11.98,0.58,2.63,3.67,44.837405,-62.496784,-7.3,4.2
2023-04-21 15:55:48,116,1.09,11.96,0.58,2.64,3.66,44.837467,-62.496772,-7.5,4.2
2023-04-21 15:55:50,118,1.11,12.00,0.57,2.59,3.66,44.837532,-62.496765,-7.7,4.2
2023-04-21 15:55:52,120,1.13,11.97,0.56,2.55,3.66,44.837597,-62.496751,-7.6,4.2
2023-04-21 15:55:54,122,1.15,11.98,0.55,2.51,3.66,44.837664,-62.496738,-8.0,4.2
2023-04-21 15:55:56,124,1.16,12.02,0.55,2.51,3.66,44.837731,-62.496726,-8.5,4.2
2023-04-21 15:55:58,126,1.18,12.04,0.54,2.46,3.66,44.837797,-62.496715,-9.3,4.2
2023-04-21 15:56:00,128,1.20,12.04,0.53,2.41,3.66,44.837859,-62.496704,-10.5,4.2
2023-04-21 15:56:02,130,1.22,12.07,0.53,2.41,3.65,44.837921,-62.496685,-11.3,4.2
2023-04-21 15:56:04,132,1.24,11.98,0.52,2.36,3.68,44.837989,-62.496664,-11.6,4.2
2023-04-21 15:56:06,134,1.25,12.07,0.52,2.34,3.72,44.838062,-62.496649,-12.5,4.2
2023-04-21 15:56:08,136,1.27,12.08,0.52,2.31,3.76,44.838133,-62.496633,-12.7,4.2
2023-04-21 15:56:10,138,1.29,12.08,0.52,2.30,3.76,44.838201,-62.496620,-12.4,4.2
2023-04-21 15:56:12,140,1.30,12.06,0.51,2.25,3.78,44.838271,-62.496610,-12.6,4.2
2023-04-21 15:56:14,142,1.32,12.08,0.51,2.24,3.80,44.838344,-62.496601,-12.2,4.2
2023-04-21 15:56:16,144,1.34,12.11,0.51,2.22,3.84,44.838421,-62.496591,-10.5,4.2
2023-04-21 15:56:18,146,1.36,12.12,0.50,2.16,3.88,44.838495,-62.496580,-8.8,4.2
2023-04-21 15:56:20,148,1.37,12.06,0.49,2.10,3.90,44.838563,-62.496571,-8.1,4.2
2023-04-21 15:56:22,150,1.39,12.13,0.50,2.13,3.93,44.838633,-62.496563,-8.1,2.6
2023-04-21 15:56:24,152,1.41,12.17,0.50,2.12,3.94,44.838710,-62.496558,-7.8,2.6
2023-04-21 15:56:26,154,1.42,12.15,0.49,2.07,3.95,44.838787,-62.496551,-8.3,2.6
2023-04-21 15:56:28,156,1.44,12.15,0.49,2.06,3.97,44.838865,-62.496543,-8.0,2.6
2023-04-21 15:56:30,158,1.45,12.18,0.49,2.05,4.02,44.838941,-62.496538,-7.8,2.6
2023-04-21 15:56:32,160,1.47,12.13,0.48,1.98,4.04,44.839015,-62.496537,-7.1,2.6
2023-04-21 15:56:34,162,1.49,12.13,0.47,1.94,4.03,44.839088,-62.496539,-6.9,2.6
2023-04-21 15:56:36,164,1.50,12.20,0.48,1.99,4.02,44.839162,-62.496543,-6.8,2.6
2023-04-21 15:56:38,166,1.52,12.18,0.48,1.99,4.02,44.839235,-62.496542,-6.2,2.6
2023-04-21 15:56:40,168,1.53,12.19,0.49,2.02,4.04,44.839310,-62.496545,-6.8,2.6
2023-04-21 15:56:42,170,1.55,12.24,0.49,2.02,4.06,44.839382,-62.496543,-7.0,2.8
2023-04-21 15:56:44,172,1.57,12.24,0.50,2.05,4.06,44.839457,-62.496541,-6.7,2.8
2023-04-21 15:56:46,174,1.58,12.25,0.49,2.01,4.06,44.839534,-62.496537,-5.6,2.8
2023-04-21 15:56:48,176,1.60,12.18,0.47,1.93,4.05,44.839608,-62.496534,-5.0,2.8
2023-04-21 15:56:50,178,1.62,12.22,0.47,1.93,4.06,44.839685,-62.496530,-4.5,2.8
2023-04-21 15:56:52,180,1.63,12.14,0.47,1.94,4.05,44.839755,-62.496520,-4.8,2.6
2023-04-21 15:56:54,182,1.65,12.24,0.47,1.93,4.07,44.839832,-62.496513,-4.9,2.6
2023-04-21 15:56:56,184,1.66,12.20,0.46,1.88,4.08,44.839906,-62.496508,-4.5,2.6
2023-04-21 15:56:58,186,1.68,12.24,0.45,1.84,4.07,44.839976,-62.496499,-4.8,2.6
2023-04-21 15:57:00,188,1.69,12.18,0.44,1.80,4.07,44.840049,-62.496495,-5.0,2.6
2023-04-21 15:57:02,190,1.71,12.24,0.45,1.84,4.08,44.840121,-62.496496,-5.3,4.3
2023-04-21 15:57:04,192,1.72,12.22,0.45,1.84,4.08,44.840191,-62.496494,-5.6,4.3
2023-04-21 15:57:06,194,1.74,12.24,0.44,1.80,4.07,44.840262,-62.496493,-6.1,4.3
2023-04-21 15:57:08,196,1.75,12.28,0.44,1.80,4.08,44.840335,-62.496492,-6.6,4.3
2023-04-21 15:57:10,198,1.77,12.26,0.45,1.84,4.07,44.840407,-62.496486,-7.3,4.3
2023-04-21 15:57:12,200,1.78,12.24,0.44,1.79,4.09,44.840479,-62.496476,-7.8,4.1
2023-04-21 15:57:14,202,1.79,12.29,0.44,1.79,4.07,44.840552,-62.496465,-7.2,4.1
2023-04-21 15:57:16,204,1.81,12.26,0.44,1.81,4.06,44.840623,-62.496455,-7.4,4.1
2023-04-21 15:57:18,206,1.82,12.25,0.43,1.76,4.08,44.840697,-62.496450,-7.0,4.1
2023-04-21 15:57:20,208,1.84,12.34,0.44,1.80,4.08,44.840771,-62.496446,-6.9,4.1
2023-04-21 15:57:22,210,1.85,12.29,0.43,1.76,4.07,44.840842,-62.496443,-7.3,4.1
2023-04-21 15:57:24,212,1.87,12.33,0.43,1.77,4.07,44.840921,-62.496436,-6.5,4.1
2023-04-21 15:57:26,214,1.88,12.25,0.42,1.72,4.07,44.840998,-62.496431,-6.1,4.1
2023-04-21 15:57:28,216,1.90,12.31,0.42,1.72,4.07,44.841073,-62.496425,-5.6,4.1
2023-04-21 15:57:30,218,1.91,12.31,0.42,1.72,4.07,44.841147,-62.496420,-5.4,4.1
2023-04-21 15:57:32,220,1.92,12.35,0.43,1.76,4.08,44.841220,-62.496413,-5.2,4.1
2023-04-21 15:57:34,222,1.94,12.31,0.41,1.67,4.11,44.841292,-62.496413,-5.9,4.1
2023-04-21 15:57:36,224,1.95,12.30,0.41,1.66,4.12,44.841368,-62.496412,-5.5,4.1
2023-04-21 15:57:38,226,1.96,12.34,0.40,1.62,4.12,44.841442,-62.496408,-4.6,4.1
2023-04-21 15:57:40,228,1.98,12.35,0.40,1.62,4.12,44.841516,-62.496408,-4.9,4.1
2023-04-21 15:57:42,230,1.99,12.31,0.40,1.61,4.14,44.841591,-62.496400,-3.5,4.1
2023-04-21 15:57:44,232,2.01,12.35,0.41,1.65,4.15,44.841665,-62.496399,-3.7,4.1
2023-04-21 15:57:46,234,2.02,12.35,0.41,1.65,4.16,44.841742,-62.496402,-3.6,4.1
2023-04-21 15:57:48,236,2.03,12.34,0.40,1.60,4.16,44.841817,-62.496404,-3.5,4.1
2023-04-21 15:57:50,238,2.04,12.35,0.38,1.52,4.16,44.841892,-62.496407,-3.5,4.1
2023-04-21 15:57:52,240,2.06,12.39,0.40,1.60,4.16,44.841968,-62.496415,-4.5,4.1
2023-04-21 15:57:54,242,2.07,12.37,0.40,1.60,4.16,44.842042,-62.496419,-4.9,4.1
2023-04-21 15:57:56,244,2.09,12.36,0.41,1.64,4.18,44.842118,-62.496423,-5.9,4.1
2023-04-21 15:57:58,246,2.10,12.36,0.40,1.59,4.19,44.842193,-62.496424,-6.2,4.1
2023-04-21 15:58:00,248,2.11,12.39,0.39,1.55,4.18,44.842268,-62.496428,-6.2,4.1
2023-04-21 15:58:02,250,2.12,12.34,0.39,1.56,4.16,44.842340,-62.496431,-6.0,4.1
2023-04-21 15:58:04,252,2.14,12.37,0.38,1.52,4.15,44.842412,-62.496435,-6.8,4.1
2023-04-21 15:58:06,254,2.15,12.34,0.38,1.53,4.16,44.842490,-62.496440,-6.8,4.1
2023-04-21 15:58:08,256,2.16,12.41,0.40,1.60,4.17,44.842566,-62.496442,-6.5,4.1
2023-04-21 15:58:10,258,2.18,12.41,0.38,1.52,4.18,44.842643,-62.496446,-6.9,4.1
2023-04-21 15:58:12,260,2.19,12.40,0.38,1.52,4.16,44.842715,-62.496447,-7.4,4.1
2023-04-21 15:58:14,262,2.20,12.39,0.37,1.48,4.18,44.842792,-62.496456,-9.5,4.1
2023-04-21 15:58:16,264,2.21,12.41,0.38,1.51,4.17,44.842869,-62.496462,-10.6,4.1
2023-04-21 15:58:18,266,2.23,12.34,0.36,1.44,4.17,44.842943,-62.496469,-11.8,4.1
2023-04-21 15:58:20,268,2.24,12.32,0.37,1.47,4.20,44.843021,-62.496481,-13.4,4.1
2023-04-21 15:58:22,270,2.25,12.37,0.37,1.47,4.22,44.843095,-62.496487,-14.1,4.1
2023-04-21 15:58:24,272,2.26,12.37,0.38,1.50,4.23,44.843166,-62.496496,-16.2,4.1
2023-04-21 15:58:26,274,2.28,12.42,0.36,1.42,4.22,44.843240,-62.496498,-16.2,4.1
2023-04-21 15:58:28,276,2.29,12.46,0.37,1.46,4.22,44.843314,-62.496505,-17.8,4.1
2023-04-21 15:58:30,278,2.30,12.46,0.37,1.46,4.23,44.843392,-62.496512,-19.1,4.1
2023-04-21 15:58:32,280,2.31,12.46,0.35,1.37,4.25,44.843472,-62.496521,-21.2,4.1
2023-04-21 15:58:34,282,2.32,12.46,0.37,1.45,4.23,44.843555,-62.496525,-21.1,4.1
2023-04-21 15:58:36,284,2.34,12.45,0.37,1.46,4.24,44.843636,-62.496528,-21.0,4.1
2023-04-21 15:58:38,286,2.35,12.46,0.36,1.41,4.25,44.843715,-62.496527,-20.0,4.1
2023-04-21 15:58:40,288,2.36,12.47,0.36,1.42,4.25,44.843793,-62.496523,-18.1,4.1
2023-04-21 15:58:42,290,2.37,12.46,0.36,1.41,4.27,44.843873,-62.496521,-17.0,4.1
2023-04-21 15:58:44,292,2.38,12.46,0.36,1.40,4.29,44.843953,-62.496518,-16.8,4.1
2023-04-21 15:58:46,294,2.40,12.51,0.36,1.39,4.31,44.844030,-62.496511,-16.0,4.1
2023-04-21 15:58:48,296,2.41,12.45,0.35,1.35,4.32,44.844105,-62.496510,-16.3,4.1
2023-04-21 15:58:50,298,2.42,12.46,0.35,1.35,4.33,44.844186,-62.496502,-14.9,4.1
2023-04-21 15:58:52,300,2.43,12.45,0.33,1.27,4.37,44.844270,-62.496492,-13.2,4.1
2023-04-21 15:58:54,302,2.44,12.34,0.34,1.29,4.40,44.844352,-62.496488,-12.5,4.1
2023-04-21 15:58:56,304,2.45,12.26,0.33,1.25,4.42,44.844436,-62.496481,-12.1,4.1
2023-04-21 15:58:58,306,2.46,12.18,0.33,1.24,4.43,44.844517,-62.496473,-10.6,4.1
2023-04-21 15:59:00,308,2.47,12.16,0.31,1.18,4.39,44.844594,-62.496462,-8.8,4.1
2023-04-21 15:59:02,310,2.49,12.20,0.32,1.21,4.41,44.844677,-62.496461,-7.3,4.1
2023-04-21 15:59:04,312,2.50,12.19,0.33,1.24,4.43,44.844761,-62.496462,-5.7,4.1
2023-04-21 15:59:06,314,2.51,12.24,0.33,1.24,4.46,44.844847,-62.496462,-3.8,4.1
2023-04-21 15:59:08,316,2.52,12.20,0.33,1.23,4.48,44.844930,-62.496465,-2.2,4.1
2023-04-21 15:59:10,318,2.53,12.34,0.35,1.29,4.53,44.845018,-62.496470,-1.3,4.1
2023-04-21 15:59:12,320,2.54,12.37,0.35,1.28,4.51,44.845087,-62.496473,-3.5,4.1
2023-04-21 15:59:14,322,2.55,12.41,0.35,1.30,4.48,44.845162,-62.496472,-4.2,4.1
2023-04-21 15:59:16,324,2.57,12.39,0.34,1.26,4.48,44.845247,-62.496480,-4.2,4.1
2023-04-21 15:59:18,326,2.58,12.51,0.35,1.30,4.49,44.845331,-62.496487,-3.9,4.1
2023-04-21 15:59:20,328,2.59,12.52,0.35,1.29,4.53,44.845415,-62.496497,-3.3,4.1
2023-04-21 15:59:22,330,2.60,12.54,0.35,1.29,4.52,44.845498,-62.496497,-2.2,4.1
2023-04-21 15:59:24,332,2.61,12.57,0.34,1.26,4.50,44.845583,-62.496492,-1.0,4.1
2023-04-21 15:59:26,334,2.62,12.57,0.33,1.22,4.49,44.845665,-62.496491,-0.3,4.1
2023-04-21 15:59:28,336,2.63,12.59,0.34,1.26,4.48,44.845747,-62.496491,0.2,4.1
2023-04-21 15:59:30,338,2.65,12.57,0.34,1.27,4.43,44.845824,-62.496490,0.1,4.1
2023-04-21 15:59:32,340,2.66,12.61,0.33,1.24,4.43,44.845904,-62.496486,0.5,4.0
2023-04-21 15:59:34,342,2.67,12.57,0.33,1.24,4.43,44.845980,-62.496483,-0.5,4.0
2023-04-21 15:59:36,344,2.68,12.60,0.34,1.28,4.42,44.846055,-62.496479,-1.3,4.0
2023-04-21 15:59:38,346,2.69,12.58,0.33,1.25,4.41,44.846135,-62.496479,-1.4,4.0
2023-04-21 15:59:40,348,2.70,12.59,0.32,1.21,4.41,44.846213,-62.496474,-1.0,4.0
2023-04-21 15:59:42,350,2.71,12.60,0.34,1.29,4.40,44.846291,-62.496472,-1.2,4.0
2023-04-21 15:59:44,352,2.72,12.62,0.34,1.29,4.39,44.846361,-62.496471,-2.7,4.0
2023-04-21 15:59:46,354,2.73,12.58,0.33,1.26,4.36,44.846429,-62.496473,-4.6,4.0
2023-04-21 15:59:48,356,2.75,12.62,0.33,1.27,4.34,44.846505,-62.496474,-4.7,4.0
2023-04-21 15:59:50,358,2.76,12.61,0.33,1.26,4.36,44.846591,-62.496482,-4.7,4.0
2023-04-21 15:59:52,360,2.77,12.60,0.33,1.26,4.38,44.846682,-62.496500,-7.1,4.3
2023-04-21 15:59:54,362,2.78,12.65,0.32,1.22,4.39,44.846769,-62.496514,-7.8,4.3
2023-04-21 15:59:56,364,2.79,12.63,0.31,1.18,4.39,44.846851,-62.496523,-8.1,4.3
2023-04-21 15:59:58,366,2.80,12.62,0.32,1.21,4.40,44.846930,-62.496513,-6.9,4.3
2023-04-21 16:00:00,368,2.81,12.62,0.33,1.25,4.39,44.847009,-62.496512,-5.7,4.3
2023-04-21 16:00:02,370,2.82,12.58,0.32,1.21,4.39,44.847087,-62.496501,-2.5,4.3
2023-04-21 16:00:04,372,2.83,12.64,0.32,1.21,4.40,44.847171,-62.496500,-2.0,4.3
2023-04-21 16:00:06,374,2.84,12.63,0.32,1.20,4.44,44.847253,-62.496494,-0.4,4.3
2023-04-21 16:00:08,376,2.85,12.62,0.31,1.16,4.46,44.847336,-62.496489,1.3,4.3
2023-04-21 16:00:10,378,2.86,12.61,0.30,1.12,4.45,44.847422,-62.496484,3.6,4.3
2023-04-21 16:00:12,380,2.87,12.62,0.31,1.16,4.44,44.847503,-62.496485,4.7,4.2
2023-04-21 16:00:14,382,2.88,12.62,0.31,1.16,4.45,44.847586,-62.496487,5.5,4.2
2023-04-21 16:00:16,384,2.89,12.64,0.31,1.16,4.48,44.847672,-62.496495,6.5,4.2
2023-04-21 16:00:18,386,2.90,12.63,0.31,1.15,4.49,44.847749,-62.496501,5.4,4.2
2023-04-21 16:00:20,388,2.91,12.62,0.30,1.11,4.49,44.847819,-62.496506,4.2,4.2
2023-04-21 16:00:22,390,2.92,12.65,0.31,1.15,4.50,44.847887,-62.496500,3.3,4.2
2023-04-21 16:00:24,392,2.93,12.59,0.31,1.15,4.48,44.847960,-62.496494,3.5,4.2
2023-04-21 16:00:26,394,2.94,12.62,0.30,1.12,4.46,44.848034,-62.496490,3.5,4.2
2023-04-21 16:00:28,396,2.95,12.60,0.31,1.16,4.44,44.848108,-62.496488,3.3,4.2
2023-04-21 16:00:30,398,2.96,12.60,0.29,1.09,4.42,44.848189,-62.496495,2.7,4.2
2023-04-21 16:00:32,400,2.97,12.58,0.30,1.13,4.40,44.848267,-62.496497,1.9,4.2
2023-04-21 16:00:34,402,2.98,12.62,0.29,1.10,4.38,44.848347,-62.496502,1.8,4.2
2023-04-21 16:00:36,404,2.99,12.67,0.30,1.14,4.35,44.848426,-62.496506,1.6,4.2
2023-04-21 16:00:38,406,3.00,12.63,0.29,1.11,4.33,44.848504,-62.496509,1.3,4.2
2023-04-21 16:00:40,408,3.01,12.62,0.30,1.16,4.32,44.848582,-62.496515,0.8,4.2
2023-04-21 16:00:42,410,3.02,12.67,0.30,1.16,4.32,44.848661,-62.496520,0.3,4.2
2023-04-21 16:00:44,412,3.04,10.19,0.44,1.69,4.34,44.848743,-62.496522,0.7,4.2
2023-04-21 16:00:46,414,3.07,7.25,0.85,3.26,4.35,44.848821,-62.496522,0.0,4.2
2023-04-21 16:00:48,416,3.11,5.69,0.90,3.45,4.35,44.848901,-62.496525,0.3,4.2
2023-04-21 16:00:50,418,3.12,4.72,0.63,2.41,4.35,44.848980,-62.496528,0.4,4.2
2023-04-21 16:00:52,420,3.13,4.44,0.36,1.37,4.37,44.849059,-62.496531,-0.1,4.2
