Serial Number,WE0281117
Sample ID,00001
Start Time,2022-07-11 22:25:37 UTC
Duration,0:04:36
Total Volume (l),2.29
Distance (m),85
Peak Pressure (psi),1.2
Avg Flow (l/min),0.5
Avg Rate (mL/m),29.7
Avg Speed (m/s),0.3


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-07-11 22:26:29,52,0.42,0.23,0.50,33.81,0.23,45.741977,-122.617452,64.2,14.1
2022-07-11 22:26:31,54,0.44,0.25,0.50,35.98,0.24,45.741969,-122.617446,63.9,14.1
2022-07-11 22:26:33,56,0.46,0.28,0.50,30.53,0.28,45.741953,-122.617444,63.4,14.1
2022-07-11 22:26:35,58,0.47,0.34,0.50,29.04,0.30,45.741951,-122.617444,63.0,14.1
2022-07-11 22:26:37,60,0.49,0.34,0.50,27.18,0.32,45.741950,-122.617441,63.8,14.1
2022-07-11 22:26:39,62,0.51,0.33,0.50,26.62,0.33,45.741947,-122.617436,64.4,14.1
2022-07-11 22:26:41,64,0.52,0.40,0.50,24.08,0.37,45.741949,-122.617426,63.7,14.1
2022-07-11 22:26:43,66,0.54,0.38,0.50,20.37,0.44,45.741954,-122.617422,63.5,14.2
2022-07-11 22:26:45,68,0.56,0.32,0.50,18.65,0.45,45.741951,-122.617420,63.3,14.2
2022-07-11 22:26:47,70,0.57,0.22,0.50,18.35,0.46,45.741955,-122.617421,63.6,14.2
2022-07-11 22:26:49,72,0.59,0.22,0.50,18.29,0.47,45.741960,-122.617419,65.0,14.2
2022-07-11 22:26:51,74,0.61,0.45,0.50,16.93,0.46,45.741985,-122.617423,67.1,14.2
2022-07-11 22:26:53,76,0.62,0.36,0.50,19.46,0.41,45.741995,-122.617427,67.6,14.2
2022-07-11 22:26:55,78,0.64,0.37,0.50,20.45,0.39,45.742004,-122.617428,68.3,14.2
2022-07-11 22:26:57,80,0.66,0.23,0.50,21.24,0.39,45.742005,-122.617430,67.6,14.2
2022-07-11 22:26:59,82,0.67,0.34,0.50,20.62,0.40,45.742015,-122.617433,67.5,14.2
2022-07-11 22:27:01,84,0.69,0.28,0.50,20.29,0.38,45.742021,-122.617436,67.0,14.2
2022-07-11 22:27:03,86,0.71,0.34,0.50,24.08,0.32,45.742016,-122.617436,66.3,14.2
2022-07-11 22:27:05,88,0.72,0.41,0.50,26.21,0.31,45.742010,-122.617437,65.5,14.2
2022-07-11 22:27:07,90,0.74,0.35,0.50,26.67,0.31,45.742002,-122.617437,64.5,14.2
2022-07-11 22:27:09,92,0.76,0.26,0.50,26.64,0.30,45.741991,-122.617434,63.2,14.2
2022-07-11 22:27:11,94,0.78,0.30,0.50,28.34,0.29,45.741988,-122.617434,62.2,14.2
2022-07-11 22:27:13,96,0.79,0.30,0.50,30.29,0.27,45.741988,-122.617433,62.0,14.3
2022-07-11 22:27:15,98,0.81,0.21,0.50,31.97,0.26,45.741982,-122.617430,61.3,14.3
2022-07-11 22:27:17,100,0.83,0.28,0.50,32.74,0.24,45.741975,-122.617428,60.6,14.3
2022-07-11 22:27:19,102,0.84,0.41,0.50,36.53,0.21,45.741964,-122.617425,59.3,14.3
2022-07-11 22:27:21,104,0.86,0.32,0.50,42.54,0.19,45.741963,-122.617424,59.0,14.3
2022-07-11 22:27:23,106,0.88,0.43,0.50,43.13,0.20,45.741967,-122.617424,59.4,14.3
2022-07-11 22:27:25,108,0.89,0.38,0.50,41.10,0.20,45.741966,-122.617423,59.4,14.3
2022-07-11 22:27:27,110,0.91,0.27,0.50,41.16,0.20,45.741951,-122.617420,58.4,14.3
2022-07-11 22:27:29,112,0.92,0.50,0.49,40.80,0.19,45.741942,-122.617418,57.7,14.3
2022-07-11 22:27:31,114,0.94,0.09,0.51,46.38,0.18,45.741935,-122.617416,57.0,14.3
2022-07-11 22:27:33,116,0.96,0.41,0.49,42.38,0.21,45.741924,-122.617415,55.7,14.4
2022-07-11 22:27:35,118,0.97,0.17,0.50,39.33,0.22,45.741916,-122.617415,55.2,14.4
2022-07-11 22:27:37,120,0.99,0.24,0.50,38.30,0.22,45.741917,-122.617414,55.9,14.4
2022-07-11 22:27:39,122,1.01,0.28,0.50,38.28,0.21,45.741924,-122.617414,57.1,14.4
2022-07-11 22:27:41,124,1.02,0.36,0.50,42.96,0.19,45.741932,-122.617415,58.1,14.4
2022-07-11 22:27:43,126,1.04,0.24,0.50,44.37,0.18,45.741935,-122.617417,58.3,14.4
2022-07-11 22:27:45,128,1.06,0.32,0.50,46.97,0.18,45.741942,-122.617420,59.1,14.4
2022-07-11 22:27:47,130,1.08,0.34,0.50,47.25,0.17,45.741946,-122.617422,59.6,14.4
2022-07-11 22:27:49,132,1.09,0.27,0.50,47.76,0.17,45.741954,-122.617425,60.6,14.4
2022-07-11 22:27:51,134,1.11,0.32,0.50,48.10,0.18,45.741959,-122.617428,61.0,14.4
2022-07-11 22:27:53,136,1.13,0.39,0.50,50.29,0.16,45.741950,-122.617428,59.5,14.5
2022-07-11 22:27:55,138,1.14,0.15,0.52,58.80,0.15,45.741944,-122.617429,58.5,14.5
2022-07-11 22:27:57,140,1.16,0.42,0.49,57.17,0.14,45.741941,-122.617429,58.4,14.5
2022-07-11 22:27:59,142,1.17,0.38,0.50,59.04,0.14,45.741937,-122.617429,58.1,14.5
2022-07-11 22:28:01,144,1.19,0.30,0.50,64.98,0.14,45.741925,-122.617430,56.5,14.5
2022-07-11 22:28:03,146,1.21,0.35,0.50,54.82,0.17,45.741926,-122.617430,56.8,14.5
2022-07-11 22:28:05,148,1.22,0.21,0.50,44.62,0.20,45.741924,-122.617429,56.6,14.5
2022-07-11 22:28:07,150,1.24,0.26,0.50,41.35,0.20,45.741912,-122.617428,55.4,14.5
2022-07-11 22:28:09,152,1.26,0.18,0.50,41.20,0.21,45.741904,-122.617427,54.4,14.5
2022-07-11 22:28:11,154,1.27,0.40,0.50,40.34,0.21,45.741897,-122.617427,53.6,14.5
2022-07-11 22:28:13,156,1.29,0.33,0.50,36.46,0.25,45.741888,-122.617426,52.8,14.5
2022-07-11 22:28:15,158,1.31,0.26,0.50,31.72,0.27,45.741877,-122.617425,51.8,14.5
2022-07-11 22:28:17,160,1.32,0.41,0.50,30.29,0.28,45.741864,-122.617425,50.6,14.5
2022-07-11 22:28:19,162,1.34,0.33,0.50,28.59,0.30,45.741862,-122.617423,50.7,14.5
2022-07-11 22:28:21,164,1.36,0.25,0.50,24.11,0.37,45.741865,-122.617425,50.2,14.5
2022-07-11 22:28:23,166,1.38,0.25,0.50,23.33,0.35,45.741852,-122.617425,48.1,14.6
2022-07-11 22:28:25,168,1.39,0.22,0.50,24.30,0.34,45.741838,-122.617421,46.6,14.6
2022-07-11 22:28:27,170,1.41,0.36,0.50,24.40,0.34,45.741832,-122.617419,46.0,14.6
2022-07-11 22:28:29,172,1.43,0.33,0.50,24.59,0.32,45.741828,-122.617418,46.0,14.6
2022-07-11 22:28:31,174,1.44,0.39,0.50,23.77,0.34,45.741832,-122.617418,46.3,14.6
2022-07-11 22:28:33,176,1.46,0.40,0.50,24.13,0.34,45.741822,-122.617416,45.9,14.6
2022-07-11 22:28:35,178,1.48,0.27,0.50,25.72,0.32,45.741818,-122.617415,46.0,14.6
2022-07-11 22:28:37,180,1.49,0.26,0.50,26.68,0.31,45.741825,-122.617414,46.8,14.6
2022-07-11 22:28:39,182,1.51,0.33,0.50,27.30,0.30,45.741830,-122.617413,47.1,14.6
2022-07-11 22:28:41,184,1.53,0.35,0.50,30.64,0.26,45.741822,-122.617413,46.3,14.6
2022-07-11 22:28:43,186,1.54,0.33,0.50,29.83,0.29,45.741832,-122.617404,47.7,14.7
2022-07-11 22:28:45,188,1.56,0.40,0.50,29.28,0.28,45.741828,-122.617400,47.2,14.7
2022-07-11 22:28:47,190,1.58,0.36,0.50,30.55,0.27,45.741826,-122.617398,47.4,14.7
2022-07-11 22:28:49,192,1.59,0.24,0.50,30.14,0.28,45.741827,-122.617394,47.6,14.7
2022-07-11 22:28:51,194,1.61,0.21,0.50,32.03,0.28,45.741836,-122.617390,48.8,14.7
2022-07-11 22:28:53,196,1.63,0.19,0.50,30.89,0.27,45.741844,-122.617397,50.0,14.7
2022-07-11 22:28:55,198,1.64,0.34,0.50,29.94,0.29,45.741847,-122.617395,50.4,14.7
2022-07-11 22:28:57,200,1.66,0.36,0.50,28.12,0.29,45.741851,-122.617395,50.6,14.7
2022-07-11 22:28:59,202,1.68,0.41,0.50,28.19,0.30,45.741859,-122.617398,51.3,14.7
2022-07-11 22:29:01,204,1.69,0.51,0.50,27.97,0.30,45.741865,-122.617398,51.9,14.7
2022-07-11 22:29:03,206,1.71,0.26,0.50,29.28,0.27,45.741879,-122.617401,52.9,14.7
2022-07-11 22:29:05,208,1.73,0.26,0.50,29.83,0.28,45.741885,-122.617403,53.6,14.7
2022-07-11 22:29:07,210,1.74,0.27,0.50,29.77,0.28,45.741895,-122.617404,54.7,14.7
2022-07-11 22:29:09,212,1.76,0.28,0.50,30.18,0.28,45.741894,-122.617403,54.5,14.7
2022-07-11 22:29:11,214,1.78,0.41,0.50,29.52,0.29,45.741887,-122.617400,53.6,14.7
2022-07-11 22:29:13,216,1.79,0.34,0.50,29.01,0.29,45.741878,-122.617399,52.5,14.8
2022-07-11 22:29:15,218,1.81,0.33,0.50,29.23,0.28,45.741866,-122.617395,51.3,14.8
2022-07-11 22:29:17,220,1.83,0.29,0.50,30.23,0.28,45.741864,-122.617392,50.9,14.8
2022-07-11 22:29:19,222,1.84,0.34,0.50,30.54,0.27,45.741861,-122.617388,50.3,14.8
2022-07-11 22:29:21,224,1.86,0.30,0.50,32.43,0.24,45.741861,-122.617386,50.0,14.8
2022-07-11 22:29:23,226,1.88,0.27,0.50,33.02,0.25,45.741859,-122.617388,50.0,14.8
2022-07-11 22:29:25,228,1.89,0.35,0.50,34.01,0.25,45.741860,-122.617385,49.7,14.8
2022-07-11 22:29:27,230,1.91,0.34,0.50,32.29,0.26,45.741853,-122.617380,48.4,14.8
2022-07-11 22:29:29,232,1.93,0.43,0.50,30.68,0.29,45.741850,-122.617389,48.3,14.8
2022-07-11 22:29:31,234,1.94,0.45,0.50,28.94,0.28,45.741846,-122.617384,48.0,14.8
2022-07-11 22:29:33,236,1.96,0.40,0.50,28.30,0.30,45.741853,-122.617383,48.5,14.9
2022-07-11 22:29:35,238,1.98,0.15,0.51,26.50,0.33,45.741860,-122.617379,49.2,14.9
2022-07-11 22:29:37,240,1.99,0.38,0.49,24.89,0.33,45.741871,-122.617375,50.1,14.9
2022-07-11 22:29:39,242,2.01,0.18,0.50,24.47,0.35,45.741882,-122.617378,51.5,14.9
2022-07-11 22:29:41,244,2.03,0.31,0.50,24.69,0.34,45.741884,-122.617371,51.3,14.9
2022-07-11 22:29:43,246,2.04,0.34,0.50,25.26,0.32,45.741888,-122.617369,51.7,14.9
2022-07-11 22:29:45,248,2.06,0.48,0.50,24.44,0.35,45.741897,-122.617363,52.5,14.9
2022-07-11 22:29:47,250,2.08,0.33,0.50,23.80,0.37,45.741903,-122.617359,53.2,14.9
2022-07-11 22:29:49,252,2.09,0.28,0.50,23.42,0.34,45.741911,-122.617360,54.2,14.9
2022-07-11 22:29:51,254,2.11,0.21,0.50,25.63,0.32,45.741917,-122.617358,55.2,14.9
2022-07-11 22:29:53,256,2.13,0.41,0.50,26.21,0.30,45.741919,-122.617356,55.4,14.9
2022-07-11 22:29:55,258,2.14,0.43,0.50,29.20,0.28,45.741917,-122.617350,55.0,14.9
2022-07-11 22:29:57,260,2.16,0.36,0.50,29.12,0.29,45.741915,-122.617347,54.8,14.9
2022-07-11 22:29:59,262,2.18,0.31,0.50,30.21,0.27,45.741913,-122.617347,54.6,14.9
2022-07-11 22:30:01,264,2.19,0.33,0.50,31.85,0.27,45.741909,-122.617351,54.8,14.9
2022-07-11 22:30:03,266,2.21,0.31,0.50,30.01,0.27,45.741908,-122.617352,55.1,15.0
2022-07-11 22:30:05,268,2.23,0.37,0.50,33.58,0.24,45.741913,-122.617350,55.9,15.0
2022-07-11 22:30:07,270,2.24,0.39,0.50,34.31,0.23,45.741915,-122.617347,56.1,15.0
2022-07-11 22:30:09,272,2.26,0.38,0.50,35.53,0.24,45.741912,-122.617358,56.2,15.0
2022-07-11 22:30:11,274,2.28,0.43,0.50,35.10,0.25,45.741920,-122.617367,56.1,15.0
2022-07-11 22:30:13,276,2.29,0.35,0.50,33.39,0.25,45.741920,-122.617365,55.7,15.0
