Serial Number,WE0281117
Sample ID,00007
Start Time,2023-04-21 11:52:58 UTC
Duration,0:04:40
Total Volume (l),2.84
Distance (m),158
Peak Pressure (psi),12.1
Avg Flow (l/min),0.6
Avg Rate (mL/m),18.2
Avg Speed (m/s),0.6


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 11:53:28,30,0.21,11.32,0.92,27.84,0.55,44.665578,-62.347216,8.7,6.4
2023-04-21 11:53:30,32,0.23,11.34,0.90,28.41,0.53,44.665572,-62.347215,8.0,6.4
2023-04-21 11:53:32,34,0.27,11.31,0.89,29.35,0.51,44.665583,-62.347212,7.8,6.4
2023-04-21 11:53:34,36,0.29,11.32,0.87,28.33,0.51,44.665578,-62.347205,7.6,6.4
2023-04-21 11:53:36,38,0.32,11.36,0.87,27.67,0.52,44.665572,-62.347208,7.9,6.4
2023-04-21 11:53:38,40,0.35,11.34,0.85,26.84,0.53,44.665554,-62.347215,8.2,6.4
2023-04-21 11:53:40,42,0.38,11.30,0.84,26.65,0.53,44.665544,-62.347220,8.5,6.4
2023-04-21 11:53:42,44,0.41,11.31,0.83,25.61,0.54,44.665537,-62.347215,8.0,6.4
2023-04-21 11:53:44,46,0.44,11.27,0.83,25.97,0.53,44.665533,-62.347218,7.9,6.4
2023-04-21 11:53:46,48,0.46,11.28,0.82,27.11,0.50,44.665535,-62.347217,7.7,6.4
2023-04-21 11:53:48,50,0.49,11.29,0.81,27.19,0.50,44.665519,-62.347210,9.1,6.5
2023-04-21 11:53:50,52,0.52,11.35,0.82,24.87,0.55,44.665499,-62.347211,9.3,6.5
2023-04-21 11:53:52,54,0.54,11.33,0.80,22.98,0.58,44.665461,-62.347214,9.4,6.5
2023-04-21 11:53:54,56,0.57,11.32,0.80,22.18,0.60,44.665457,-62.347212,7.8,6.5
2023-04-21 11:53:56,58,0.60,11.36,0.80,21.77,0.61,44.665452,-62.347212,7.0,6.5
2023-04-21 11:53:58,60,0.62,11.31,0.79,22.10,0.60,44.665421,-62.347215,6.7,6.5
2023-04-21 11:54:00,62,0.65,11.29,0.78,21.60,0.60,44.665404,-62.347214,5.2,6.5
2023-04-21 11:54:02,64,0.67,11.27,0.78,20.10,0.65,44.665410,-62.347212,5.4,6.5
2023-04-21 11:54:04,66,0.70,11.27,0.77,18.33,0.70,44.665406,-62.347209,5.0,6.5
2023-04-21 11:54:06,68,0.73,11.25,0.75,16.64,0.75,44.665397,-62.347216,5.2,6.5
2023-04-21 11:54:08,70,0.75,11.29,0.76,17.06,0.74,44.665402,-62.347220,5.2,6.5
2023-04-21 11:54:10,72,0.78,11.20,0.75,18.33,0.68,44.665432,-62.347211,5.1,6.5
2023-04-21 11:54:12,74,0.80,11.22,0.75,17.50,0.71,44.665399,-62.347218,3.7,6.5
2023-04-21 11:54:14,76,0.83,11.20,0.74,16.49,0.75,44.665376,-62.347226,6.5,6.5
2023-04-21 11:54:16,78,0.85,11.22,0.74,16.50,0.75,44.665379,-62.347214,7.1,6.5
2023-04-21 11:54:18,80,0.88,11.20,0.74,15.46,0.80,44.665376,-62.347211,7.2,6.5
2023-04-21 11:54:20,82,0.90,11.26,0.73,15.25,0.80,44.665373,-62.347198,8.0,6.5
2023-04-21 11:54:22,84,0.92,11.14,0.72,16.06,0.75,44.665377,-62.347189,8.6,6.5
2023-04-21 11:54:24,86,0.95,11.21,0.73,16.67,0.73,44.665387,-62.347182,4.2,6.5
2023-04-21 11:54:26,88,0.97,11.13,0.72,17.13,0.70,44.665382,-62.347172,3.0,6.5
2023-04-21 11:54:28,90,1.00,11.09,0.73,15.30,0.79,44.665384,-62.347160,3.0,6.5
2023-04-21 11:54:30,92,1.02,11.28,0.74,14.46,0.85,44.665394,-62.347149,4.0,6.5
2023-04-21 11:54:32,94,1.05,11.29,0.73,15.29,0.80,44.665393,-62.347145,4.7,6.5
2023-04-21 11:54:34,96,1.07,11.18,0.71,16.80,0.70,44.665393,-62.347136,4.0,6.5
2023-04-21 11:54:36,98,1.09,11.24,0.72,17.73,0.68,44.665383,-62.347135,6.0,6.5
2023-04-21 11:54:38,100,1.12,11.30,0.73,18.50,0.66,44.665371,-62.347134,5.8,6.5
2023-04-21 11:54:40,102,1.14,11.30,0.70,17.09,0.68,44.665361,-62.347129,4.8,6.5
2023-04-21 11:54:42,104,1.17,11.28,0.73,18.05,0.67,44.665360,-62.347122,3.5,6.5
2023-04-21 11:54:44,106,1.19,11.34,0.74,18.79,0.66,44.665350,-62.347119,3.5,6.5
2023-04-21 11:54:46,108,1.22,11.32,0.72,17.77,0.68,44.665346,-62.347112,2.9,6.5
2023-04-21 11:54:48,110,1.24,11.20,0.70,20.35,0.57,44.665341,-62.347104,2.0,6.5
2023-04-21 11:54:50,112,1.26,11.32,0.73,22.09,0.55,44.665335,-62.347103,1.8,6.5
2023-04-21 11:54:52,114,1.29,11.38,0.72,21.32,0.56,44.665328,-62.347105,0.8,6.5
2023-04-21 11:54:54,116,1.31,11.37,0.69,19.95,0.58,44.665336,-62.347099,1.2,6.5
2023-04-21 11:54:56,118,1.33,11.25,0.70,20.09,0.58,44.665332,-62.347087,1.1,6.5
2023-04-21 11:54:58,120,1.36,11.44,0.70,17.88,0.65,44.665349,-62.347086,1.5,6.5
2023-04-21 11:55:00,122,1.38,11.42,0.66,17.69,0.62,44.665333,-62.347090,2.9,6.5
2023-04-21 11:55:02,124,1.40,11.47,0.67,18.26,0.61,44.665324,-62.347091,4.7,6.5
2023-04-21 11:55:04,126,1.43,11.52,0.70,19.46,0.60,44.665312,-62.347099,4.3,6.5
2023-04-21 11:55:06,128,1.45,11.53,0.69,18.05,0.64,44.665292,-62.347106,5.4,6.5
2023-04-21 11:55:08,130,1.47,11.59,0.68,17.69,0.64,44.665286,-62.347106,5.6,6.5
2023-04-21 11:55:10,132,1.49,11.48,0.68,18.14,0.62,44.665288,-62.347100,4.7,6.5
2023-04-21 11:55:12,134,1.52,11.64,0.68,18.40,0.62,44.665280,-62.347104,4.5,6.5
2023-04-21 11:55:14,136,1.54,11.67,0.68,18.11,0.63,44.665265,-62.347106,4.8,6.5
2023-04-21 11:55:16,138,1.56,11.62,0.67,16.74,0.67,44.665247,-62.347099,5.0,6.5
2023-04-21 11:55:18,140,1.59,11.68,0.69,19.78,0.58,44.665241,-62.347101,4.4,4.9
2023-04-21 11:55:20,142,1.61,11.65,0.62,17.02,0.61,44.665233,-62.347099,3.9,4.9
2023-04-21 11:55:22,144,1.63,11.74,0.64,17.32,0.62,44.665224,-62.347097,2.3,4.9
2023-04-21 11:55:24,146,1.65,11.74,0.67,18.67,0.60,44.665213,-62.347101,4.3,4.9
2023-04-21 11:55:26,148,1.67,11.75,0.67,20.66,0.54,44.665204,-62.347101,5.5,4.9
2023-04-21 11:55:28,150,1.69,11.76,0.65,20.32,0.53,44.665195,-62.347096,6.4,4.9
2023-04-21 11:55:30,152,1.72,11.77,0.65,20.40,0.53,44.665196,-62.347095,6.6,4.9
2023-04-21 11:55:32,154,1.74,11.70,0.64,20.49,0.52,44.665193,-62.347099,6.7,4.9
2023-04-21 11:55:34,156,1.76,11.80,0.65,22.19,0.49,44.665185,-62.347095,7.1,4.9
2023-04-21 11:55:36,158,1.78,11.80,0.65,23.94,0.45,44.665178,-62.347091,6.8,4.9
2023-04-21 11:55:38,160,1.80,11.78,0.65,24.34,0.45,44.665171,-62.347087,6.9,4.9
2023-04-21 11:55:40,162,1.82,11.80,0.64,24.15,0.44,44.665164,-62.347083,7.0,4.9
2023-04-21 11:55:42,164,1.84,11.87,0.63,25.43,0.41,44.665161,-62.347079,7.7,4.9
2023-04-21 11:55:44,166,1.87,11.89,0.63,26.28,0.40,44.665161,-62.347067,7.4,4.9
2023-04-21 11:55:46,168,1.89,11.91,0.63,25.78,0.41,44.665151,-62.347068,6.4,4.9
2023-04-21 11:55:48,170,1.91,11.89,0.62,24.53,0.42,44.665145,-62.347066,5.6,4.9
2023-04-21 11:55:50,172,1.93,11.86,0.62,25.03,0.41,44.665141,-62.347065,4.6,4.9
2023-04-21 11:55:52,174,1.95,11.86,0.63,25.99,0.40,44.665139,-62.347067,4.0,4.9
2023-04-21 11:55:54,176,1.97,11.82,0.61,23.29,0.44,44.665133,-62.347060,4.8,4.9
2023-04-21 11:55:56,178,1.99,11.84,0.61,23.18,0.44,44.665126,-62.347057,4.8,4.9
2023-04-21 11:55:58,180,2.01,11.85,0.62,24.07,0.43,44.665121,-62.347055,4.3,4.9
2023-04-21 11:56:00,182,2.03,11.85,0.58,24.32,0.40,44.665113,-62.347052,3.7,4.9
2023-04-21 11:56:02,184,2.05,11.87,0.58,22.85,0.42,44.665110,-62.347050,4.8,4.9
2023-04-21 11:56:04,186,2.07,11.88,0.60,23.60,0.42,44.665100,-62.347056,3.7,4.9
2023-04-21 11:56:06,188,2.09,11.93,0.57,21.57,0.44,44.665098,-62.347057,3.6,4.9
2023-04-21 11:56:08,190,2.11,11.87,0.53,18.65,0.47,44.665092,-62.347047,3.9,4.9
2023-04-21 11:56:10,192,2.13,11.93,0.57,19.77,0.48,44.665093,-62.347051,4.0,4.9
2023-04-21 11:56:12,194,2.14,11.91,0.56,18.52,0.50,44.665085,-62.347052,5.2,4.9
2023-04-21 11:56:14,196,2.16,11.97,0.56,19.84,0.47,44.665075,-62.347054,4.5,4.9
2023-04-21 11:56:16,198,2.18,11.98,0.57,19.93,0.48,44.665069,-62.347054,4.3,4.9
2023-04-21 11:56:18,200,2.20,11.94,0.57,19.74,0.48,44.665064,-62.347052,4.0,4.9
2023-04-21 11:56:20,202,2.22,11.94,0.57,18.44,0.52,44.665055,-62.347051,2.3,4.9
2023-04-21 11:56:22,204,2.24,11.94,0.55,17.97,0.51,44.665044,-62.347051,2.5,4.9
2023-04-21 11:56:24,206,2.26,12.01,0.56,18.09,0.52,44.665035,-62.347050,2.7,4.9
2023-04-21 11:56:26,208,2.28,11.97,0.56,18.50,0.50,44.665030,-62.347050,1.9,4.9
2023-04-21 11:56:28,210,2.29,11.92,0.53,18.51,0.48,44.665021,-62.347050,1.6,4.9
2023-04-21 11:56:30,212,2.31,11.89,0.52,18.58,0.47,44.665014,-62.347051,2.3,4.9
2023-04-21 11:56:32,214,2.33,11.95,0.55,19.28,0.48,44.665010,-62.347053,2.5,4.9
2023-04-21 11:56:34,216,2.35,11.98,0.53,18.49,0.48,44.665004,-62.347060,2.0,4.9
2023-04-21 11:56:36,218,2.36,11.94,0.50,16.92,0.49,44.665006,-62.347056,3.3,4.9
2023-04-21 11:56:38,220,2.38,12.03,0.53,17.91,0.49,44.665003,-62.347056,2.2,4.9
2023-04-21 11:56:40,222,2.40,12.06,0.53,18.62,0.47,44.664999,-62.347064,2.0,4.9
2023-04-21 11:56:42,224,2.41,12.04,0.49,16.40,0.50,44.664991,-62.347062,3.0,4.9
2023-04-21 11:56:44,226,2.43,12.09,0.52,16.53,0.52,44.664986,-62.347069,3.2,4.9
2023-04-21 11:56:46,228,2.45,12.02,0.52,16.29,0.53,44.664985,-62.347071,3.4,4.9
2023-04-21 11:56:48,230,2.47,12.05,0.50,14.63,0.57,44.665004,-62.347054,3.0,4.9
2023-04-21 11:56:50,232,2.48,12.08,0.50,14.29,0.58,44.665000,-62.347049,3.0,4.9
2023-04-21 11:56:52,234,2.50,12.08,0.52,15.84,0.55,44.664995,-62.347045,1.1,4.9
2023-04-21 11:56:54,236,2.52,12.03,0.49,14.92,0.55,44.664992,-62.347045,-0.2,4.9
2023-04-21 11:56:56,238,2.53,12.07,0.50,15.49,0.54,44.664983,-62.347039,0.6,4.9
2023-04-21 11:56:58,240,2.55,12.06,0.50,15.19,0.55,44.664974,-62.347040,2.4,4.9
2023-04-21 11:57:00,242,2.57,12.04,0.51,16.18,0.53,44.664966,-62.347039,2.9,4.9
2023-04-21 11:57:02,244,2.58,12.07,0.48,16.24,0.49,44.664959,-62.347032,1.8,4.9
2023-04-21 11:57:04,246,2.60,12.06,0.49,18.48,0.44,44.664956,-62.347029,3.7,4.9
2023-04-21 11:57:06,248,2.62,12.06,0.49,17.79,0.46,44.664946,-62.347031,3.2,4.9
2023-04-21 11:57:08,250,2.63,12.08,0.47,18.71,0.42,44.664939,-62.347036,3.0,4.9
2023-04-21 11:57:10,252,2.65,12.06,0.46,17.19,0.45,44.664926,-62.347038,2.3,4.9
2023-04-21 11:57:12,254,2.66,12.13,0.48,17.16,0.47,44.664918,-62.347045,1.3,4.9
2023-04-21 11:57:14,256,2.68,12.08,0.48,16.22,0.49,44.664911,-62.347036,0.8,4.9
2023-04-21 11:57:16,258,2.69,12.05,0.44,14.65,0.50,44.664905,-62.347034,1.1,4.9
2023-04-21 11:57:18,260,2.71,11.99,0.42,13.84,0.51,44.664898,-62.347030,0.8,4.9
2023-04-21 11:57:20,262,2.72,12.00,0.41,13.03,0.52,44.664897,-62.347026,0.5,4.9
2023-04-21 11:57:22,264,2.73,12.04,0.41,12.84,0.53,44.664886,-62.347031,0.2,4.9
2023-04-21 11:57:24,266,2.75,11.99,0.41,11.74,0.58,44.664877,-62.347033,0.7,4.9
2023-04-21 11:57:26,268,2.76,12.03,0.42,12.23,0.57,44.664871,-62.347039,2.3,4.9
2023-04-21 11:57:28,270,2.77,12.13,0.41,12.04,0.57,44.664871,-62.347035,2.4,4.9
2023-04-21 11:57:30,272,2.79,11.98,0.39,12.31,0.53,44.664866,-62.347033,0.6,4.9
2023-04-21 11:57:32,274,2.80,11.99,0.41,13.52,0.51,44.664867,-62.347035,3.6,4.9
2023-04-21 11:57:34,276,2.82,11.95,0.42,14.52,0.48,44.664857,-62.347034,4.3,4.9
2023-04-21 11:57:36,278,2.83,11.99,0.43,14.25,0.50,44.664850,-62.347025,3.4,4.9
2023-04-21 11:57:38,280,2.84,11.96,0.41,13.53,0.51,44.664845,-62.347024,3.9,4.9
