"","station_name","date","receiver","description","data","rcv_serial_no","deploy_date","recover_date","dep_lat","dep_long","the_geom","catalognumber"
"5665","V2LSCF-N6",2015-05-17,"VR2AR-545767","Maximum temperature",-0.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5666","V2LSCF-N6",2015-05-17,"VR2AR-545767","Minimum temperature",-0.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5667","V2LSCF-N6",2015-05-17,"VR2AR-545767","Average temperature",-0.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5668","V2LSCF-N6",2015-05-17,"VR2AR-545767","Temperature",-0.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5669","V2LSCF-N6",2015-05-18,"VR2AR-545767","Maximum temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5670","V2LSCF-N6",2015-05-18,"VR2AR-545767","Average temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5671","V2LSCF-N6",2015-05-18,"VR2AR-545767","Minimum temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5672","V2LSCF-N6",2015-05-18,"VR2AR-545767","Temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5673","V2LSCF-N6",2015-05-19,"VR2AR-545767","Temperature",-0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5674","V2LSCF-N6",2015-05-19,"VR2AR-545767","Minimum temperature",-0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5675","V2LSCF-N6",2015-05-19,"VR2AR-545767","Average temperature",-0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5676","V2LSCF-N6",2015-05-19,"VR2AR-545767","Maximum temperature",-0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5677","V2LSCF-N6",2015-05-20,"VR2AR-545767","Temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5678","V2LSCF-N6",2015-05-20,"VR2AR-545767","Average temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5679","V2LSCF-N6",2015-05-20,"VR2AR-545767","Minimum temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5680","V2LSCF-N6",2015-05-20,"VR2AR-545767","Maximum temperature",-0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5681","V2LSCF-N6",2015-05-21,"VR2AR-545767","Average temperature",-0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5682","V2LSCF-N6",2015-05-21,"VR2AR-545767","Temperature",-0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5683","V2LSCF-N6",2015-05-21,"VR2AR-545767","Minimum temperature",-0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5684","V2LSCF-N6",2015-05-21,"VR2AR-545767","Maximum temperature",-0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5685","V2LSCF-N6",2015-05-22,"VR2AR-545767","Average temperature",-0.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5686","V2LSCF-N6",2015-05-22,"VR2AR-545767","Maximum temperature",-0.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5687","V2LSCF-N6",2015-05-22,"VR2AR-545767","Minimum temperature",-0.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5688","V2LSCF-N6",2015-05-22,"VR2AR-545767","Temperature",-0.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5689","V2LSCF-N6",2015-05-23,"VR2AR-545767","Temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5690","V2LSCF-N6",2015-05-23,"VR2AR-545767","Average temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5691","V2LSCF-N6",2015-05-23,"VR2AR-545767","Minimum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5692","V2LSCF-N6",2015-05-23,"VR2AR-545767","Maximum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5693","V2LSCF-N6",2015-05-24,"VR2AR-545767","Temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5694","V2LSCF-N6",2015-05-24,"VR2AR-545767","Minimum temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5695","V2LSCF-N6",2015-05-24,"VR2AR-545767","Average temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5696","V2LSCF-N6",2015-05-24,"VR2AR-545767","Maximum temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5697","V2LSCF-N6",2015-05-25,"VR2AR-545767","Average temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5698","V2LSCF-N6",2015-05-25,"VR2AR-545767","Minimum temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5699","V2LSCF-N6",2015-05-25,"VR2AR-545767","Temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5700","V2LSCF-N6",2015-05-25,"VR2AR-545767","Maximum temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5701","V2LSCF-N6",2015-05-26,"VR2AR-545767","Maximum temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5702","V2LSCF-N6",2015-05-26,"VR2AR-545767","Temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5703","V2LSCF-N6",2015-05-26,"VR2AR-545767","Minimum temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5704","V2LSCF-N6",2015-05-26,"VR2AR-545767","Average temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5705","V2LSCF-N6",2015-05-27,"VR2AR-545767","Temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5706","V2LSCF-N6",2015-05-27,"VR2AR-545767","Maximum temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5707","V2LSCF-N6",2015-05-27,"VR2AR-545767","Average temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5708","V2LSCF-N6",2015-05-27,"VR2AR-545767","Minimum temperature",-0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5709","V2LSCF-N6",2015-05-28,"VR2AR-545767","Temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5710","V2LSCF-N6",2015-05-28,"VR2AR-545767","Average temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5711","V2LSCF-N6",2015-05-28,"VR2AR-545767","Minimum temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5712","V2LSCF-N6",2015-05-28,"VR2AR-545767","Maximum temperature",0,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5713","V2LSCF-N6",2015-05-29,"VR2AR-545767","Maximum temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5714","V2LSCF-N6",2015-05-29,"VR2AR-545767","Temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5715","V2LSCF-N6",2015-05-29,"VR2AR-545767","Average temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5716","V2LSCF-N6",2015-05-29,"VR2AR-545767","Minimum temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5717","V2LSCF-N6",2015-05-30,"VR2AR-545767","Minimum temperature",1.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5718","V2LSCF-N6",2015-05-30,"VR2AR-545767","Average temperature",1.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5719","V2LSCF-N6",2015-05-30,"VR2AR-545767","Maximum temperature",1.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5720","V2LSCF-N6",2015-05-30,"VR2AR-545767","Temperature",1.4,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5721","V2LSCF-N6",2015-05-31,"VR2AR-545767","Minimum temperature",0.6,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5722","V2LSCF-N6",2015-05-31,"VR2AR-545767","Temperature",0.6,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5723","V2LSCF-N6",2015-05-31,"VR2AR-545767","Average temperature",0.6,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5724","V2LSCF-N6",2015-05-31,"VR2AR-545767","Maximum temperature",0.6,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5725","V2LSCF-N6",2015-06-01,"VR2AR-545767","Maximum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5726","V2LSCF-N6",2015-06-01,"VR2AR-545767","Minimum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5727","V2LSCF-N6",2015-06-01,"VR2AR-545767","Temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5728","V2LSCF-N6",2015-06-01,"VR2AR-545767","Average temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5729","V2LSCF-N6",2015-06-02,"VR2AR-545767","Maximum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5730","V2LSCF-N6",2015-06-02,"VR2AR-545767","Temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5731","V2LSCF-N6",2015-06-02,"VR2AR-545767","Minimum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5732","V2LSCF-N6",2015-06-02,"VR2AR-545767","Average temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5733","V2LSCF-N6",2015-06-03,"VR2AR-545767","Average temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5734","V2LSCF-N6",2015-06-03,"VR2AR-545767","Minimum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5735","V2LSCF-N6",2015-06-03,"VR2AR-545767","Maximum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5736","V2LSCF-N6",2015-06-03,"VR2AR-545767","Temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5737","V2LSCF-N6",2015-06-04,"VR2AR-545767","Maximum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5738","V2LSCF-N6",2015-06-04,"VR2AR-545767","Minimum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5739","V2LSCF-N6",2015-06-04,"VR2AR-545767","Average temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5740","V2LSCF-N6",2015-06-04,"VR2AR-545767","Temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5741","V2LSCF-N6",2015-06-05,"VR2AR-545767","Minimum temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5742","V2LSCF-N6",2015-06-05,"VR2AR-545767","Maximum temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5743","V2LSCF-N6",2015-06-05,"VR2AR-545767","Temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5744","V2LSCF-N6",2015-06-05,"VR2AR-545767","Average temperature",0.3,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5745","V2LSCF-N6",2015-06-06,"VR2AR-545767","Minimum temperature",0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5746","V2LSCF-N6",2015-06-06,"VR2AR-545767","Temperature",0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5747","V2LSCF-N6",2015-06-06,"VR2AR-545767","Average temperature",0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5748","V2LSCF-N6",2015-06-06,"VR2AR-545767","Maximum temperature",0.7,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5749","V2LSCF-N6",2015-06-07,"VR2AR-545767","Temperature",1.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5750","V2LSCF-N6",2015-06-07,"VR2AR-545767","Average temperature",1.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5751","V2LSCF-N6",2015-06-07,"VR2AR-545767","Minimum temperature",1.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5752","V2LSCF-N6",2015-06-07,"VR2AR-545767","Maximum temperature",1.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5753","V2LSCF-N6",2015-06-08,"VR2AR-545767","Average temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5754","V2LSCF-N6",2015-06-08,"VR2AR-545767","Maximum temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5755","V2LSCF-N6",2015-06-08,"VR2AR-545767","Minimum temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5756","V2LSCF-N6",2015-06-08,"VR2AR-545767","Temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5757","V2LSCF-N6",2015-06-09,"VR2AR-545767","Average temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5758","V2LSCF-N6",2015-06-09,"VR2AR-545767","Minimum temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5759","V2LSCF-N6",2015-06-09,"VR2AR-545767","Temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5760","V2LSCF-N6",2015-06-09,"VR2AR-545767","Maximum temperature",0.9,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5761","V2LSCF-N6",2015-06-10,"VR2AR-545767","Minimum temperature",1.2,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5762","V2LSCF-N6",2015-06-10,"VR2AR-545767","Maximum temperature",1.2,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5763","V2LSCF-N6",2015-06-10,"VR2AR-545767","Average temperature",1.2,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5764","V2LSCF-N6",2015-06-10,"VR2AR-545767","Temperature",1.2,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5765","V2LSCF-N6",2015-06-11,"VR2AR-545767","Average temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5766","V2LSCF-N6",2015-06-11,"VR2AR-545767","Minimum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5767","V2LSCF-N6",2015-06-11,"VR2AR-545767","Maximum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5768","V2LSCF-N6",2015-06-11,"VR2AR-545767","Temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5769","V2LSCF-N6",2015-06-12,"VR2AR-545767","Minimum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5770","V2LSCF-N6",2015-06-12,"VR2AR-545767","Temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5771","V2LSCF-N6",2015-06-12,"VR2AR-545767","Average temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5772","V2LSCF-N6",2015-06-12,"VR2AR-545767","Maximum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5773","V2LSCF-N6",2015-06-13,"VR2AR-545767","Minimum temperature",1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5774","V2LSCF-N6",2015-06-13,"VR2AR-545767","Temperature",1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5775","V2LSCF-N6",2015-06-13,"VR2AR-545767","Average temperature",1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5776","V2LSCF-N6",2015-06-13,"VR2AR-545767","Maximum temperature",1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5777","V2LSCF-N6",2015-06-14,"VR2AR-545767","Minimum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5778","V2LSCF-N6",2015-06-14,"VR2AR-545767","Temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5779","V2LSCF-N6",2015-06-14,"VR2AR-545767","Average temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5780","V2LSCF-N6",2015-06-14,"VR2AR-545767","Maximum temperature",0.8,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5781","V2LSCF-N6",2015-06-15,"VR2AR-545767","Average temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5782","V2LSCF-N6",2015-06-15,"VR2AR-545767","Maximum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5783","V2LSCF-N6",2015-06-15,"VR2AR-545767","Minimum temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5784","V2LSCF-N6",2015-06-15,"VR2AR-545767","Temperature",0.5,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
"5785","V2LSCF-N6",2015-06-16,"VR2AR-545767","Maximum temperature",0.1,545767,2015-05-11,2016-04-17 17:05:00,46.1965,-59.16483,"POINT (-59.16483 46.1965)","V2LSCF-N6-VR2AR-545767-1"
