"","animal_id","bin_timestamp","latitude","longitude","record_type"
"1","SABMPA-MPA-SAB-0008",2017-06-20 21:45:32,46.03004,-59.169,"detection"
"2","SABMPA-MPA-SAB-0008",2017-06-20 21:45:32,46.03005,-59.16842,"detection"
"3","SABMPA-MPA-SAB-0008",2017-06-20 21:45:32,46.03008,-59.1666,"detection"
"4","SABMPA-MPA-SAB-0008",2017-06-20 21:45:32,46.03009,-59.16604,"detection"
"5","SABMPA-MPA-SAB-0008",2017-06-21 21:45:32,46.0300830334379,-59.1660567462252,"interpolated"
"6","SABMPA-MPA-SAB-0008",2017-06-22 21:45:32,46.0300745441011,-59.1660771528972,"interpolated"
"7","SABMPA-MPA-SAB-0008",2017-06-23 21:45:32,46.0300660547642,-59.1660975595691,"interpolated"
"8","SABMPA-MPA-SAB-0008",2017-06-24 21:45:32,46.0300575654274,-59.1661179662411,"interpolated"
"9","SABMPA-MPA-SAB-0008",2017-06-25 21:45:32,46.0300490760905,-59.166138372913,"interpolated"
"10","SABMPA-MPA-SAB-0008",2017-06-26 21:45:32,46.0300405867537,-59.166158779585,"interpolated"
"11","SABMPA-MPA-SAB-0008",2017-06-27 21:45:32,46.0300320974168,-59.166179186257,"interpolated"
"12","SABMPA-MPA-SAB-0008",2017-06-28 21:45:32,46.03002360808,-59.1661995929289,"interpolated"
"13","SABMPA-MPA-SAB-0008",2017-06-29 21:45:32,46.0300151187431,-59.1662199996009,"interpolated"
"14","SABMPA-MPA-SAB-0008",2017-06-30 21:45:32,46.0300066294062,-59.1662404062729,"interpolated"
"15","SABMPA-MPA-SAB-0008",2017-07-01 21:45:32,46.0299981400694,-59.1662608129448,"interpolated"
"16","SABMPA-MPA-SAB-0008",2017-07-02 21:45:32,46.0299896507325,-59.1662812196168,"interpolated"
"17","SABMPA-MPA-SAB-0008",2017-07-03 21:45:32,46.0299811613957,-59.1663016262888,"interpolated"
"18","SABMPA-MPA-SAB-0008",2017-07-04 21:45:32,46.0299726720588,-59.1663220329607,"interpolated"
"19","SABMPA-MPA-SAB-0008",2017-07-05 21:45:32,46.029964182722,-59.1663424396327,"interpolated"
"20","SABMPA-MPA-SAB-0008",2017-07-06 21:45:32,46.0299556933851,-59.1663628463047,"interpolated"
"21","SABMPA-MPA-SAB-0008",2017-07-07 21:45:32,46.0299472040483,-59.1663832529766,"interpolated"
"22","SABMPA-MPA-SAB-0008",2017-07-08 21:45:32,46.0299387147114,-59.1664036596486,"interpolated"
"23","SABMPA-MPA-SAB-0008",2017-07-09 21:45:32,46.0299302253745,-59.1664240663206,"interpolated"
"24","SABMPA-MPA-SAB-0008",2017-07-10 21:45:32,46.0299217360377,-59.1664444729925,"interpolated"
"25","SABMPA-MPA-SAB-0008",2017-07-11 21:45:32,46.0299132467008,-59.1664648796645,"interpolated"
"26","SABMPA-MPA-SAB-0008",2017-07-12 21:45:32,46.029904757364,-59.1664852863365,"interpolated"
"27","SABMPA-MPA-SAB-0008",2017-07-13 21:45:32,46.0298962680271,-59.1665056930084,"interpolated"
"28","SABMPA-MPA-SAB-0008",2017-07-14 21:45:32,46.0298877786903,-59.1665260996804,"interpolated"
"29","SABMPA-MPA-SAB-0008",2017-07-15 21:45:32,46.0298792893534,-59.1665465063524,"interpolated"
"30","SABMPA-MPA-SAB-0008",2017-07-16 21:45:32,46.0298708000166,-59.1665669130243,"interpolated"
"31","SABMPA-MPA-SAB-0008",2017-07-17 21:45:32,46.0298623106797,-59.1665873196963,"interpolated"
"32","SABMPA-MPA-SAB-0008",2017-07-18 21:45:32,46.0298538213429,-59.1666077263683,"interpolated"
"33","SABMPA-MPA-SAB-0008",2017-07-19 21:45:32,46.029845332006,-59.1666281330402,"interpolated"
"34","SABMPA-MPA-SAB-0008",2017-07-20 21:45:32,46.0298368426691,-59.1666485397122,"interpolated"
"35","SABMPA-MPA-SAB-0008",2017-07-21 21:45:32,46.0298283533323,-59.1666689463842,"interpolated"
"36","SABMPA-MPA-SAB-0008",2017-07-22 21:45:32,46.0298198639954,-59.1666893530561,"interpolated"
"37","SABMPA-MPA-SAB-0008",2017-07-23 21:45:32,46.0298113746586,-59.1667097597281,"interpolated"
"38","SABMPA-MPA-SAB-0008",2017-07-24 21:45:32,46.0298028853217,-59.1667301664001,"interpolated"
"39","SABMPA-MPA-SAB-0008",2017-07-25 21:45:32,46.0297943959849,-59.166750573072,"interpolated"
"40","SABMPA-MPA-SAB-0008",2017-07-26 21:45:32,46.029785906648,-59.166770979744,"interpolated"
"41","SABMPA-MPA-SAB-0008",2017-07-27 21:45:32,46.0297774173112,-59.1667913864159,"interpolated"
"42","SABMPA-MPA-SAB-0008",2017-07-28 21:45:32,46.0297689279743,-59.1668117930879,"interpolated"
"43","SABMPA-MPA-SAB-0008",2017-07-29 21:45:32,46.0297604386374,-59.1668321997599,"interpolated"
"44","SABMPA-MPA-SAB-0008",2017-07-30 21:45:32,46.0297519493006,-59.1668526064318,"interpolated"
"45","SABMPA-MPA-SAB-0008",2017-07-31 21:45:32,46.0297434599637,-59.1668730131038,"interpolated"
"46","SABMPA-MPA-SAB-0008",2017-08-01 21:45:32,46.0297349706269,-59.1668934197758,"interpolated"
"47","SABMPA-MPA-SAB-0008",2017-08-02 21:45:32,46.02972648129,-59.1669138264477,"interpolated"
"48","SABMPA-MPA-SAB-0008",2017-08-03 21:45:32,46.0297179919532,-59.1669342331197,"interpolated"
"49","SABMPA-MPA-SAB-0008",2017-08-04 21:45:32,46.0297095026163,-59.1669546397917,"interpolated"
"50","SABMPA-MPA-SAB-0008",2017-08-05 21:45:32,46.0297010132795,-59.1669750464636,"interpolated"
"51","SABMPA-MPA-SAB-0008",2017-08-06 21:45:32,46.0296925239426,-59.1669954531356,"interpolated"
"52","SABMPA-MPA-SAB-0008",2017-08-07 21:45:32,46.0296840346057,-59.1670158598076,"interpolated"
"53","SABMPA-MPA-SAB-0008",2017-08-08 21:45:32,46.0296755452689,-59.1670362664795,"interpolated"
"54","SABMPA-MPA-SAB-0008",2017-08-09 21:45:32,46.029667055932,-59.1670566731515,"interpolated"
"55","SABMPA-MPA-SAB-0008",2017-08-10 21:45:32,46.0296585665952,-59.1670770798235,"interpolated"
"56","SABMPA-MPA-SAB-0008",2017-08-11 21:45:32,46.0296500772583,-59.1670974864954,"interpolated"
"57","SABMPA-MPA-SAB-0008",2017-08-12 21:45:32,46.0296415879215,-59.1671178931674,"interpolated"
"58","SABMPA-MPA-SAB-0008",2017-08-13 21:45:32,46.0296330985846,-59.1671382998394,"interpolated"
"59","SABMPA-MPA-SAB-0008",2017-08-14 21:45:32,46.0296246092478,-59.1671587065113,"interpolated"
"60","SABMPA-MPA-SAB-0008",2017-08-15 21:45:32,46.0296161199109,-59.1671791131833,"interpolated"
"61","SABMPA-MPA-SAB-0008",2017-08-16 21:45:32,46.029607630574,-59.1671995198553,"interpolated"
"62","SABMPA-MPA-SAB-0008",2017-08-17 21:45:32,46.0295991412372,-59.1672199265272,"interpolated"
"63","SABMPA-MPA-SAB-0008",2017-08-18 21:45:32,46.0295906519003,-59.1672403331992,"interpolated"
"64","SABMPA-MPA-SAB-0008",2017-08-19 21:45:32,46.0295821625635,-59.1672607398712,"interpolated"
"65","SABMPA-MPA-SAB-0008",2017-08-20 21:45:32,46.0295736732266,-59.1672811465431,"interpolated"
"66","SABMPA-MPA-SAB-0008",2017-08-21 21:45:32,46.0295651838898,-59.1673015532151,"interpolated"
"67","SABMPA-MPA-SAB-0008",2017-08-22 21:45:32,46.0295566945529,-59.1673219598871,"interpolated"
"68","SABMPA-MPA-SAB-0008",2017-08-23 21:45:32,46.0295482052161,-59.167342366559,"interpolated"
"69","SABMPA-MPA-SAB-0008",2017-08-24 21:45:32,46.0295397158792,-59.167362773231,"interpolated"
"70","SABMPA-MPA-SAB-0008",2017-08-25 21:45:32,46.0295312265424,-59.1673831799029,"interpolated"
"71","SABMPA-MPA-SAB-0008",2017-08-26 21:45:32,46.0295227372055,-59.1674035865749,"interpolated"
"72","SABMPA-MPA-SAB-0008",2017-08-27 21:45:32,46.0295142478686,-59.1674239932469,"interpolated"
"73","SABMPA-MPA-SAB-0008",2017-08-28 21:45:32,46.0295057585318,-59.1674443999188,"interpolated"
"74","SABMPA-MPA-SAB-0008",2017-08-29 21:45:32,46.0294972691949,-59.1674648065908,"interpolated"
