"","animal_id","bin_timestamp","latitude","longitude","record_type"
"1","SABMPA-MPA-SAB-0001",2016-06-11 12:32:00,45.94486,-59.0126,"detection"
"2","SABMPA-MPA-SAB-0002",2016-06-11 12:32:00,45.95511,-59.01846,"detection"
"3","SABMPA-MPA-SAB-0003",2016-06-11 12:32:00,45.98226,-59.05045,"detection"
"4","SABMPA-MPA-SAB-0004",2016-06-11 12:32:00,45.99226,-59.11485,"detection"
"5","SABMPA-MPA-SAB-0005",2016-06-11 12:32:00,46.00416,-59.153,"detection"
"6","SABMPA-MPA-SAB-0006",2016-06-11 12:32:00,45.99868,-59.16113,"detection"
"7","SABMPA-MPA-SAB-0007",2016-06-11 12:32:00,45.99683,-59.16333,"detection"
"8","SABMPA-MPA-SAB-0008",2016-06-11 12:32:00,46.0108,-59.14748,"detection"
"9","SABMPA-MPA-SAB-0008",2016-06-12 12:32:00,46.0108045055649,-59.1474850394884,"interpolated"
"10","SABMPA-MPA-SAB-0008",2016-06-13 12:32:00,46.0108559977353,-59.1475426336416,"interpolated"
"11","SABMPA-MPA-SAB-0008",2016-06-14 12:32:00,46.0109074899057,-59.1476002277947,"interpolated"
"12","SABMPA-MPA-SAB-0008",2016-06-15 12:32:00,46.0109589820761,-59.1476578219479,"interpolated"
"13","SABMPA-MPA-SAB-0008",2016-06-16 12:32:00,46.0110104742465,-59.147715416101,"interpolated"
"14","SABMPA-MPA-SAB-0008",2016-06-17 12:32:00,46.0110619664169,-59.1477730102542,"interpolated"
"15","SABMPA-MPA-SAB-0008",2016-06-18 12:32:00,46.0111134585872,-59.1478306044074,"interpolated"
"16","SABMPA-MPA-SAB-0008",2016-06-19 12:32:00,46.0111649507576,-59.1478881985605,"interpolated"
"17","SABMPA-MPA-SAB-0008",2016-06-20 12:32:00,46.011216442928,-59.1479457927137,"interpolated"
"18","SABMPA-MPA-SAB-0008",2016-06-21 12:32:00,46.0112679350984,-59.1480033868668,"interpolated"
"19","SABMPA-MPA-SAB-0008",2016-06-22 12:32:00,46.0113194272688,-59.14806098102,"interpolated"
"20","SABMPA-MPA-SAB-0008",2016-06-23 12:32:00,46.0113709194392,-59.1481185751732,"interpolated"
"21","SABMPA-MPA-SAB-0008",2016-06-24 12:32:00,46.0114224116096,-59.1481761693263,"interpolated"
"22","SABMPA-MPA-SAB-0008",2016-06-25 12:32:00,46.01147390378,-59.1482337634795,"interpolated"
"23","SABMPA-MPA-SAB-0008",2016-06-26 12:32:00,46.0115253959504,-59.1482913576326,"interpolated"
"24","SABMPA-MPA-SAB-0008",2016-06-27 12:32:00,46.0115768881208,-59.1483489517858,"interpolated"
"25","SABMPA-MPA-SAB-0008",2016-06-28 12:32:00,46.0116283802911,-59.1484065459389,"interpolated"
"26","SABMPA-MPA-SAB-0008",2016-06-29 12:32:00,46.0116798724615,-59.1484641400921,"interpolated"
"27","SABMPA-MPA-SAB-0008",2016-06-30 12:32:00,46.0117313646319,-59.1485217342453,"interpolated"
"28","SABMPA-MPA-SAB-0008",2016-07-01 12:32:00,46.0117828568023,-59.1485793283984,"interpolated"
"29","SABMPA-MPA-SAB-0008",2016-07-02 12:32:00,46.0118343489727,-59.1486369225516,"interpolated"
"30","SABMPA-MPA-SAB-0008",2016-07-03 12:32:00,46.0118858411431,-59.1486945167047,"interpolated"
"31","SABMPA-MPA-SAB-0008",2016-07-04 12:32:00,46.0119373333135,-59.1487521108579,"interpolated"
"32","SABMPA-MPA-SAB-0008",2016-07-05 12:32:00,46.0119888254839,-59.1488097050111,"interpolated"
"33","SABMPA-MPA-SAB-0008",2016-07-06 12:32:00,46.0120403176542,-59.1488672991642,"interpolated"
"34","SABMPA-MPA-SAB-0008",2016-07-07 12:32:00,46.0120918098246,-59.1489248933174,"interpolated"
"35","SABMPA-MPA-SAB-0008",2016-07-08 12:32:00,46.012143301995,-59.1489824874705,"interpolated"
"36","SABMPA-MPA-SAB-0008",2016-07-09 12:32:00,46.0121947941654,-59.1490400816237,"interpolated"
"37","SABMPA-MPA-SAB-0008",2016-07-10 12:32:00,46.0122462863358,-59.1490976757768,"interpolated"
"38","SABMPA-MPA-SAB-0008",2016-07-11 12:32:00,46.0122977785062,-59.14915526993,"interpolated"
"39","SABMPA-MPA-SAB-0008",2016-07-12 12:32:00,46.0123492706766,-59.1492128640832,"interpolated"
"40","SABMPA-MPA-SAB-0008",2016-07-13 12:32:00,46.012400762847,-59.1492704582363,"interpolated"
"41","SABMPA-MPA-SAB-0008",2016-07-14 12:32:00,46.0124522550174,-59.1493280523895,"interpolated"
"42","SABMPA-MPA-SAB-0008",2016-07-15 12:32:00,46.0125037471878,-59.1493856465426,"interpolated"
"43","SABMPA-MPA-SAB-0008",2016-07-16 12:32:00,46.0125552393581,-59.1494432406958,"interpolated"
"44","SABMPA-MPA-SAB-0008",2016-07-17 12:32:00,46.0126067315285,-59.149500834849,"interpolated"
"45","SABMPA-MPA-SAB-0008",2016-07-18 12:32:00,46.0126582236989,-59.1495584290021,"interpolated"
"46","SABMPA-MPA-SAB-0008",2016-07-19 12:32:00,46.0127097158693,-59.1496160231553,"interpolated"
"47","SABMPA-MPA-SAB-0008",2016-07-20 12:32:00,46.0127612080397,-59.1496736173084,"interpolated"
"48","SABMPA-MPA-SAB-0008",2016-07-21 12:32:00,46.0128127002101,-59.1497312114616,"interpolated"
"49","SABMPA-MPA-SAB-0008",2016-07-22 12:32:00,46.0128641923805,-59.1497888056147,"interpolated"
"50","SABMPA-MPA-SAB-0008",2016-07-23 12:32:00,46.0129156845509,-59.1498463997679,"interpolated"
"51","SABMPA-MPA-SAB-0008",2016-07-24 12:32:00,46.0129671767213,-59.1499039939211,"interpolated"
"52","SABMPA-MPA-SAB-0008",2016-07-25 12:32:00,46.0130186688916,-59.1499615880742,"interpolated"
"53","SABMPA-MPA-SAB-0008",2016-07-26 12:32:00,46.013070161062,-59.1500191822274,"interpolated"
"54","SABMPA-MPA-SAB-0008",2016-07-27 12:32:00,46.0131216532324,-59.1500767763805,"interpolated"
"55","SABMPA-MPA-SAB-0008",2016-07-28 12:32:00,46.0131731454028,-59.1501343705337,"interpolated"
"56","SABMPA-MPA-SAB-0008",2016-07-29 12:32:00,46.0132246375732,-59.1501919646869,"interpolated"
"57","SABMPA-MPA-SAB-0008",2016-07-30 12:32:00,46.0132761297436,-59.15024955884,"interpolated"
"58","SABMPA-MPA-SAB-0008",2016-07-31 12:32:00,46.013327621914,-59.1503071529932,"interpolated"
"59","SABMPA-MPA-SAB-0008",2016-08-01 12:32:00,46.0133791140844,-59.1503647471463,"interpolated"
"60","SABMPA-MPA-SAB-0008",2016-08-02 12:32:00,46.0134306062548,-59.1504223412995,"interpolated"
"61","SABMPA-MPA-SAB-0008",2016-08-03 12:32:00,46.0134820984251,-59.1504799354527,"interpolated"
"62","SABMPA-MPA-SAB-0008",2016-08-04 12:32:00,46.0135335905955,-59.1505375296058,"interpolated"
