TRIP_ID,TRIP,BOARD_DATE,SET_NO,STATION,LATITUDE,LONGITUDE,NET_TEMPERATURE,SPECCD_ID,EST_NUM_CAUGHT,EST_DISCARD_WT
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,10,17,6.5
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,23,44,1.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,41,8,2.4
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,50,7,0.4
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,201,2,1.3
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,303,2,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,351,7,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,1823,1,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,2212,59,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,2416,2,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,2523,1,0.186
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,3100,1,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,5100,1,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,6117,1,0.4
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,6119,4,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,6121,1,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,6200,7,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,8300,2,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,8332,1,0.1
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,8600,500,19
100045556,S11092015,2015-09-11,8,16,46.26933,59.08617,2.815286087,9300,2,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,10,24,6.4
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,23,13,0.3
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,40,40,2.6
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,50,3,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,201,2,0.2
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,311,20,0.2
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,351,1,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,626,1,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,642,4,0.4
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,1823,3,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,2212,4,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,2416,1,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,2527,2,0.009
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,6100,1,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,6123,3,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,6200,5,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,6300,7,1.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,6411,6,0.3
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,6600,2,0.3
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,8332,3,0.1
100045556,S11092015,2015-09-11,9,17,46.208,59.19467,1.283371795,8600,13,2.9
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,10,50,8.4
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,40,1,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,50,3,0.8
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,60,2,0.2
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,201,1,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,301,5,0.2
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,317,15,0.3
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,500,1,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,626,2,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,1823,65,2.6
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,2212,4,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,2316,3,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,2413,12,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,2521,4,0.346
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,2527,4,0.265
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,4322,4,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6119,1,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6123,4,0.2
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6128,2,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6200,1,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6300,6,0.6
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6411,6,0.2
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,6600,9,3.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,8500,1,0.1
100045556,S11092015,2015-09-11,10,29,46.09283,59.3615,1.023511111,8600,10,3.2
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,10,1,2.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,12,31,12.4
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,23,33,3.8
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,30,1,2.7
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,40,7,0.5
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,41,5,1.4
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,112,21,1.9
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,114,1,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,202,3,0.9
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,400,1,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,410,10,0.2
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,1224,5,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,2211,312,2.68
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,2415,1,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,2523,17,2.96
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,2526,55,1.38
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,2559,3,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,4210,1,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,4511,1,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,4521,5,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,4522,3,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,6115,1,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,6117,8,1.4
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,6119,2,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,6128,4,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,8300,7,1.2
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,8318,268,1.2
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,8500,3,0.1
100045556,S11092015,2015-09-11,6,204,46.3915,59.133,6.38941746,9300,3,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,12,18,10.4
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,23,543,34.6
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,31,1,0.2
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,41,15,1.7
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,112,6,0.9
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,410,5,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,2211,50,0.5
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,2523,1,0.23
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,2526,33,0.126
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,4521,2,0.2
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,4522,3,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,6115,3,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,6117,1,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,6119,1,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,6413,1,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,8300,1,0.3
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,8318,1472,4
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,8500,2,0.1
100045556,S11092015,2015-09-11,7,609,46.36367,59.073,6.43621831,9300,1,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,10,10,4.3
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,14,2,0.2
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,23,22,0.9
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,31,3,1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,40,27,2.3
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,41,102,20.7
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,50,4,0.2
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,114,1,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,201,4,2.85
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,642,3,0.3
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,2212,27,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,2523,1,0.641
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,2526,8,0.103
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,2559,3,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,4210,2,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,4522,1,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,6100,6,0.3
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,6115,37,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,6117,5,0.6
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,8300,7,1.5
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,8500,2,0.1
100045556,S11092015,2015-09-11,5,611,46.31217,59.19417,3.589572131,8600,15,1.2
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,10,4,0.8
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,23,2,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,40,23,2
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,41,1,0.3
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,50,1,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,60,2,0.4
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,70,1,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,201,6,0.8
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,317,7,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,502,1,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,647,2,0.4
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,1823,5,0.2
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,2212,5,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,6200,5,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,6300,3,0.5
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,6411,3,0.1
100045557,S12092015,2015-09-12,2,18,46.1285,59.14683,1.427129091,8600,5,1.3
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,10,4,2.5
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,23,1,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,31,2,0.5
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,40,25,2.8
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,41,61,10.8
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,114,2,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,201,2,1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,202,1,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,642,1,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,2212,1,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,2526,81,8.18
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,2559,2,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,4210,3,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,5100,4,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,6200,1,0.1
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,8500,2,0.3
100045557,S12092015,2015-09-12,10,31,46.02833,58.95267,3.731946875,9300,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,12,25,8.4
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,23,913,60.7
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,31,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,40,4,0.2
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,41,12,2
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,112,56,3.9
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,114,2,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,201,3,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,202,2,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,400,2,15.2
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,410,37,1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,2211,5,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,2313,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,2415,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,2523,5,0.866
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,2526,28,0.18
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,3100,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,4210,5,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,4522,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,5100,1,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,6115,112,0.5
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,6117,12,1.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,6119,5,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,6128,45,0.7
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,6413,36,0.3
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,8318,1058,2.9
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,8500,2,0.1
100045557,S12092015,2015-09-12,5,32,46.14783,58.765,6.882153691,9300,2,0.1
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,10,3,1.8
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,12,2,2.4
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,23,27,4.9
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,31,1,0.2
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,40,71,6.2
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,41,210,23.9
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,50,1,0.5
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,201,3,7.3
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,202,4,0.2
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,647,2,0.3
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,2211,3,0.1
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,2212,1,0.1
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,2526,55,0.467
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,2559,11,0.2
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,4210,9,0.2
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,5100,3,0.1
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,6113,7,0.2
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,6115,101,0.6
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,6117,1,0.3
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,6121,2,0.3
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,6200,236,0.7
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,8300,35,0.7
100045557,S12092015,2015-09-12,9,34,45.95917,58.83033,5.589850847,8600,1,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,12,63,19.3
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,14,1,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,23,2998,189
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,40,7,1.8
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,41,56,11.8
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,112,107,6.4
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,201,4,5.4
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,202,7,2.8
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,410,37,1.4
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,1224,1,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,2211,20,0.2
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,2523,9,1.244
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,2526,37,0.49
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,4210,4,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,4511,1,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,4521,4,0.2
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,6100,6,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,6115,5,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,6117,22,2.6
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,8300,1,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,8318,20,0.1
100045557,S12092015,2015-09-12,4,205,46.22017,58.90417,6.34262,8500,1,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,12,10,2.5
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,23,20,4.3
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,31,1,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,41,8,1.8
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,112,31,2.2
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,114,4,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,201,1,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,202,1,0.7
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,400,1,12.4
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,410,19,0.5
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,1224,5,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,2211,4,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,2316,2,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,2415,3,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,2523,4,0.981
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,2526,2,0.006
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,4210,4,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,4521,2,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,4522,1,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,6119,4,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,6127,3,0.2
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,6128,17,0.4
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,6129,2,0.1
100045557,S12092015,2015-09-12,6,206,46.06317,58.62283,7.299703401,8300,5,1.7
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,10,7,3.3
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,23,4,0.3
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,40,20,2.6
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,41,112,20
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,201,26,1.9
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,202,1,0.9
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,641,2,0.3
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,2211,19,0.2
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,2212,6,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,2559,4,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,6117,1,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,6128,1,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,6200,12,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,8300,2,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,8500,1,0.1
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,8600,26,0.8
100045557,S12092015,2015-09-12,8,507,45.88317,58.77667,5.239992086,9300,1,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,10,9,2.4
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,40,3,0.3
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,41,82,18.9
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,50,1,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,201,11,0.2
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,202,1,0.3
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,1821,1,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,2211,2,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,2526,2,0.03
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,4210,12,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,6200,2,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,6500,3,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,8300,15,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,8500,1,0.1
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,8600,11,1.5
100045557,S12092015,2015-09-12,3,511,46.15,58.98367,2.656244643,9300,1,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,10,14,3.2
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,23,1,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,40,14,1.7
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,311,29,0.9
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,351,1,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,626,1,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,1823,75,2.3
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,2212,7,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,2416,3,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,2521,5,0.525
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,2526,4,0.53
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,4322,1,0.4
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,6200,7,0.1
100045557,S12092015,2015-09-12,1,801,46.10717,59.25,1.118192174,6300,12,1.5
